measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2003-01-01,35.217,417.0,417.0
2003-02-01,30.698,363.0,363.0
2003-03-01,29.703000000000003,352.0,352.0
2003-04-01,29.939,354.0,354.0
2003-05-01,30.141000000000002,357.0,357.0
2003-06-01,32.48,384.0,384.0
2003-07-01,36.418,431.0,431.0
2003-08-01,36.364000000000004,430.0,430.0
2003-09-01,30.493000000000002,361.0,361.0
2003-10-01,27.716,328.0,328.0
2003-11-01,24.57,291.0,291.0
2003-12-01,29.184,345.0,345.0
2004-01-01,3.083,31.0,31.0
2004-02-01,3.083,31.0,31.0
2004-03-01,3.083,31.0,31.0
2004-04-01,3.083,31.0,31.0
2004-05-01,3.083,31.0,31.0
2004-06-01,3.083,31.0,31.0
2004-07-01,3.083,31.0,31.0
2004-08-01,3.083,31.0,31.0
2004-09-01,3.083,31.0,31.0
2004-10-01,3.083,31.0,31.0
2004-11-01,3.083,31.0,31.0
2004-12-01,3.083,31.0,31.0
2005-01-01,3.6140000000000003,37.9,37.9
2005-02-01,1.834,19.23,19.23
2005-03-01,2.22,23.28,23.28
2005-04-01,2.313,24.25,24.25
2005-05-01,2.726,28.58,28.58
2005-06-01,2.468,25.88,25.88
2005-07-01,3.9520000000000004,41.43,41.43
2005-08-01,4.373,45.85,45.85
2005-09-01,4.343,45.53,45.53
2005-10-01,2.591,27.17,27.17
2005-11-01,2.0660000000000003,21.66,21.66
2005-12-01,4.4990000000000006,47.18,47.18
2006-01-01,4.831,52.0,52.0
2006-02-01,4.781000000000001,51.0,51.0
2006-03-01,4.192,45.0,45.0
2006-04-01,5.529,59.0,59.0
2006-05-01,4.997,54.0,54.0
2006-06-01,5.976,64.0,64.0
2006-07-01,5.798,62.0,62.0
2006-08-01,6.239,67.0,67.0
2006-09-01,4.432,48.0,48.0
2006-10-01,5.705,61.0,61.0
