measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2021-12-01,85.0,752.0,752.0
2022-01-01,270.067,921.0,921.0
2022-02-01,338.641,1155.0,1155.0
2022-03-01,473.504,1616.0,1616.0
2022-04-01,553.498,1889.0,1889.0
2022-05-01,551.992,1883.0,1883.0
2022-06-01,585.477,1998.0,1998.0
2022-07-01,605.257,2065.0,2065.0
2022-08-01,602.438,2056.0,2056.0
2022-09-01,509.759,1739.0,1739.0
2022-10-01,496.491,1694.0,1694.0
2022-11-01,356.768,1217.0,1217.0
2022-12-01,272.108,928.0,928.0
2023-01-01,126.0,430.0,430.0
2023-02-01,304.0,1037.0,1037.0
2023-03-01,429.0,1464.0,1464.0
2023-04-01,641.0,2187.0,2187.0
2023-05-01,855.0,2917.0,2917.0
2023-06-01,660.0,2252.0,2252.0
2023-07-01,722.0,2463.0,2463.0
2023-08-01,647.0,2208.0,2208.0
2023-09-01,589.0,2010.0,2010.0
2023-10-01,378.0,1290.0,1290.0
2023-11-01,239.0,815.0,815.0
2023-12-01,143.0,488.0,488.0
2024-01-01,123.0,420.0,420.0
2024-02-01,365.0,1245.0,1245.0
2024-03-01,506.0,1726.0,1726.0
2024-04-01,496.0,1692.0,1692.0
2024-05-01,714.0,2436.0,2436.0
2024-06-01,657.0,2242.0,2242.0
2024-07-01,762.0,2600.0,2600.0
2024-08-01,629.0,2146.0,2146.0
2024-09-01,613.0,2092.0,2092.0
2024-10-01,497.0,1696.0,1696.0
2024-11-01,239.0,815.0,815.0
2024-12-01,110.0,375.0,375.0
