measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,2256.924,20971.0,20971.0
2003-02-01,2080.068,19328.0,19328.0
2003-03-01,2048.69,19036.0,19036.0
2003-04-01,2057.705,19120.0,19120.0
2003-05-01,1796.5320000000002,16693.0,16693.0
2003-06-01,2170.8940000000002,20172.0,20172.0
2003-07-01,2817.563,26181.0,26181.0
2003-08-01,2800.525,26023.0,26023.0
2003-09-01,2314.858,21510.0,21510.0
2003-10-01,2565.648,23840.0,23840.0
2003-11-01,2321.712,21573.0,21573.0
2003-12-01,2300.882,21380.0,21380.0
2004-01-01,1771.268,16458.61,22501.04
2004-02-01,1771.268,16458.61,22501.04
2004-03-01,1771.268,16458.61,22501.04
2004-04-01,1771.268,16458.61,22501.04
2004-05-01,1771.268,16458.61,22501.04
2004-06-01,1771.268,16458.61,22501.04
2004-07-01,1771.268,16458.61,22501.04
2004-08-01,1771.268,16458.61,22501.04
2004-09-01,1771.268,16458.61,22501.04
2004-10-01,1771.268,16458.61,22501.04
2004-11-01,1771.268,16458.61,22501.04
2004-12-01,1771.268,16458.61,22501.04
2005-01-01,1126.587,10468.24,16681.99
2005-02-01,998.749,9280.36,14789.02
2005-03-01,1191.8310000000001,11074.48,17648.1
2005-04-01,1221.92,11354.06,18093.63
2005-05-01,991.269,9210.86,14678.27
2005-06-01,1686.442,15670.4,24972.07
2005-07-01,2173.2180000000003,20193.51,32180.02
2005-08-01,2323.495,21589.88,34405.26
2005-09-01,1537.0130000000001,14281.91,22759.39
2005-10-01,1062.925,9876.68,15739.31
2005-11-01,954.095,8865.44,14127.8
2005-12-01,1030.837,9578.53,15264.17
2006-01-01,1253.335,11645.98,17906.77
2006-02-01,1249.682,11612.03,17854.58
2006-03-01,1363.336,12668.1,19478.39
2006-04-01,1146.2440000000001,10650.88,16376.72
2006-05-01,1111.9360000000001,10332.09,15886.56
2006-06-01,1422.38,13216.75,20321.97
2006-07-01,2130.1040000000003,19792.9,30433.44
2006-08-01,2005.4360000000001,18634.48,28652.26
2006-09-01,1422.4560000000001,13217.45,20323.05
2006-10-01,1586.3880000000001,14740.7,22665.2
2006-11-01,1364.506,12678.97,19495.1
2006-12-01,1333.316,12389.15,19049.48
2007-01-01,1066.34,13387.0,16564.0
2007-02-01,944.793,11861.0,14676.0
2007-03-01,1333.601,16743.0,20716.0
2007-04-01,1695.005,21279.0,26330.0
2007-05-01,1386.298,17404.0,21534.0
2007-06-01,1600.491,20093.0,24861.0
2007-07-01,2031.471,25504.0,31557.0
2007-08-01,2142.283,26895.0,33278.0
2007-09-01,1723.942,21643.0,26779.0
2007-10-01,1693.85,21265.0,26312.0
2007-11-01,1579.0220000000002,19823.0,24528.0
2007-12-01,1446.902,18165.0,22475.0
2008-01-01,1374.194,12514.0,15256.0
2008-02-01,1365.125,12431.0,15155.0
2008-03-01,1526.5230000000001,13901.0,16947.0
2008-04-01,1933.131,17603.0,21460.0
2008-05-01,1522.9270000000001,13868.0,16906.0
2008-06-01,2164.146,19707.0,24025.0
2008-07-01,2860.5570000000002,26049.0,31756.0
2008-08-01,2117.6890000000003,19284.0,23509.0
2008-09-01,1953.872,17792.0,21691.0
2008-10-01,1927.605,17553.0,21399.0
2008-11-01,1993.931,18157.0,22135.0
2008-12-01,1759.3,16020.0,19531.0
2009-01-01,1820.246,16575.0,19400.0
2009-02-01,1581.96,14406.0,16860.0
2009-03-01,1842.4730000000002,16778.0,19637.0
2009-04-01,1845.246,16803.0,19666.0
2009-05-01,1435.414,13071.0,15298.0
2009-06-01,1735.923,15808.0,18502.0
2009-07-01,2418.476,22023.0,25776.0
2009-08-01,3202.679,29164.0,34134.0
2009-09-01,2457.319,22377.0,26190.0
2009-10-01,2564.317,23351.0,27330.0
2009-11-01,2166.056,19724.0,23086.0
2009-12-01,2232.891,20333.0,23798.0
2010-01-01,1566.3970000000002,14264.0,17240.0
2010-02-01,1336.836,12173.0,14714.0
2010-03-01,1392.2350000000001,12678.0,15323.0
2010-04-01,1540.834,14031.0,16959.0
2010-05-01,1995.851,18175.0,21968.0
2010-06-01,2152.945,19605.0,23696.0
2010-07-01,2810.094,25589.0,30930.0
2010-08-01,2534.753,23082.0,27899.0
2010-09-01,2088.382,19017.0,22986.0
2010-10-01,1661.3870000000002,15129.0,18286.0
2010-11-01,1629.1970000000001,14836.0,17932.0
2010-12-01,1720.0890000000002,15663.0,18932.0
2011-01-01,806.049,7340.0,9632.0
2011-02-01,718.859,6546.0,8592.0
2011-03-01,768.912,7002.0,9190.0
2011-04-01,1016.418,9256.0,12149.0
2011-05-01,817.251,7442.0,9769.0
2011-06-01,955.673,8702.0,11422.0
2011-07-01,1311.536,11943.0,15676.0
2011-08-01,1272.41,11587.0,15209.0
2011-09-01,1023.989,9325.0,12240.0
2011-10-01,1047.75,9541.0,12524.0
2011-11-01,831.626,7573.0,9940.0
2011-12-01,704.527,6416.0,8421.0
2012-01-01,0.0,0.0,0.0
2012-02-01,0.0,0.0,0.0
2012-03-01,0.0,0.0,0.0
2012-04-01,0.0,0.0,0.0
2012-05-01,0.0,0.0,0.0
2012-06-01,0.0,0.0,0.0
2012-07-01,0.0,0.0,0.0
2012-08-01,0.0,0.0,0.0
2012-09-01,0.0,0.0,0.0
2012-10-01,0.0,0.0,0.0
2012-11-01,0.0,0.0,0.0
2012-12-01,0.0,0.0,0.0
