measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,9441.0,96685.28,96685.28
2003-02-01,22475.0,230166.48,230166.48
2003-03-01,11847.0,121325.13,121325.13
2003-04-01,11408.0,116829.33,116829.33
2003-05-01,34772.0,356100.05,356100.05
2003-06-01,41723.0,427285.24,427285.24
2003-07-01,39736.0,406936.38,406936.38
2003-08-01,32226.0,330026.47,330026.47
2003-09-01,28823.0,295176.34,295176.34
2003-10-01,19518.0,199883.84,199883.84
2003-11-01,12200.0,124940.2,124940.2
2003-12-01,15471.0,158438.51,158438.51
2004-01-01,19083.671000000002,191256.55,191256.55
2004-02-01,17471.474000000002,175099.11,175099.11
2004-03-01,24804.813000000002,248593.84,248593.84
2004-04-01,23955.965,240086.68,240086.68
2004-05-01,22151.018,221997.5,221997.5
2004-06-01,24010.085,240629.07,240629.07
2004-07-01,25187.561999999998,252429.75,252429.75
2004-08-01,21873.51,219216.32,219216.32
2004-09-01,16489.036,165253.12,165253.12
2004-10-01,14150.018,141811.48,141811.48
2004-11-01,12669.377,126972.5,126972.5
2004-12-01,15834.47,158693.06,158693.06
2005-01-01,30908.959,309058.68,309058.68
2005-02-01,28320.766,283179.34,283179.34
2005-03-01,29510.949,295079.97,295079.97
2005-04-01,29489.652000000002,294867.03,294867.03
2005-05-01,41592.608,415884.49,415884.49
2005-06-01,38780.061,387761.83,387761.83
2005-07-01,36048.824,360452.2,360452.2
2005-08-01,29915.502,299125.1,299125.1
2005-09-01,23710.1,237077.29,237077.29
2005-10-01,25587.879,255853.2,255853.2
2005-11-01,27574.01,275712.53,275712.53
2005-12-01,30868.69,308656.03,308656.03
2006-01-01,31604.019,313480.0,313480.0
2006-02-01,27727.457000000002,275029.0,275029.0
2006-03-01,29801.153,295598.0,295598.0
2006-04-01,35977.542,356861.0,356861.0
2006-05-01,38824.566,385101.0,385101.0
2006-06-01,40100.254,397754.0,397754.0
2006-07-01,32766.947,325015.0,325015.0
2006-08-01,26867.424,266498.0,266498.0
2006-09-01,19696.475,195369.0,195369.0
2006-10-01,18627.828,184769.0,184769.0
2006-11-01,21614.385,214393.0,214393.0
2006-12-01,23446.949,232570.0,232570.0
2007-01-01,12362.278,122189.0,122189.0
2007-02-01,10715.569,105913.0,105913.0
2007-03-01,14341.543000000001,141752.0,141752.0
2007-04-01,13991.189,138289.0,138289.0
2007-05-01,18554.464,183392.0,183392.0
2007-06-01,17037.872,168402.0,168402.0
2007-07-01,21013.409,207697.0,207697.0
2007-08-01,17792.434,175860.0,175860.0
2007-09-01,13306.671,131523.0,131523.0
2007-10-01,11094.294,109656.0,109656.0
2007-11-01,10697.453,105734.0,105734.0
2007-12-01,9070.824,89656.0,89656.0
2008-01-01,8336.793,82151.0,82151.0
2008-02-01,6534.722000000001,64393.0,64393.0
2008-03-01,7670.291,75583.0,75583.0
2008-04-01,14442.259,142314.0,142314.0
2008-05-01,17183.017,169321.0,169321.0
2008-06-01,14580.392,143675.0,143675.0
2008-07-01,17713.983,174554.0,174554.0
2008-08-01,18178.046000000002,179126.0,179126.0
2008-09-01,9101.132,89683.0,89683.0
2008-10-01,5837.085,57519.0,57519.0
2008-11-01,4187.88,41267.0,41267.0
2008-12-01,4548.400000000001,44820.0,44820.0
2009-01-01,9297.33,90742.0,90742.0
2009-02-01,12307.711,120123.0,120123.0
2009-03-01,19439.458,189729.0,189729.0
2009-04-01,23042.46,224894.0,224894.0
2009-05-01,31499.458,307435.0,307435.0
2009-06-01,28507.494,278233.0,278233.0
2009-07-01,31429.374,306751.0,306751.0
2009-08-01,25647.62,250321.0,250321.0
2009-09-01,19115.184,186564.0,186564.0
2009-10-01,15178.12,148138.0,148138.0
2009-11-01,10590.62,103364.0,103364.0
2009-12-01,11109.171,108426.0,108426.0
2010-01-01,10420.455,101662.0,101662.0
2010-02-01,11336.062,110595.0,110595.0
2010-03-01,15897.249,155094.0,155094.0
2010-04-01,20117.396,196265.0,196265.0
2010-05-01,30730.408,299806.0,299806.0
2010-06-01,34575.826,337322.0,337322.0
2010-07-01,32540.582000000002,317466.0,317466.0
2010-08-01,27463.751,267936.0,267936.0
2010-09-01,20621.965,201188.0,201188.0
2010-10-01,15416.142,150400.0,150400.0
2010-11-01,16149.713,157557.0,157557.0
2010-12-01,25456.451,248353.0,248353.0
2011-01-01,19299.389,187513.0,187513.0
2011-02-01,14081.577,136817.0,136817.0
2011-03-01,22986.097,223333.0,223333.0
2011-04-01,27144.741,263738.0,263738.0
2011-05-01,30151.912,292956.0,292956.0
2011-06-01,29330.792,284978.0,284978.0
2011-07-01,29446.083,286098.0,286098.0
2011-08-01,23837.697,231607.0,231607.0
2011-09-01,19129.201,185859.0,185859.0
2011-10-01,13457.561,130754.0,130754.0
2011-11-01,11725.305,113923.0,113923.0
2011-12-01,10498.645,102005.0,102005.0
2012-01-01,7708.855,73357.0,73357.0
2012-02-01,6399.4,60897.0,60897.0
2012-03-01,8621.434,82042.0,82042.0
2012-04-01,13296.196,126527.0,126527.0
2012-05-01,20007.474,190391.0,190391.0
2012-06-01,17591.816,167404.0,167404.0
2012-07-01,18924.464,180085.0,180085.0
2012-08-01,17157.436,163270.0,163270.0
2012-09-01,14058.549,133781.0,133781.0
2012-10-01,10903.01,103753.0,103753.0
2012-11-01,8774.658,83500.0,83500.0
2012-12-01,11336.708,107880.0,107880.0
2013-01-01,8632.841,82366.0,82366.0
2013-02-01,7659.079,73075.0,73075.0
2013-03-01,9101.63,86839.0,86839.0
2013-04-01,11474.157,109475.0,109475.0
2013-05-01,13787.806,131549.0,131549.0
2013-06-01,14559.109,138908.0,138908.0
2013-07-01,16262.681,155162.0,155162.0
2013-08-01,13379.295,127652.0,127652.0
2013-09-01,9000.928,85878.0,85878.0
2013-10-01,7191.663,68616.0,68616.0
2013-11-01,5278.396,50361.0,50361.0
2013-12-01,4716.415,44999.0,44999.0
2014-01-01,5227.523,49714.0,49714.0
2014-02-01,4675.114,44460.0,44460.0
2014-03-01,6120.743,58208.0,58208.0
2014-04-01,9111.808,86653.0,86653.0
2014-05-01,13281.887,126311.0,126311.0
2014-06-01,14216.783,135202.0,135202.0
2014-07-01,14852.673,141249.0,141249.0
2014-08-01,12154.307,115587.0,115587.0
2014-09-01,8013.605,76209.0,76209.0
2014-10-01,6446.106,61302.0,61302.0
2014-11-01,5329.62,50685.0,50685.0
2014-12-01,6305.831,59968.0,59968.0
2015-01-01,2611.507,24337.0,24337.0
2015-02-01,2736.867,25505.0,25505.0
2015-03-01,2750.242,25630.0,25630.0
2015-04-01,3003.301,27988.0,27988.0
2015-05-01,3834.002,35729.0,35729.0
2015-06-01,4711.635,43908.0,43908.0
2015-07-01,5815.272,54193.0,54193.0
2015-08-01,5148.169,47976.0,47976.0
