measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2007-03-01,6163.77,72998.0,72998.0,,,
2007-04-01,7782.419000000001,92167.0,92167.0,,,
2007-05-01,10288.984,121853.0,121853.0,,,
2007-06-01,9583.835000000001,113501.0,113501.0,,,
2007-07-01,10111.788,119754.0,119754.0,,,
2007-08-01,9677.377,114609.0,114609.0,,,
2007-09-01,9984.3,118244.0,118244.0,,,
2007-10-01,10567.297,125149.0,125149.0,,,
2007-11-01,6949.222000000001,82300.0,82300.0,,,
2007-12-01,6011.61,71196.0,71196.0,,,
2008-01-01,7775.377,89641.0,89641.0,,,
2008-02-01,6851.821,78994.0,78994.0,,,
2008-03-01,7457.862,85981.0,85981.0,,,
2008-04-01,8640.017,99609.0,99609.0,,,
2008-05-01,9370.926000000001,108036.0,108036.0,,,
2008-06-01,9752.56,112436.0,112436.0,,,
2008-07-01,7675.134,88485.0,88485.0,,,
2008-08-01,9073.917000000001,104612.0,104612.0,,,
2008-09-01,9246.571,106602.0,106602.0,,,
2008-10-01,9035.166000000001,104165.0,104165.0,,,
2008-11-01,6774.559,78103.0,78103.0,,,
2008-12-01,6787.09,78247.0,78247.0,,,
2009-01-01,6706.809,76678.0,76678.0,,,
2009-02-01,6631.987,75823.0,75823.0,,,
2009-03-01,8140.664000000001,93071.0,93071.0,,,
2009-04-01,7742.6320000000005,88520.0,88520.0,,,
2009-05-01,10629.699,121528.0,121528.0,,,
2009-06-01,9283.806,106140.0,106140.0,,,
2009-07-01,9880.876,112967.0,112967.0,,,
2009-08-01,9674.085000000001,110602.0,110602.0,,,
2009-09-01,6569.423000000001,75107.0,75107.0,,,
2009-10-01,9232.005000000001,105548.0,105548.0,,,
2009-11-01,10408.932,119004.0,119004.0,,,
2009-12-01,7906.082,90389.0,90389.0,,,
2010-01-01,7801.196000000001,89754.0,89754.0,,,
2010-02-01,8375.774000000001,96364.0,96364.0,,,
2010-03-01,10569.435,121602.0,121602.0,,,
2010-04-01,10746.503,123640.0,123640.0,,,
2010-05-01,9891.607,113804.0,113804.0,,,
2010-06-01,8387.686,96501.0,96501.0,,,
2010-07-01,7499.677000000001,86285.0,86285.0,,,
2010-08-01,7987.276000000001,91894.0,91894.0,,,
2010-09-01,8605.644,99009.0,99009.0,,,
2010-10-01,6034.063,69423.0,69423.0,,,
2010-11-01,4566.150000000001,52534.0,52534.0,,,
2010-12-01,5742.9890000000005,66074.0,66074.0,,,
2011-01-01,7437.614,89631.0,89631.0,,,
2011-02-01,6470.052,77971.0,77971.0,,,
2011-03-01,6542.711,78846.0,78846.0,,,
2011-04-01,7210.709,86896.0,86896.0,,,
2011-05-01,8879.423,107006.0,107006.0,,,
2011-06-01,9275.216,111776.0,111776.0,,,
2011-07-01,8196.547,98777.0,98777.0,,,
2011-08-01,9521.893,114748.0,114748.0,,,
2011-09-01,8177.12,98543.0,98543.0,,,
2011-10-01,8383.101,101025.0,101025.0,,,
2011-11-01,9544.267,115018.0,115018.0,,,
2011-12-01,8037.347,96858.0,96858.0,,,
2012-01-01,5221.308,67073.0,67073.0,,,
2012-02-01,5190.047,66671.0,66671.0,,,
2012-03-01,5490.617,70532.0,70532.0,,,
2012-04-01,6362.947,81738.0,81738.0,,,
2012-05-01,6560.337,84273.0,84273.0,,,
2012-06-01,5985.227,76886.0,76886.0,,,
2012-07-01,7747.763,99527.0,99527.0,,,
2012-08-01,7529.223,96720.0,96720.0,,,
2012-09-01,6297.023,80891.0,80891.0,,,
2012-10-01,7724.51,99228.0,99228.0,,,
2012-11-01,5867.357,75371.0,75371.0,,,
2012-12-01,6165.641,79203.0,79203.0,,,
2013-01-01,5550.508,68609.0,68609.0,,,
2013-02-01,5113.427,63206.0,63206.0,,,
2013-03-01,8109.371,100237.0,100237.0,,,
2013-04-01,9279.428,114700.0,114700.0,,,
2013-05-01,9040.076,111742.0,111742.0,,,
2013-06-01,9007.255,111336.0,111336.0,,,
2013-07-01,6960.168,86033.0,86033.0,,,
2013-08-01,8166.526,100944.0,100944.0,,,
2013-09-01,8550.595,105691.0,105691.0,,,
2013-10-01,8159.448,100856.0,100856.0,,,
2013-11-01,6833.802,84471.0,84471.0,,,
2013-12-01,7351.396,90868.0,90868.0,,,
2014-01-01,587.841,8802.0,8802.0,,,
2014-02-01,472.518,7075.0,7075.0,,,
2014-03-01,502.948,7530.0,7530.0,,,
2014-04-01,579.59,8678.0,8678.0,,,
2014-05-01,602.109,9015.0,9015.0,,,
2014-06-01,732.541,10968.0,10968.0,,,
2014-07-01,689.342,10321.0,10321.0,,,
2014-08-01,640.768,9593.0,9593.0,,,
2014-09-01,711.225,10649.0,10649.0,,,
2014-10-01,719.559,10773.0,10773.0,,,
2014-11-01,575.928,8623.0,8623.0,,,
2014-12-01,601.631,9008.0,9008.0,,,
2015-01-01,506.47,8045.0,8045.0,,,
2015-02-01,409.659,6507.0,6507.0,,,
2015-03-01,495.846,7876.0,7876.0,,,
2015-04-01,537.698,8542.0,8542.0,,,
2015-05-01,588.081,9342.0,9342.0,,,
2015-06-01,549.246,8725.0,8725.0,,,
2015-07-01,630.557,10016.0,10016.0,,,
2015-08-01,549.508,8729.0,8729.0,,,
2015-09-01,620.463,9856.0,9856.0,,,
2015-10-01,564.19,8962.0,8962.0,,,
2015-11-01,523.455,8315.0,8315.0,,,
2015-12-01,504.827,8019.0,8019.0,,,
2016-01-01,476.021,6766.0,6766.0,,,
2016-02-01,487.934,6936.0,6936.0,,,
2016-03-01,519.002,7377.0,7377.0,,,
2016-04-01,521.222,7409.0,7409.0,,,
2016-05-01,550.834,7830.0,7830.0,,,
2016-06-01,454.272,6457.0,6457.0,,,
2016-07-01,516.683,7344.0,7344.0,,,
2016-08-01,506.235,7196.0,7196.0,,,
2016-09-01,472.081,6710.0,6710.0,,,
2016-10-01,442.019,6283.0,6283.0,,,
2016-11-01,493.798,7019.0,7019.0,,,
2016-12-01,497.899,7078.0,7078.0,,,
2017-01-01,564.082,6941.0,6941.0,,,
2017-02-01,504.822,6212.0,6212.0,,,
2017-03-01,551.036,6781.0,6781.0,,,
2017-04-01,520.364,6403.0,6403.0,,,
2017-05-01,604.207,7435.0,7435.0,,,
2017-06-01,564.943,6952.0,6952.0,,,
2017-07-01,521.338,6415.0,6415.0,,,
2017-08-01,545.961,6718.0,6718.0,,,
2017-09-01,501.032,6165.0,6165.0,,,
2017-10-01,558.845,6877.0,6877.0,,,
2017-11-01,520.826,6409.0,6409.0,,,
2017-12-01,524.544,6455.0,6455.0,,,
2018-01-01,583.905,8069.0,8069.0,,,
2018-02-01,523.035,7227.0,7227.0,,,
2018-03-01,524.034,7241.0,7241.0,,,
2018-04-01,543.034,7504.0,7504.0,,,
2018-05-01,585.077,8085.0,8085.0,,,
2018-06-01,523.922,7239.0,7239.0,,,
2018-07-01,554.317,7660.0,7660.0,,,
2018-08-01,545.155,7533.0,7533.0,,,
2018-09-01,468.544,6475.0,6475.0,,,
2018-10-01,578.164,7989.0,7989.0,,,
2018-11-01,560.248,7742.0,7742.0,,,
2018-12-01,594.565,8216.0,8216.0,,,
2019-01-01,134.585,2046.0,2046.0,,,
2019-02-01,121.106,1841.0,1841.0,,,
2019-03-01,137.613,2093.0,2093.0,,,
2019-04-01,127.343,1936.0,1936.0,,,
2019-05-01,135.066,2054.0,2054.0,,,
2019-06-01,124.716,1897.0,1897.0,,,
2019-07-01,125.308,1906.0,1906.0,,,
2019-08-01,122.065,1856.0,1856.0,,,
2019-09-01,114.727,1745.0,1745.0,,,
2019-10-01,119.089,1811.0,1811.0,,,
2019-11-01,117.264,1783.0,1783.0,,,
2019-12-01,130.118,1979.0,1979.0,,,
2020-01-01,6771.017,95142.0,95142.0,,,
2020-02-01,6277.859,88213.0,88213.0,,,
2020-03-01,6693.08,94047.0,94047.0,,,
2020-04-01,6283.446,88291.0,88291.0,,,
2020-05-01,6177.908,86808.0,86808.0,,,
2020-06-01,5689.12,79940.0,79940.0,,,
2020-07-01,5194.844,72995.0,72995.0,,,
2020-08-01,5537.679,77812.0,77812.0,,,
2020-09-01,5094.431,71584.0,71584.0,,,
2020-10-01,6033.42,84778.0,84778.0,,,
2020-11-01,5886.744,82717.0,82717.0,,,
2020-12-01,6475.452,90989.0,90989.0,,,
2021-01-01,7293.553,66636.0,66636.0,,,
2021-02-01,6355.605,58067.0,58067.0,,,
2021-03-01,6650.472,60761.0,60761.0,,,
2021-04-01,6236.961,56983.0,56983.0,,,
2021-05-01,6511.289,59489.0,59489.0,,,
2021-06-01,5856.81,53510.0,53510.0,,,
2021-07-01,5985.273,54683.0,54683.0,,,
2021-08-01,5489.281,50152.0,50152.0,,,
2021-09-01,5712.401,52191.0,52191.0,,,
2021-10-01,5460.409,49888.0,49888.0,,,
2021-11-01,3928.414,35891.0,35891.0,,,
2021-12-01,6149.532,56184.0,56184.0,,,
2022-01-01,5452.728,71717.0,71717.0,,,
2022-02-01,5913.581,77778.0,77778.0,,,
2022-03-01,6172.966,81189.0,81189.0,,,
2022-04-01,5660.816,74453.0,74453.0,,,
2022-05-01,5762.391,75789.0,75789.0,,,
2022-06-01,5268.581,69295.0,69295.0,,,
2022-07-01,4451.869,58553.0,58553.0,,,
2022-08-01,4247.442,55864.0,55864.0,,,
2022-09-01,5368.388,70607.0,70607.0,,,
2022-10-01,5682.244,74735.0,74735.0,,,
2022-11-01,6079.077,79955.0,79955.0,,,
2022-12-01,4231.917,55660.0,55660.0,,,
2023-01-01,5464.413,78367.0,78367.0,,,
2023-02-01,4561.563,65419.0,65419.0,,,
2023-03-01,5251.785,75317.0,75317.0,,,
2023-04-01,4917.065,70517.0,70517.0,,,
2023-05-01,5179.209,74276.0,74276.0,,,
2023-06-01,5160.644,74010.0,74010.0,,,
2023-07-01,5059.725,72563.0,72563.0,,,
2023-08-01,4763.353,68312.0,68312.0,,,
2023-09-01,4119.94,59085.0,59085.0,,,
2023-10-01,4572.934,65582.0,65582.0,,,
2023-11-01,4509.559,64673.0,64673.0,,,
2023-12-01,4471.81,64131.0,64131.0,,,
2024-01-01,5525.747,78294.0,78294.0,,,
2024-02-01,5478.756,77629.0,77629.0,,,
2024-03-01,5784.077,81955.0,81955.0,,,
2024-04-01,5248.458,74366.0,74366.0,,,
2024-05-01,5518.59,78193.0,78193.0,,,
2024-06-01,5305.952,75180.0,75180.0,,,
2024-07-01,5389.32,76361.0,76361.0,,,
2024-08-01,5517.082,78172.0,78172.0,,,
2024-09-01,4836.158,68523.0,68523.0,,,
2024-10-01,5394.172,76430.0,76430.0,,,
2024-11-01,5013.756,71040.0,71040.0,,,
2024-12-01,4338.932,61478.0,61478.0,,,
