measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2003-01-01,7.931,155.0,155.0
2003-02-01,7.162,140.0,140.0
2003-03-01,7.349,144.0,144.0
2003-04-01,6.633,130.0,130.0
2003-05-01,6.71,131.0,131.0
2003-06-01,7.4430000000000005,145.0,145.0
2003-07-01,8.652000000000001,169.0,169.0
2003-08-01,8.784,172.0,172.0
2003-09-01,7.405,145.0,145.0
2003-10-01,7.096,139.0,139.0
2003-11-01,6.97,136.0,136.0
2003-12-01,7.8660000000000005,154.0,154.0
2004-01-01,9.496,185.0,185.0
2004-02-01,6.189,121.0,121.0
2004-03-01,6.307,123.0,123.0
2004-04-01,8.458,165.0,165.0
2004-05-01,8.007,156.0,156.0
2004-06-01,6.933000000000001,135.0,135.0
2004-07-01,8.706000000000001,170.0,170.0
2004-08-01,9.323,182.0,182.0
2004-09-01,7.704000000000001,150.0,150.0
2004-10-01,6.385,125.0,125.0
2004-11-01,7.0440000000000005,138.0,138.0
2004-12-01,5.447,106.0,106.0
2005-01-01,21.104000000000003,407.08,407.08
2005-02-01,4.8580000000000005,93.71,93.71
2005-03-01,4.1690000000000005,80.41,80.41
2005-04-01,4.171,80.46,80.46
2005-05-01,4.205,81.12,81.12
2005-06-01,5.094,98.26,98.26
2005-07-01,9.648,186.1,186.1
2005-08-01,8.545,164.83,164.83
2005-09-01,4.755,91.71,91.71
2005-10-01,6.666,128.58,128.58
2005-11-01,4.489,86.58,86.58
2005-12-01,12.296000000000001,237.17,237.17
2006-01-01,469.31600000000003,6395.0,6395.0
2006-02-01,588.305,8016.0,8016.0
2006-03-01,1071.179,14596.0,14596.0
2006-04-01,507.901,6921.0,6921.0
2006-05-01,350.791,4780.0,4780.0
2006-06-01,337.732,4602.0,4602.0
2006-07-01,418.658,5705.0,5705.0
2006-08-01,445.495,6070.0,6070.0
2006-09-01,260.44800000000004,3549.0,3549.0
2006-10-01,259.319,3534.0,3534.0
2006-11-01,421.39300000000003,5742.0,5742.0
2006-12-01,469.465,6397.0,6397.0
2007-01-01,0.461,29.0,29.0
2007-02-01,0.786,46.0,46.0
2007-03-01,0.379,23.0,23.0
2007-04-01,0.274,17.0,17.0
2007-05-01,0.137,6.0,6.0
2007-06-01,0.183,12.0,12.0
2007-07-01,0.186,12.0,12.0
2007-08-01,0.188,12.0,12.0
2007-09-01,0.126,6.0,6.0
2007-10-01,0.07200000000000001,6.0,6.0
2007-11-01,0.044000000000000004,0.0,0.0
2007-12-01,0.166,12.0,12.0
2008-01-01,0.40800000000000003,29.0,29.0
2008-02-01,0.261,12.0,12.0
2008-03-01,0.081,6.0,6.0
2008-04-01,0.034,0.0,0.0
2008-05-01,0.049,0.0,0.0
2008-06-01,0.34600000000000003,17.0,17.0
2008-07-01,0.42,17.0,17.0
2008-08-01,0.159,6.0,6.0
2008-09-01,0.109,6.0,6.0
2008-10-01,0.04,0.0,0.0
2008-11-01,0.28700000000000003,12.0,12.0
2008-12-01,0.806,35.0,35.0
2009-01-01,1.616,116.0,116.0
2009-02-01,0.26,17.0,17.0
2009-03-01,0.166,12.0,12.0
2009-04-01,0.048,6.0,6.0
2009-05-01,0.04,0.0,0.0
2009-06-01,0.12200000000000001,12.0,12.0
2009-07-01,0.17200000000000001,12.0,12.0
2009-08-01,0.285,23.0,23.0
2009-09-01,0.056,6.0,6.0
2009-10-01,0.026000000000000002,0.0,0.0
2009-11-01,0.023,0.0,0.0
2009-12-01,0.186,12.0,12.0
2010-01-01,0.456,29.0,29.0
2010-02-01,0.127,6.0,6.0
2010-03-01,0.082,6.0,6.0
2010-04-01,0.077,6.0,6.0
2010-05-01,0.10600000000000001,6.0,6.0
2010-06-01,0.393,29.0,29.0
2010-07-01,0.777,52.0,52.0
2010-08-01,0.42400000000000004,29.0,29.0
2010-09-01,0.193,12.0,12.0
2010-10-01,0.045000000000000005,6.0,6.0
2010-11-01,0.046,6.0,6.0
2010-12-01,0.274,17.0,17.0
2011-01-01,0.0,0.0,0.0
2011-02-01,0.0,0.0,0.0
2011-03-01,0.0,0.0,0.0
2011-04-01,0.0,0.0,0.0
2011-05-01,0.0,0.0,0.0
2011-06-01,0.0,0.0,0.0
2011-07-01,0.0,0.0,0.0
2011-08-01,0.0,0.0,0.0
2011-09-01,0.0,0.0,0.0
2011-10-01,0.0,0.0,0.0
2011-11-01,0.0,0.0,0.0
2011-12-01,3.0,46.0,46.0
2012-01-01,0.164,0.0,0.0
2012-02-01,0.118,0.0,0.0
2012-03-01,0.105,0.0,0.0
2012-04-01,0.054,0.0,0.0
2012-05-01,0.134,0.0,0.0
2012-06-01,0.431,6.0,6.0
2012-07-01,0.978,29.0,29.0
2012-08-01,0.444,6.0,6.0
2012-09-01,0.139,0.0,0.0
2012-10-01,0.127,0.0,0.0
2012-11-01,0.206,6.0,6.0
2012-12-01,0.1,0.0,0.0
2013-01-01,0.0,0.0,0.0
2013-02-01,0.0,0.0,0.0
2013-03-01,0.0,0.0,0.0
2013-04-01,0.0,0.0,0.0
