measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2022-01-01,63.515,599.0,599.0
2022-02-01,29.194,279.0,279.0
2022-03-01,40.989,388.0,388.0
2022-04-01,31.081,296.0,296.0
2022-05-01,52.769,502.0,502.0
2022-06-01,44.752,422.0,422.0
2022-07-01,41.428,393.0,393.0
2022-08-01,20.301,194.0,194.0
2022-09-01,56.554,536.0,536.0
2022-10-01,47.223,450.0,450.0
2022-11-01,58.201,553.0,553.0
2022-12-01,69.653,661.0,661.0
2023-01-01,49.637,462.0,462.0
2023-02-01,22.755,211.0,211.0
2023-03-01,44.959,416.0,416.0
2023-04-01,99.337,923.0,923.0
2023-05-01,56.512,524.0,524.0
2023-06-01,43.865,405.0,405.0
2023-07-01,49.435,462.0,462.0
2023-08-01,64.65,599.0,599.0
2023-09-01,63.717,593.0,593.0
2023-10-01,30.48,285.0,285.0
2023-11-01,50.99,473.0,473.0
2023-12-01,68.663,638.0,638.0
2024-01-01,57.387,599.0,599.0
2024-02-01,12.76,132.0,132.0
2024-03-01,13.166,132.0,132.0
2024-04-01,18.026,183.0,183.0
2024-05-01,25.579,265.0,265.0
2024-06-01,20.319,208.0,208.0
2024-07-01,17.764,183.0,183.0
2024-08-01,16.592,170.0,170.0
2024-09-01,17.109,176.0,176.0
2024-10-01,16.737,170.0,170.0
2024-11-01,13.705,139.0,139.0
2024-12-01,15.856,164.0,164.0
