measured_on,Electricity used for energy storage Generation,Electricity used for energy storage Quantity Consumed For Electricity,Electricity used for energy storage Total Fuel Consumed,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2019-03-01,,,,20163.142,179553.0,179553.0
2019-04-01,,,,23451.114,208832.0,208832.0
2019-05-01,,,,24416.4,217428.0,217428.0
2019-06-01,,,,29517.973,262858.0,262858.0
2019-07-01,,,,29130.541,259407.0,259407.0
2019-08-01,,,,28529.861,254058.0,254058.0
2019-09-01,,,,23331.434,207766.0,207766.0
2019-10-01,,,,21437.725,190903.0,190903.0
2019-11-01,,,,13710.155,122089.0,122089.0
2019-12-01,,,,8836.789,78692.0,78692.0
2020-01-01,,,,11923.475,104533.0,104533.0
2020-02-01,,,,16162.85,141700.0,141700.0
2020-03-01,,,,15816.328,138662.0,138662.0
2020-04-01,,,,19933.024,174753.0,174753.0
2020-05-01,,,,26087.335,228708.0,228708.0
2020-06-01,,,,25977.781,227747.0,227747.0
2020-07-01,,,,29342.335,257244.0,257244.0
2020-08-01,,,,24309.314,213120.0,213120.0
2020-09-01,,,,19087.609,167341.0,167341.0
2020-10-01,,,,17643.194,154678.0,154678.0
2020-11-01,,,,13948.241,122284.0,122284.0
2020-12-01,,,,11043.514,96818.0,96818.0
2021-01-01,,,,10168.392,89929.0,89929.0
2021-02-01,,,,13320.321,117805.0,117805.0
2021-03-01,,,,17198.843,152107.0,152107.0
2021-04-01,,,,21528.452,190398.0,190398.0
2021-05-01,,,,23465.616,207530.0,207530.0
2021-06-01,,,,22794.322,201593.0,201593.0
2021-07-01,,,,21832.613,193088.0,193088.0
2021-08-01,,,,21474.603,189921.0,189921.0
2021-09-01,,,,18516.662,163761.0,163761.0
2021-10-01,-734.665,0.0,0.0,15411.878,136303.0,136303.0
2021-11-01,-788.035,0.0,0.0,12263.101,108455.0,108455.0
2021-12-01,-782.3,0.0,0.0,8379.197,74106.0,74106.0
2022-01-01,-1220.238,0.0,0.0,11534.467,39356.0,39356.0
2022-02-01,-1281.892,0.0,0.0,13758.263,46943.0,46943.0
2022-03-01,-1186.48,0.0,0.0,18240.537,62237.0,62237.0
2022-04-01,-1242.68,0.0,0.0,20575.944,70205.0,70205.0
2022-05-01,-1316.845,0.0,0.0,24115.617,82282.0,82282.0
2022-06-01,-1330.191,0.0,0.0,25110.385,85677.0,85677.0
2022-07-01,-1381.987,0.0,0.0,24218.621,82634.0,82634.0
2022-08-01,-1419.868,0.0,0.0,22486.799,76725.0,76725.0
2022-09-01,-1273.059,0.0,0.0,18976.983,64749.0,64749.0
2022-10-01,-1420.631,0.0,0.0,17483.312,59653.0,59653.0
2022-11-01,-1315.202,0.0,0.0,12960.927,44223.0,44223.0
2022-12-01,-1327.927,0.0,0.0,9061.145,30917.0,30917.0
2023-01-01,-1204.0,0.0,0.0,7186.0,24519.0,24519.0
2023-02-01,-1228.0,0.0,0.0,10307.0,35167.0,35167.0
2023-03-01,-940.0,0.0,0.0,14374.0,49044.0,49044.0
2023-04-01,-397.0,0.0,0.0,17774.0,60645.0,60645.0
2023-05-01,-1479.0,0.0,0.0,19982.0,68179.0,68179.0
2023-06-01,-883.0,0.0,0.0,16755.0,57168.0,57168.0
2023-07-01,-1239.0,0.0,0.0,19742.0,67360.0,67360.0
2023-08-01,-1165.0,0.0,0.0,17080.0,58277.0,58277.0
2023-09-01,-1016.0,0.0,0.0,12729.0,43431.0,43431.0
2023-10-01,-1067.0,0.0,0.0,11791.0,40231.0,40231.0
2023-11-01,-1107.0,0.0,0.0,8853.0,30206.0,30206.0
2023-12-01,-727.0,0.0,0.0,5819.0,19854.0,19854.0
2024-01-01,-1344.0,0.0,0.0,5442.0,18568.0,18568.0
2024-02-01,-1016.0,0.0,0.0,9310.0,31766.0,31766.0
2024-03-01,-1002.0,0.0,0.0,16292.0,55588.0,55588.0
2024-04-01,-697.0,0.0,0.0,22490.0,76736.0,76736.0
2024-05-01,-1220.0,0.0,0.0,29633.0,101108.0,101108.0
2024-06-01,-1269.0,0.0,0.0,28660.0,97788.0,97788.0
2024-07-01,-1282.0,0.0,0.0,27755.0,94700.0,94700.0
2024-08-01,-1204.0,0.0,0.0,28769.0,98160.0,98160.0
2024-09-01,-1181.0,0.0,0.0,24526.0,83683.0,83683.0
2024-10-01,-1309.0,0.0,0.0,19499.0,66531.0,66531.0
2024-11-01,-966.0,0.0,0.0,12687.0,43288.0,43288.0
2024-12-01,-1185.0,0.0,0.0,9162.0,31261.0,31261.0
