measured_on,Natural Gas-Fuel Cell Generation,Natural Gas-Fuel Cell Quantity Consumed For Electricity,Natural Gas-Fuel Cell Total Fuel Consumed
2019-01-01,1194.414,8221.0,8221.0
2019-02-01,1107.476,7623.0,7623.0
2019-03-01,965.772,6648.0,6648.0
2019-04-01,677.68,4665.0,4665.0
2019-05-01,583.966,4020.0,4020.0
2019-06-01,780.868,5375.0,5375.0
2019-07-01,1230.963,8474.0,8474.0
2019-08-01,1445.914,9953.0,9953.0
2019-09-01,1272.297,8758.0,8758.0
2019-10-01,1303.107,8970.0,8970.0
2019-11-01,1278.008,8798.0,8798.0
2019-12-01,1325.535,9125.0,9125.0
2020-01-01,925.902,6878.0,6878.0
2020-02-01,817.657,6074.0,6074.0
2020-03-01,907.654,6742.0,6742.0
2020-04-01,641.893,4769.0,4769.0
2020-05-01,603.554,4484.0,4484.0
2020-06-01,849.025,6307.0,6307.0
2020-07-01,1187.697,8823.0,8823.0
2020-08-01,1476.984,10972.0,10972.0
2020-09-01,1286.223,9555.0,9555.0
2020-10-01,1335.775,9923.0,9923.0
2020-11-01,1066.969,7926.0,7926.0
2020-12-01,1182.667,8785.0,8785.0
2021-01-01,824.795,6254.0,6254.0
2021-02-01,699.453,5306.0,5306.0
2021-03-01,752.047,5704.0,5704.0
2021-04-01,667.317,5061.0,5061.0
2021-05-01,697.432,5290.0,5290.0
2021-06-01,953.698,7234.0,7234.0
2021-07-01,1316.086,9982.0,9982.0
2021-08-01,1201.63,9114.0,9114.0
2021-09-01,1022.446,7755.0,7755.0
2021-10-01,974.705,7393.0,7393.0
2021-11-01,895.802,6795.0,6795.0
2021-12-01,924.589,7013.0,7013.0
2022-01-01,756.646,5458.0,5458.0
2022-02-01,628.217,4532.0,4532.0
2022-03-01,581.267,4193.0,4193.0
2022-04-01,595.412,4295.0,4295.0
2022-05-01,546.392,3942.0,3942.0
2022-06-01,743.129,5360.0,5360.0
2022-07-01,992.746,7162.0,7162.0
2022-08-01,1197.88,8641.0,8641.0
2022-09-01,1097.854,7920.0,7920.0
2022-10-01,1008.21,7273.0,7273.0
2022-11-01,925.868,6679.0,6679.0
2022-12-01,1023.379,7382.0,7382.0
2023-01-01,480.462,3474.0,3474.0
2023-02-01,409.258,2960.0,2960.0
2023-03-01,393.35,2846.0,2846.0
2023-04-01,307.288,2223.0,2223.0
2023-05-01,199.029,1440.0,1440.0
2023-06-01,261.83,1894.0,1894.0
2023-07-01,606.085,4385.0,4385.0
2023-08-01,611.552,4424.0,4424.0
2023-09-01,432.874,3131.0,3131.0
2023-10-01,528.619,3824.0,3824.0
2023-11-01,496.578,3593.0,3593.0
2023-12-01,559.075,4045.0,4045.0
2024-01-01,849.0,6129.0,6129.0
2024-02-01,933.0,6676.0,6676.0
2024-03-01,999.0,7177.0,7177.0
2024-04-01,965.0,6949.0,6949.0
2024-05-01,994.0,7141.0,7141.0
2024-06-01,1002.0,7091.0,7091.0
2024-07-01,1062.0,7384.0,7384.0
2024-08-01,1028.0,7287.0,7287.0
2024-09-01,978.0,6927.0,6927.0
2024-10-01,1086.0,7721.0,7721.0
2024-11-01,1061.0,7469.0,7469.0
2024-12-01,1113.0,7677.0,7677.0
