measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2001-01-01,99.542,1032.0,1032.0
2001-02-01,85.278,884.0,884.0
2001-03-01,92.62,960.0,960.0
2001-04-01,81.20100000000001,842.0,842.0
2001-05-01,79.63300000000001,826.0,826.0
2001-06-01,80.49,834.0,834.0
2001-07-01,84.622,877.0,877.0
2001-08-01,84.12100000000001,872.0,872.0
2001-09-01,99.363,1030.0,1030.0
2001-10-01,95.406,989.0,989.0
2001-11-01,98.811,1024.0,1024.0
2001-12-01,111.91300000000001,1160.0,1160.0
