measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,1971.1,21840.0,21840.0
2003-02-01,1674.975,18559.0,18559.0
2003-03-01,1850.855,20507.0,20507.0
2003-04-01,1605.307,17787.0,17787.0
2003-05-01,1444.54,16005.0,16005.0
2003-06-01,1727.4660000000001,19140.0,19140.0
2003-07-01,2088.629,23142.0,23142.0
2003-08-01,1969.623,21823.0,21823.0
2003-09-01,1830.4560000000001,20281.0,20281.0
2003-10-01,1790.015,19833.0,19833.0
2003-11-01,1706.123,18904.0,18904.0
2003-12-01,1927.912,21361.0,21361.0
2004-01-01,2258.917,23605.0,23605.0
2004-02-01,2258.917,23605.0,23605.0
2004-03-01,2258.917,23605.0,23605.0
2004-04-01,2258.917,23605.0,23605.0
2004-05-01,2258.917,23605.0,23605.0
2004-06-01,2258.917,23605.0,23605.0
2004-07-01,2258.917,23605.0,23605.0
2004-08-01,2258.917,23605.0,23605.0
2004-09-01,2258.917,23605.0,23605.0
2004-10-01,2258.917,23605.0,23605.0
2004-11-01,2258.917,23605.0,23605.0
2004-12-01,2258.917,23605.0,23605.0
2005-01-01,2471.827,28658.29,28658.29
2005-02-01,2205.0640000000003,25565.44,25565.44
2005-03-01,2518.4880000000003,29199.27,29199.27
2005-04-01,2513.281,29138.91,29138.91
2005-05-01,2762.9880000000003,32034.0,32034.0
2005-06-01,2737.322,31736.44,31736.44
2005-07-01,2834.351,32861.38,32861.38
2005-08-01,2821.54,32712.86,32712.86
2005-09-01,2657.8720000000003,30815.29,30815.29
2005-10-01,2682.925,31105.75,31105.75
2005-11-01,2702.159,31328.75,31328.75
2005-12-01,2708.185,31398.62,31398.62
2006-01-01,2909.567,35714.0,35714.0
2006-02-01,2688.8830000000003,33005.0,33005.0
2006-03-01,2966.018,36407.0,36407.0
2006-04-01,2182.271,26787.0,26787.0
2006-05-01,2668.013,32749.0,32749.0
2006-06-01,2794.848,34306.0,34306.0
2006-07-01,2900.589,35604.0,35604.0
2006-08-01,2883.146,35390.0,35390.0
2006-09-01,2757.797,33851.0,33851.0
2006-10-01,2861.693,35126.0,35126.0
2006-11-01,2890.2740000000003,35477.0,35477.0
2006-12-01,2784.9010000000003,34184.0,34184.0
2007-01-01,1842.2160000000001,22821.0,22821.0
2007-02-01,1750.468,21684.0,21684.0
2007-03-01,2141.55,26529.0,26529.0
2007-04-01,2703.935,33496.0,33496.0
2007-05-01,3574.8210000000004,44284.0,44284.0
2007-06-01,3329.822,41249.0,41249.0
2007-07-01,3513.255,43521.0,43521.0
2007-08-01,3362.3230000000003,41651.0,41651.0
2007-09-01,3468.9610000000002,42972.0,42972.0
2007-10-01,3671.518,45482.0,45482.0
2007-11-01,2414.449,29910.0,29910.0
2007-12-01,2088.683,25874.0,25874.0
2008-01-01,2613.3810000000003,38984.0,38984.0
2008-02-01,2302.965,34353.0,34353.0
2008-03-01,2506.6620000000003,37392.0,37392.0
2008-04-01,2903.996,43319.0,43319.0
2008-05-01,3149.661,46984.0,46984.0
2008-06-01,3277.933,48897.0,48897.0
2008-07-01,2579.6890000000003,38481.0,38481.0
2008-08-01,3049.8340000000003,45494.0,45494.0
2008-09-01,3107.8650000000002,46360.0,46360.0
2008-10-01,3036.809,45300.0,45300.0
2008-11-01,2276.9970000000003,33966.0,33966.0
2008-12-01,2281.208,34029.0,34029.0
2009-01-01,2163.254,25293.0,25293.0
2009-02-01,2139.1220000000003,25011.0,25011.0
2009-03-01,2625.74,30700.0,30700.0
2009-04-01,2497.356,29199.0,29199.0
2009-05-01,3428.568,40087.0,40087.0
