measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2009-11-01,25972.0,253487.0,253487.0
2009-12-01,22995.0,224431.0,224431.0
2010-01-01,25752.0,251237.0,251237.0
2010-02-01,21845.0,213120.0,213120.0
2010-03-01,26521.0,258739.0,258739.0
2010-04-01,34362.0,335236.0,335236.0
2010-05-01,22062.0,215237.0,215237.0
2010-06-01,17257.0,168359.0,168359.0
2010-07-01,13238.0,129150.0,129150.0
2010-08-01,9614.0,93794.0,93794.0
2010-09-01,21957.0,214212.0,214212.0
2010-10-01,30801.0,300495.0,300495.0
2010-11-01,33443.0,326270.0,326270.0
2010-12-01,32592.0,317968.0,317968.0
2011-01-01,29281.0,284494.0,284494.0
2011-02-01,31217.0,303304.0,303304.0
2011-03-01,32447.0,315255.0,315255.0
2011-04-01,32034.0,311242.0,311242.0
2011-05-01,21407.0,207990.0,207990.0
2011-06-01,19882.0,193174.0,193174.0
2011-07-01,10625.0,103233.0,103233.0
2011-08-01,10057.0,97714.0,97714.0
2011-09-01,18064.0,175510.0,175510.0
2011-10-01,19060.0,185187.0,185187.0
2011-11-01,29973.0,291218.0,291218.0
2011-12-01,19516.0,189617.0,189617.0
2012-01-01,28964.0,275621.0,275621.0
2012-02-01,21455.0,204166.0,204166.0
2012-03-01,18966.0,180480.0,180480.0
2012-04-01,16201.0,154169.0,154169.0
2012-05-01,6120.0,58238.0,58238.0
2012-06-01,4512.0,42936.0,42936.0
2012-07-01,9598.0,91335.0,91335.0
2012-08-01,9128.0,86862.0,86862.0
2012-09-01,10775.0,102535.0,102535.0
2012-10-01,28245.0,268779.0,268779.0
2012-11-01,15667.0,149087.0,149087.0
2012-12-01,16842.0,160268.0,160268.0
2013-01-01,13124.0,125216.0,125216.0
2013-02-01,5986.0,57112.0,57112.0
2013-03-01,12504.0,119301.0,119301.0
2013-04-01,14301.0,136446.0,136446.0
2013-05-01,5533.0,52790.0,52790.0
2013-06-01,4871.0,46474.0,46474.0
2013-07-01,4492.0,42858.0,42858.0
2013-08-01,3653.0,34853.0,34853.0
2013-09-01,8272.0,78923.0,78923.0
2013-10-01,16056.0,153190.0,153190.0
2013-11-01,16162.0,154202.0,154202.0
2013-12-01,12595.0,120169.0,120169.0
2014-01-01,9143.0,86950.0,86950.0
2014-02-01,7444.0,70792.0,70792.0
2014-03-01,6512.0,61929.0,61929.0
2014-04-01,9248.0,87948.0,87948.0
2014-05-01,4533.0,43109.0,43109.0
2014-06-01,4702.0,44716.0,44716.0
2014-07-01,6897.0,65590.0,65590.0
2014-08-01,7512.0,71439.0,71439.0
2014-09-01,6890.0,65524.0,65524.0
2014-10-01,10844.0,103126.0,103126.0
2014-11-01,22970.0,218445.0,218445.0
2014-12-01,18595.0,176838.0,176838.0
2015-01-01,20065.0,186986.0,186986.0
2015-02-01,19196.0,178888.0,178888.0
2015-03-01,18683.0,174107.0,174107.0
2015-04-01,6684.0,62288.0,62288.0
2015-05-01,13261.0,123579.0,123579.0
2015-06-01,9166.0,85418.0,85418.0
2015-07-01,8891.0,82855.0,82855.0
2015-08-01,8572.0,79882.0,79882.0
2015-09-01,12655.0,117932.0,117932.0
2015-10-01,21161.0,197199.0,197199.0
2015-11-01,17571.0,163744.0,163744.0
2015-12-01,24625.0,229480.0,229480.0
2016-01-01,29609.0,273350.0,273350.0
2016-02-01,25406.0,234548.0,234548.0
2016-03-01,22101.0,204036.0,204036.0
2016-04-01,14659.0,135332.0,135332.0
2016-05-01,16277.0,150269.0,150269.0
2016-06-01,12925.0,119324.0,119324.0
2016-07-01,7405.0,68363.0,68363.0
2016-08-01,6547.0,60442.0,60442.0
2016-09-01,12602.0,116342.0,116342.0
2016-10-01,21618.0,199577.0,199577.0
2016-11-01,22629.0,208911.0,208911.0
2016-12-01,21629.0,199679.0,199679.0
2017-01-01,23789.812,219176.0,219176.0
2017-02-01,25259.19,232713.0,232713.0
2017-03-01,26512.339,244258.0,244258.0
2017-04-01,25845.535,238115.0,238115.0
2017-05-01,21928.891,202031.0,202031.0
2017-06-01,18553.882,170937.0,170937.0
2017-07-01,9347.742,86121.0,86121.0
2017-08-01,8297.816,76448.0,76448.0
2017-09-01,10610.146,97751.0,97751.0
2017-10-01,23935.204,220515.0,220515.0
2017-11-01,26388.263,243115.0,243115.0
2017-12-01,26147.18,240894.0,240894.0
2018-01-01,31262.624,284615.0,284615.0
2018-02-01,22726.385,206901.0,206901.0
2018-03-01,25624.208,233283.0,233283.0
2018-04-01,20452.516,186200.0,186200.0
2018-05-01,17395.754,158371.0,158371.0
2018-06-01,12003.57,109281.0,109281.0
2018-07-01,10041.955,91422.0,91422.0
2018-08-01,10855.812,98831.0,98831.0
2018-09-01,12196.487,111037.0,111037.0
2018-10-01,22008.383,200364.0,200364.0
2018-11-01,20930.062,190547.0,190547.0
2018-12-01,22945.244,208894.0,208894.0
2019-01-01,24579.974,218885.0,218885.0
2019-02-01,21351.002,190131.0,190131.0
2019-03-01,23908.382,212904.0,212904.0
2019-04-01,25920.327,230821.0,230821.0
2019-05-01,18252.781,162541.0,162541.0
2019-06-01,16166.639,143964.0,143964.0
2019-07-01,10395.715,92574.0,92574.0
2019-08-01,9030.006,80412.0,80412.0
2019-09-01,13622.273,121306.0,121306.0
2019-10-01,21028.047,187255.0,187255.0
2019-11-01,20094.627,178943.0,178943.0
2019-12-01,26562.227,236537.0,236537.0
