measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,2196.012,24145.0,24145.0
2003-02-01,2026.1390000000001,22277.0,22277.0
2003-03-01,2233.574,24558.0,24558.0
2003-04-01,2112.2580000000003,23224.0,23224.0
2003-05-01,2418.5,26591.0,26591.0
2003-06-01,2519.835,27706.0,27706.0
2003-07-01,3235.239,35571.0,35571.0
2003-08-01,3039.3940000000002,33418.0,33418.0
2003-09-01,2777.43,30538.0,30538.0
2003-10-01,2613.806,28739.0,28739.0
2003-11-01,2212.587,24327.0,24327.0
2003-12-01,2349.226,25830.0,25830.0
2004-01-01,2700.429,29753.0,29753.0
2004-02-01,2442.626,26913.0,26913.0
2004-03-01,2421.5570000000002,26681.0,26681.0
2004-04-01,2287.484,25203.0,25203.0
2004-05-01,2513.9590000000003,27699.0,27699.0
2004-06-01,2290.775,25240.0,25240.0
2004-07-01,2577.3810000000003,28397.0,28397.0
2004-08-01,2571.284,28330.0,28330.0
2004-09-01,2504.442,27594.0,27594.0
2004-10-01,2264.056,24945.0,24945.0
2004-11-01,2447.568,26967.0,26967.0
2004-12-01,2494.438,27484.0,27484.0
2005-01-01,1892.4360000000001,20188.91,20188.91
2005-02-01,1708.121,18222.6,18222.6
2005-03-01,1843.4080000000001,19665.88,19665.88
2005-04-01,1852.2620000000002,19760.32,19760.32
2005-05-01,2034.35,21702.88,21702.88
2005-06-01,2613.004,27876.09,27876.09
2005-07-01,3346.0,35695.85,35695.85
2005-08-01,3467.521,36992.26,36992.26
2005-09-01,2615.251,27900.06,27900.06
2005-10-01,2029.94,21655.84,21655.84
2005-11-01,1811.191,19322.18,19322.18
2005-12-01,2066.516,22046.04,22046.04
2006-01-01,2154.799,23830.0,23830.0
2006-02-01,1899.8310000000001,21011.0,21011.0
2006-03-01,2104.32,23272.0,23272.0
2006-04-01,2005.0,22174.0,22174.0
2006-05-01,2336.993,25845.0,25845.0
2006-06-01,2477.1,27395.0,27395.0
2006-07-01,2789.106,30845.0,30845.0
2006-08-01,2881.3160000000003,31865.0,31865.0
2006-09-01,2346.0730000000003,25946.0,25946.0
2006-10-01,2459.358,27199.0,27199.0
2006-11-01,2077.46,22975.0,22975.0
2006-12-01,2329.6440000000002,25764.0,25764.0
2007-01-01,2127.668,23528.0,23528.0
2007-02-01,1935.3490000000002,21402.0,21402.0
2007-03-01,1790.246,19797.0,19797.0
2007-04-01,1781.962,19705.0,19705.0
2007-05-01,1987.633,21979.0,21979.0
2007-06-01,2350.051,25986.0,25986.0
2007-07-01,3201.282,35400.0,35400.0
2007-08-01,3548.9460000000004,39245.0,39245.0
2007-09-01,2796.6420000000003,30925.0,30925.0
2007-10-01,2650.389,29308.0,29308.0
2007-11-01,2519.848,27864.0,27864.0
2007-12-01,2807.985,31051.0,31051.0
2008-01-01,2484.764,27144.0,27144.0
2008-02-01,2081.9990000000003,22744.0,22744.0
2008-03-01,1953.949,21344.0,21344.0
2008-04-01,2222.784,24281.0,24281.0
2008-05-01,1766.7730000000001,19301.0,19301.0
2008-06-01,1933.7450000000001,21124.0,21124.0
2008-07-01,2532.838,27668.0,27668.0
2008-08-01,2963.148,32370.0,32370.0
2008-09-01,0.0,0.0,0.0
2008-10-01,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0
2008-12-01,0.0,0.0,0.0
