measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2014-10-01,29625.0,281734.0,281734.0
2014-11-01,38874.0,369692.0,369692.0
2014-12-01,29363.0,279242.0,279242.0
2015-01-01,32643.0,304200.0,304200.0
2015-02-01,29441.0,274361.0,274361.0
2015-03-01,29671.0,276504.0,276504.0
2015-04-01,30061.0,280138.0,280138.0
2015-05-01,26894.0,250625.0,250625.0
2015-06-01,19410.0,180882.0,180882.0
2015-07-01,19331.0,180146.0,180146.0
2015-08-01,23233.0,216508.0,216508.0
2015-09-01,26597.0,247857.0,247857.0
2015-10-01,31195.0,290706.0,290706.0
2015-11-01,30583.0,285003.0,285003.0
2015-12-01,27350.0,254875.0,254875.0
2016-01-01,27393.0,252892.0,252892.0
2016-02-01,30626.0,282739.0,282739.0
2016-03-01,32642.0,301351.0,301351.0
2016-04-01,34519.0,318679.0,318679.0
2016-05-01,23231.0,214469.0,214469.0
2016-06-01,24738.0,228381.0,228381.0
2016-07-01,20300.0,187410.0,187410.0
2016-08-01,18642.0,172103.0,172103.0
2016-09-01,26760.0,247048.0,247048.0
2016-10-01,30261.0,279370.0,279370.0
2016-11-01,30192.0,278733.0,278733.0
2016-12-01,33737.0,311460.0,311460.0
2017-01-01,26102.528,240483.0,240483.0
2017-02-01,28288.788,260625.0,260625.0
2017-03-01,31496.104,290174.0,290174.0
2017-04-01,29530.1,272061.0,272061.0
2017-05-01,26692.652,245919.0,245919.0
2017-06-01,23082.873,212663.0,212663.0
2017-07-01,16687.506,153742.0,153742.0
2017-08-01,13726.271,126460.0,126460.0
2017-09-01,23224.529,213968.0,213968.0
2017-10-01,30538.188,281348.0,281348.0
2017-11-01,27488.527,253252.0,253252.0
2017-12-01,29311.934,270051.0,270051.0
2018-01-01,31178.433,283848.0,283848.0
2018-02-01,25683.383,233822.0,233822.0
2018-03-01,30180.329,274762.0,274762.0
2018-04-01,28898.562,263093.0,263093.0
2018-05-01,22050.242,200745.0,200745.0
2018-06-01,26429.391,240613.0,240613.0
2018-07-01,15462.977,140775.0,140775.0
2018-08-01,19652.138,178913.0,178913.0
2018-09-01,24806.938,225842.0,225842.0
2018-10-01,24528.891,223311.0,223311.0
2018-11-01,24908.379,226766.0,226766.0
2018-12-01,27969.337,254633.0,254633.0
2019-01-01,24345.045,216793.0,216793.0
2019-02-01,20718.081,184495.0,184495.0
2019-03-01,28171.957,250871.0,250871.0
2019-04-01,28430.728,253176.0,253176.0
2019-05-01,23116.27,205850.0,205850.0
2019-06-01,19647.689,174963.0,174963.0
2019-07-01,20007.688,178168.0,178168.0
2019-08-01,16401.48,146055.0,146055.0
2019-09-01,27055.896,240933.0,240933.0
2019-10-01,30071.63,267788.0,267788.0
2019-11-01,27992.649,249275.0,249275.0
2019-12-01,27415.887,244138.0,244138.0
2020-01-01,27716.327,242989.0,242989.0
2020-02-01,29177.17,255796.0,255796.0
2020-03-01,28240.487,247584.0,247584.0
2020-04-01,27323.522,239545.0,239545.0
2020-05-01,23598.121,206885.0,206885.0
2020-06-01,29731.893,260660.0,260660.0
2020-07-01,21488.314,188388.0,188388.0
2020-08-01,25527.729,223802.0,223802.0
2020-09-01,27719.879,243020.0,243020.0
2020-10-01,28329.126,248361.0,248361.0
2020-11-01,30080.77,263718.0,263718.0
2020-12-01,29803.662,261289.0,261289.0
2021-01-01,21832.824,193089.0,193089.0
2021-02-01,15511.714,137186.0,137186.0
2021-03-01,27043.949,239177.0,239177.0
2021-04-01,29088.214,257256.0,257256.0
2021-05-01,24315.673,215048.0,215048.0
2021-06-01,18343.043,162226.0,162226.0
2021-07-01,17720.185,156717.0,156717.0
2021-08-01,23221.854,205374.0,205374.0
2021-09-01,23797.009,210461.0,210461.0
2021-10-01,26561.279,234908.0,234908.0
2021-11-01,29500.054,260898.0,260898.0
2021-12-01,33557.202,296780.0,296780.0
2022-01-01,28768.271,98157.0,98157.0
2022-02-01,28528.196,97338.0,97338.0
2022-03-01,32326.294,110297.0,110297.0
2022-04-01,31024.15,105854.0,105854.0
2022-05-01,22636.351,77235.0,77235.0
2022-06-01,21410.479,73053.0,73053.0
2022-07-01,18565.102,63344.0,63344.0
2022-08-01,19478.503,66461.0,66461.0
2022-09-01,23042.967,78623.0,78623.0
2022-10-01,26165.528,89277.0,89277.0
2022-11-01,32925.324,112341.0,112341.0
2022-12-01,27592.835,94147.0,94147.0
2023-01-01,24284.0,82857.0,82857.0
2023-02-01,23287.0,79455.0,79455.0
2023-03-01,23287.0,79455.0,79455.0
2023-04-01,34900.0,119079.0,119079.0
2023-05-01,21515.0,73409.0,73409.0
2023-06-01,16422.0,56032.0,56032.0
2023-07-01,13819.0,47150.0,47150.0
2023-08-01,21293.0,72652.0,72652.0
2023-09-01,19441.0,66333.0,66333.0
2023-10-01,22116.0,75460.0,75460.0
2023-11-01,24497.0,83584.0,83584.0
2023-12-01,25225.0,86068.0,86068.0
2024-01-01,21168.0,72225.0,72225.0
2024-02-01,23321.0,79571.0,79571.0
2024-03-01,27058.0,92322.0,92322.0
2024-04-01,30466.0,103950.0,103950.0
2024-05-01,22654.0,77295.0,77295.0
2024-06-01,21787.0,74337.0,74337.0
2024-07-01,16482.0,56237.0,56237.0
2024-08-01,16711.0,57018.0,57018.0
2024-09-01,27644.0,94321.0,94321.0
2024-10-01,12929.0,44114.0,44114.0
2024-11-01,14137.0,48235.0,48235.0
2024-12-01,19242.0,65654.0,65654.0
