measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed",Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2007-04-01,,,,140.542,1675.0,1803.0,,,,16704.997,199313.0,214281.0
2007-05-01,,,,70.292,838.0,902.0,,,,20068.966,239449.0,257432.0
2007-06-01,,,,93.679,1117.0,1204.0,,,,24756.862,295382.0,317565.0
2007-07-01,,,,95.438,1140.0,1222.0,,,,28740.186999999998,342908.0,368661.0
2007-08-01,,,,96.232,1146.0,1233.0,,,,33685.072,401907.0,432090.0
2007-09-01,,,,64.482,768.0,826.0,,,,24687.045,294550.0,316670.0
2007-10-01,,,,36.712,436.0,471.0,,,,20113.984,239986.0,258009.0
2007-11-01,,,,22.417,268.0,285.0,,,,16143.769,192616.0,207082.0
2007-12-01,,,,85.143,1018.0,1094.0,,,,17242.946,205732.0,221181.0
2008-01-01,0.0,0.0,0.0,,,,18976.292,92599.0,219047.0,,,
2008-02-01,0.0,0.0,0.0,,,,17312.818,84482.0,199844.0,,,
2008-03-01,0.0,0.0,0.0,,,,20081.087,97990.0,231799.0,,,
2008-04-01,0.0,0.0,0.0,,,,18655.067000000003,91031.0,215338.0,,,
2008-05-01,0.0,0.0,0.0,,,,18211.277000000002,88866.0,210216.0,,,
2008-06-01,0.0,0.0,0.0,,,,26715.538,130364.0,308381.0,,,
2008-07-01,0.0,0.0,0.0,,,,34062.801,166217.0,393192.0,,,
2008-08-01,0.0,0.0,0.0,,,,27436.573,133883.0,316705.0,,,
2008-09-01,0.0,0.0,0.0,,,,25546.522,124660.0,294887.0,,,
2008-10-01,0.0,0.0,0.0,,,,23294.741,113672.0,268895.0,,,
2008-11-01,0.0,0.0,0.0,,,,20199.325,98567.0,233164.0,,,
2008-12-01,2.052,10.0,24.0,,,,18782.907,91655.0,216814.0,,,
2009-01-01,1490.939,7374.0,16721.0,,,,18178.213,89903.0,203884.0,,,
2009-02-01,239.65400000000002,1185.0,2689.0,,,,17289.474000000002,85508.0,193917.0,,,
2009-03-01,152.90800000000002,756.0,1716.0,,,,20585.69,101810.0,230887.0,,,
2009-04-01,44.457,220.0,498.0,,,,20402.403,100903.0,228832.0,,,
2009-05-01,36.619,181.0,412.0,,,,19328.283000000003,95591.0,216784.0,,,
2009-06-01,112.644,557.0,1264.0,,,,20562.365,101694.0,230625.0,,,
2009-07-01,158.889,786.0,1779.0,,,,24894.801,123121.0,279218.0,,,
2009-08-01,262.967,1301.0,2950.0,,,,30317.756,149941.0,340041.0,,,
2009-09-01,51.967000000000006,257.0,585.0,,,,20814.442,102941.0,233453.0,,,
2009-10-01,24.446,121.0,272.0,,,,18646.337,92218.0,209136.0,,,
2009-11-01,21.434,106.0,238.0,,,,18636.659,92170.0,209027.0,,,
2009-12-01,171.393,848.0,1924.0,,,,19443.26,96160.0,218074.0,,,
2010-01-01,0.0,0.0,0.0,,,,18977.076,96736.0,223127.0,,,
2010-02-01,0.0,0.0,0.0,,,,17978.422,91645.0,211384.0,,,
2010-03-01,0.0,0.0,0.0,,,,18310.991,93340.0,215295.0,,,
2010-04-01,0.0,0.0,0.0,,,,19666.736,100251.0,231235.0,,,
2010-05-01,0.0,0.0,0.0,,,,21313.91,108648.0,250602.0,,,
2010-06-01,0.0,0.0,0.0,,,,27922.698,142336.0,328306.0,,,
2010-07-01,0.0,0.0,0.0,,,,38023.537,193825.0,447068.0,,,
2010-08-01,0.0,0.0,0.0,,,,34301.329,174851.0,403303.0,,,
2010-09-01,0.0,0.0,0.0,,,,30945.792,157746.0,363850.0,,,
2010-10-01,0.0,0.0,0.0,,,,22968.469,117082.0,270056.0,,,
2010-11-01,0.0,0.0,0.0,,,,24188.924,123303.0,284406.0,,,
2010-12-01,0.0,0.0,0.0,,,,21658.116,110402.0,254649.0,,,
2011-01-01,0.0,0.0,0.0,,,,18635.443,91846.0,224822.0,,,
2011-02-01,0.0,0.0,0.0,,,,17091.731,84238.0,206200.0,,,
2011-03-01,0.0,0.0,0.0,,,,21256.624,104765.0,256446.0,,,
2011-04-01,0.0,0.0,0.0,,,,18800.174,92658.0,226811.0,,,
2011-05-01,0.0,0.0,0.0,,,,20383.676,100462.0,245914.0,,,
2011-06-01,0.0,0.0,0.0,,,,24078.045,118670.0,290484.0,,,
2011-07-01,0.0,0.0,0.0,,,,35199.921,173485.0,424662.0,,,
2011-08-01,0.0,0.0,0.0,,,,30159.039,148641.0,363847.0,,,
2011-09-01,0.0,0.0,0.0,,,,24518.452,120841.0,295797.0,,,
2011-10-01,0.0,0.0,0.0,,,,22743.733,112094.0,274387.0,,,
2011-11-01,0.0,0.0,0.0,,,,20217.316,99643.0,243908.0,,,
2011-12-01,0.0,0.0,0.0,,,,22085.846,108852.0,266450.0,,,
2012-01-01,0.0,0.0,0.0,,,,21266.188,105556.0,230396.0,,,
2012-02-01,0.0,0.0,0.0,,,,20358.973,101053.0,220567.0,,,
2012-03-01,0.0,0.0,0.0,,,,19706.008,97812.0,213493.0,,,
2012-04-01,0.0,0.0,0.0,,,,21461.86,106527.0,232516.0,,,
2012-05-01,0.0,0.0,0.0,,,,26574.777,131906.0,287908.0,,,
2012-06-01,0.0,0.0,0.0,,,,30185.699,149829.0,327029.0,,,
2012-07-01,0.0,0.0,0.0,,,,39074.507,193949.0,423329.0,,,
2012-08-01,0.0,0.0,0.0,,,,34320.804,170353.0,371828.0,,,
2012-09-01,0.0,0.0,0.0,,,,25827.534,128197.0,279813.0,,,
2012-10-01,0.0,0.0,0.0,,,,24411.85,121170.0,264476.0,,,
2012-11-01,0.0,0.0,0.0,,,,24312.744,120678.0,263401.0,,,
2012-12-01,0.0,0.0,0.0,,,,22399.056,111179.0,242669.0,,,
2013-01-01,5.133,25.0,46.0,,,,23684.38,117267.0,258984.0,,,
2013-02-01,1.639,8.0,17.0,,,,24281.576,120224.0,265515.0,,,
2013-03-01,0.489,2.0,6.0,,,,25260.747,125072.0,276223.0,,,
2013-04-01,0.378,2.0,6.0,,,,20963.677,103796.0,229235.0,,,
2013-05-01,0.864,4.0,12.0,,,,24610.678,121853.0,269114.0,,,
2013-06-01,1.476,7.0,17.0,,,,28638.862,141798.0,313162.0,,,
2013-07-01,4.285,21.0,46.0,,,,41585.131,205898.0,454727.0,,,
2013-08-01,0.716,4.0,6.0,,,,30814.035,152567.0,336947.0,,,
2013-09-01,0.943,5.0,12.0,,,,24259.083,120112.0,265269.0,,,
2013-10-01,0.314,2.0,6.0,,,,20792.792,102950.0,227366.0,,,
2013-11-01,0.339,2.0,6.0,,,,22343.758,110629.0,244325.0,,,
2013-12-01,0.81,4.0,12.0,,,,25886.895,128172.0,283069.0,,,
2014-01-01,2776.482,13766.0,30751.0,,,,18668.03,92559.0,206743.0,,,
2014-02-01,988.937,4903.0,10950.0,,,,21139.229,104812.0,234112.0,,,
2014-03-01,781.14,3873.0,8649.0,,,,22454.628,111334.0,248680.0,,,
2014-04-01,20.414,101.0,224.0,,,,18580.791,92127.0,205778.0,,,
2014-05-01,17.888,89.0,201.0,,,,20017.875,99252.0,221693.0,,,
2014-06-01,42.675,212.0,472.0,,,,26321.596,130507.0,291506.0,,,
2014-07-01,70.266,348.0,779.0,,,,30846.243,152941.0,341615.0,,,
2014-08-01,52.508,260.0,584.0,,,,28239.554,140016.0,312747.0,,,
2014-09-01,37.997,188.0,419.0,,,,26322.094,130509.0,291511.0,,,
2014-10-01,34.067,169.0,378.0,,,,22179.2,109968.0,245630.0,,,
2014-11-01,50.525,251.0,561.0,,,,20888.742,103570.0,231338.0,,,
2014-12-01,58.698,291.0,649.0,,,,22738.421,112741.0,251823.0,,,
2015-01-01,0.374,2.0,6.0,,,,20777.239,102959.0,233937.0,,,
2015-02-01,1.358,7.0,17.0,,,,17376.592,86108.0,195649.0,,,
2015-03-01,0.105,0.0,0.0,,,,23858.13,118226.0,268626.0,,,
2015-04-01,0.013,0.0,0.0,,,,17351.548,85983.0,195366.0,,,
2015-05-01,0.018,0.0,0.0,,,,23710.481,117494.0,266964.0,,,
2015-06-01,0.016,0.0,0.0,,,,23398.859,115950.0,263454.0,,,
2015-07-01,0.04,0.0,0.0,,,,30979.576,153515.0,348808.0,,,
2015-08-01,0.045,0.0,0.0,,,,31193.993,154578.0,351223.0,,,
2015-09-01,0.038,0.0,0.0,,,,28220.281,139842.0,317741.0,,,
2015-10-01,0.015,0.0,0.0,,,,23488.166,116393.0,264461.0,,,
2015-11-01,0.007,0.0,0.0,,,,19092.092,94608.0,214964.0,,,
2015-12-01,0.018,0.0,0.0,,,,18434.996,91352.0,207566.0,,,
2016-01-01,0.0,0.0,0.0,,,,18996.128,104800.0,204191.0,,,
2016-02-01,0.0,0.0,0.0,,,,18025.778,99447.0,193760.0,,,
2016-03-01,0.0,0.0,0.0,,,,19722.811,108809.0,212002.0,,,
2016-04-01,0.0,0.0,0.0,,,,20765.733,114563.0,223212.0,,,
2016-05-01,0.0,0.0,0.0,,,,23471.844,129492.0,252300.0,,,
2016-06-01,0.0,0.0,0.0,,,,26644.829,146997.0,286407.0,,,
2016-07-01,0.0,0.0,0.0,,,,34567.042,190703.0,371564.0,,,
2016-08-01,0.0,0.0,0.0,,,,37313.318,205854.0,401083.0,,,
2016-09-01,0.0,0.0,0.0,,,,27021.396,149075.0,290454.0,,,
2016-10-01,0.0,0.0,0.0,,,,19713.767,108759.0,211904.0,,,
2016-11-01,0.0,0.0,0.0,,,,17963.713,99104.0,193093.0,,,
2016-12-01,0.0,0.0,0.0,,,,20888.641,115241.0,224533.0,,,
2017-01-01,0.083,0.0,0.0,,,,24641.623,134829.0,259458.0,,,
2017-02-01,0.07,0.0,0.0,,,,21399.411,117089.0,225320.0,,,
2017-03-01,0.106,0.0,0.0,,,,23346.222,127741.0,245819.0,,,
2017-04-01,0.1,0.0,0.0,,,,20252.627,110814.0,213245.0,,,
2017-05-01,0.052,0.0,0.0,,,,21925.581,119968.0,230860.0,,,
2017-06-01,0.04,0.0,0.0,,,,27434.68,150112.0,288867.0,,,
2017-07-01,0.038,0.0,0.0,,,,34916.093,191047.0,367641.0,,,
2017-08-01,0.029,0.0,0.0,,,,33035.817,180759.0,347843.0,,,
2017-09-01,0.031,0.0,0.0,,,,27364.372,149727.0,288127.0,,,
2017-10-01,0.056,0.0,0.0,,,,21910.773,119887.0,230704.0,,,
2017-11-01,0.066,0.0,0.0,,,,19838.247,108547.0,208882.0,,,
2017-12-01,1.004,5.0,18.0,,,,23909.879,130825.0,251753.0,,,
2018-01-01,27907.465,154731.0,332020.0,,,,18239.381,101127.0,217000.0,,,
2018-02-01,585.501,3246.0,6968.0,,,,15870.298,87992.0,188814.0,,,
2018-03-01,583.506,3235.0,6944.0,,,,17640.949,97809.0,209880.0,,,
2018-04-01,464.028,2573.0,5521.0,,,,18240.581,101134.0,217014.0,,,
2018-05-01,110.173,611.0,1311.0,,,,20249.807,112274.0,240918.0,,,
2018-06-01,283.716,1573.0,3375.0,,,,23526.828,130443.0,279907.0,,,
2018-07-01,261.228,1448.0,3111.0,,,,33367.363,185003.0,396983.0,,,
2018-08-01,225.008,1248.0,2675.0,,,,34808.214,192992.0,414125.0,,,
2018-09-01,258.369,1433.0,3075.0,,,,25984.042,144067.0,309140.0,,,
2018-10-01,279.687,1551.0,3328.0,,,,21644.917,120009.0,257516.0,,,
2018-11-01,293.658,1628.0,3493.0,,,,18643.804,103369.0,221812.0,,,
2018-12-01,542.386,3007.0,6450.0,,,,18472.091,102417.0,219768.0,,,
2019-01-01,2.889,16.0,29.0,,,,22853.473,126448.0,236966.0,,,
2019-02-01,0.598,3.0,6.0,,,,21846.049,120874.0,226519.0,,,
2019-03-01,0.01,0.0,0.0,,,,20337.579,112528.0,210878.0,,,
2019-04-01,0.005,0.0,0.0,,,,17895.521,99016.0,185556.0,,,
2019-05-01,0.008,0.0,0.0,,,,17348.489,95989.0,179885.0,,,
2019-06-01,0.005,0.0,0.0,,,,23111.014,127873.0,239635.0,,,
2019-07-01,0.003,0.0,0.0,,,,39330.706,217616.0,407816.0,,,
2019-08-01,0.005,0.0,0.0,,,,34383.235,190242.0,356516.0,,,
2019-09-01,0.021,0.0,0.0,,,,24563.149,135908.0,254692.0,,,
2019-10-01,0.006,0.0,0.0,,,,20711.504,114596.0,214755.0,,,
2019-11-01,0.011,0.0,0.0,,,,21868.58,120999.0,226753.0,,,
2019-12-01,0.409,2.0,6.0,,,,24395.731,134981.0,252957.0,,,
2020-01-01,0.952,5.0,6.0,,,,22921.116,126802.0,239756.0,,,
2020-02-01,0.713,4.0,6.0,,,,21535.579,119137.0,225262.0,,,
2020-03-01,0.604,3.0,6.0,,,,21082.395,116630.0,220522.0,,,
2020-04-01,0.429,2.0,6.0,,,,15043.449,83222.0,157354.0,,,
2020-05-01,0.907,5.0,12.0,,,,17578.152,97245.0,183868.0,,,
2020-06-01,0.376,2.0,6.0,,,,27962.592,154693.0,292490.0,,,
2020-07-01,0.625,3.0,6.0,,,,40263.389,222742.0,421155.0,,,
2020-08-01,0.253,0.0,0.0,,,,35863.634,198402.0,375135.0,,,
2020-09-01,0.658,4.0,6.0,,,,28141.631,155683.0,294362.0,,,
2020-10-01,0.376,2.0,6.0,,,,21075.289,116591.0,220447.0,,,
2020-11-01,0.91,5.0,12.0,,,,21725.427,120188.0,227248.0,,,
2020-12-01,1.067,6.0,12.0,,,,22143.477,122500.0,231621.0,,,
2021-01-01,32.614,180.0,347.0,,,,22182.527,122644.0,229287.0,,,
2021-02-01,267.604,1480.0,2764.0,,,,18642.856,103074.0,192698.0,,,
2021-03-01,40.09,222.0,412.0,,,,18380.703,101624.0,189989.0,,,
2021-04-01,318.735,1762.0,3293.0,,,,15633.157,86434.0,161590.0,,,
2021-05-01,12.442,69.0,129.0,,,,19771.073,109311.0,204360.0,,,
2021-06-01,11.343,63.0,118.0,,,,28095.747,155337.0,290407.0,,,
2021-07-01,10.21,56.0,106.0,,,,31259.868,172831.0,323112.0,,,
2021-08-01,1.745,10.0,18.0,,,,34012.232,188049.0,351561.0,,,
2021-09-01,22.994,127.0,235.0,,,,23131.641,127892.0,239096.0,,,
2021-10-01,29.151,161.0,300.0,,,,22886.33,126535.0,236560.0,,,
2021-11-01,42.816,237.0,441.0,,,,23059.53,127493.0,238351.0,,,
2021-12-01,122.72,678.0,1270.0,,,,22848.872,126328.0,236173.0,,,
2022-01-01,220.455,1212.0,2323.0,,,,30717.249,168813.0,323700.0,,,
2022-02-01,195.889,1077.0,2064.0,,,,27294.408,150002.0,287630.0,,,
2022-03-01,200.855,1104.0,2117.0,,,,27986.358,153805.0,294922.0,,,
2022-04-01,175.344,964.0,1846.0,,,,24431.71,134269.0,257463.0,,,
2022-05-01,115.509,635.0,1217.0,,,,16094.509,88451.0,169605.0,,,
2022-06-01,159.485,876.0,1682.0,,,,22222.003,122126.0,234177.0,,,
2022-07-01,195.379,1074.0,2058.0,,,,27223.278,149611.0,286881.0,,,
2022-08-01,183.148,1007.0,1929.0,,,,25519.041,140245.0,268922.0,,,
2022-09-01,173.21,952.0,1823.0,,,,24134.43,132636.0,254330.0,,,
2022-10-01,139.3,766.0,1470.0,,,,19409.505,106669.0,204538.0,,,
2022-11-01,54.961,302.0,582.0,,,,7658.072,42087.0,80701.0,,,
2022-12-01,194.625,1070.0,2052.0,,,,27118.277,149034.0,285774.0,,,
2023-01-01,95.826,528.0,970.0,,,,29153.602,160656.0,295038.0,,,
2023-02-01,86.427,476.0,876.0,,,,26294.109,144898.0,266100.0,,,
2023-03-01,83.737,461.0,847.0,,,,25475.605,140387.0,257816.0,,,
2023-04-01,72.642,400.0,735.0,,,,22100.267,121787.0,223658.0,,,
2023-05-01,33.552,185.0,341.0,,,,10207.625,56251.0,103302.0,,,
2023-06-01,75.338,415.0,764.0,,,,22920.379,126306.0,231957.0,,,
2023-07-01,90.905,501.0,917.0,,,,27656.318,152405.0,279885.0,,,
2023-08-01,83.829,462.0,847.0,,,,25503.724,140542.0,258101.0,,,
2023-09-01,81.748,450.0,829.0,,,,24870.55,137053.0,251694.0,,,
2023-10-01,63.144,348.0,641.0,,,,19210.603,105863.0,194414.0,,,
2023-11-01,84.971,468.0,858.0,,,,25850.943,142456.0,261614.0,,,
2023-12-01,93.201,514.0,941.0,,,,28354.955,156255.0,286956.0,,,
2024-01-01,0.766,4.0,6.0,,,,30876.121,169739.0,307720.0,,,
2024-02-01,0.705,4.0,6.0,,,,28432.847,156308.0,283370.0,,,
2024-03-01,0.69,4.0,6.0,,,,27834.56,153018.0,277408.0,,,
2024-04-01,0.63,3.0,6.0,,,,25416.285,139724.0,253306.0,,,
2024-05-01,0.357,2.0,6.0,,,,14379.703,79051.0,143312.0,,,
2024-06-01,0.617,3.0,6.0,,,,24892.112,136843.0,248082.0,,,
2024-07-01,0.701,4.0,6.0,,,,28250.502,155305.0,281553.0,,,
2024-08-01,0.713,4.0,6.0,,,,28768.432,158152.0,286715.0,,,
2024-09-01,0.657,4.0,6.0,,,,26491.237,145634.0,264019.0,,,
2024-10-01,0.65,4.0,6.0,,,,26208.563,144080.0,261202.0,,,
2024-11-01,0.414,2.0,6.0,,,,16679.658,91695.0,166234.0,,,
2024-12-01,0.77,4.0,6.0,,,,31070.309,170807.0,309656.0,,,
