measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,5103.767,50245.0,50245.0
2003-02-01,4708.964,46358.0,46358.0
2003-03-01,5191.064,51104.0,51104.0
2003-04-01,4909.115,48329.0,48329.0
2003-05-01,5620.852,55335.0,55335.0
2003-06-01,5856.366,57654.0,57654.0
2003-07-01,7519.042,74022.0,74022.0
2003-08-01,7063.877,69541.0,69541.0
2003-09-01,6455.045,63548.0,63548.0
2003-10-01,6074.7660000000005,59804.0,59804.0
2003-11-01,5142.289000000001,50624.0,50624.0
2003-12-01,5459.853,53750.0,53750.0
2004-01-01,3416.469,34206.0,34206.0
2004-02-01,5748.693,57557.0,57557.0
2004-03-01,6195.5160000000005,62030.0,62030.0
2004-04-01,3696.6420000000003,37011.0,37011.0
2004-05-01,6258.377,62660.0,62660.0
2004-06-01,6257.796,62654.0,62654.0
2004-07-01,6586.897,65949.0,65949.0
2004-08-01,6724.867,67330.0,67330.0
2004-09-01,6657.858,66659.0,66659.0
2004-10-01,6184.791,61923.0,61923.0
2004-11-01,3365.333,33694.0,33694.0
2004-12-01,6520.762000000001,65287.0,65287.0
2005-01-01,115.086,1043.69,1043.69
2005-02-01,103.87700000000001,942.04,942.04
2005-03-01,112.105,1016.65,1016.65
2005-04-01,112.643,1021.53,1021.53
2005-05-01,123.71700000000001,1121.95,1121.95
2005-06-01,158.907,1441.08,1441.08
2005-07-01,203.483,1845.33,1845.33
2005-08-01,210.87300000000002,1912.35,1912.35
2005-09-01,159.043,1442.32,1442.32
2005-10-01,123.44800000000001,1119.52,1119.52
2005-11-01,110.145,998.88,998.88
2005-12-01,125.673,1139.69,1139.69
2006-01-01,250.55300000000003,2558.0,2558.0
2006-02-01,297.259,3035.0,3035.0
2006-03-01,339.05100000000004,3461.0,3461.0
2006-04-01,379.236,3872.0,3872.0
2006-05-01,439.249,4484.0,4484.0
2006-06-01,559.7230000000001,5714.0,5714.0
2006-07-01,703.6940000000001,7184.0,7184.0
2006-08-01,712.5690000000001,7275.0,7275.0
2006-09-01,484.833,4950.0,4950.0
2006-10-01,438.97400000000005,4481.0,4481.0
2006-11-01,326.00600000000003,3328.0,3328.0
2006-12-01,339.853,3470.0,3470.0
2007-01-01,891.0120000000001,7895.0,7895.0
2007-02-01,810.474,7181.0,7181.0
2007-03-01,749.7090000000001,6643.0,6643.0
2007-04-01,746.24,6613.0,6613.0
2007-05-01,832.369,7375.0,7375.0
2007-06-01,984.1410000000001,8720.0,8720.0
2007-07-01,1340.614,11879.0,11879.0
2007-08-01,1486.207,13169.0,13169.0
2007-09-01,1171.161,10377.0,10377.0
2007-10-01,1109.914,9834.0,9834.0
2007-11-01,1055.247,9350.0,9350.0
2007-12-01,1175.911,10419.0,10419.0
2008-01-01,4526.713000000001,44581.0,44581.0
2008-02-01,3792.963,37356.0,37356.0
2008-03-01,3559.6820000000002,35059.0,35059.0
2008-04-01,4049.443,39882.0,39882.0
2008-05-01,3218.6870000000004,31700.0,31700.0
2008-06-01,3522.875,34696.0,34696.0
2008-07-01,4614.296,45445.0,45445.0
2008-08-01,5398.2300000000005,53166.0,53166.0
2008-09-01,4862.084,47885.0,47885.0
2008-10-01,4532.749,44641.0,44641.0
2008-11-01,3947.458,38877.0,38877.0
2008-12-01,4415.82,43490.0,43490.0
2009-01-01,3701.779,36715.0,36715.0
2009-02-01,3406.067,33781.0,33781.0
2009-03-01,3169.331,31434.0,31434.0
2009-04-01,2722.5170000000003,27002.0,27002.0
2009-05-01,2766.007,27433.0,27433.0
2009-06-01,2563.5910000000003,25426.0,25426.0
2009-07-01,4690.868,46525.0,46525.0
2009-08-01,4810.112,47707.0,47707.0
2009-09-01,5040.629,49993.0,49993.0
2009-10-01,3941.6980000000003,39094.0,39094.0
2009-11-01,3599.6180000000004,35701.0,35701.0
2009-12-01,4131.783,40980.0,40980.0
2010-01-01,3104.4480000000003,32880.0,32880.0
2010-02-01,2866.1290000000004,30356.0,30356.0
2010-03-01,3052.215,32327.0,32327.0
2010-04-01,2570.898,27229.0,27229.0
2010-05-01,1872.549,19833.0,19833.0
2010-06-01,1747.962,18513.0,18513.0
2010-07-01,2885.665,30563.0,30563.0
2010-08-01,3406.156,36075.0,36075.0
2010-09-01,3156.297,33429.0,33429.0
2010-10-01,3543.4320000000002,37530.0,37530.0
2010-11-01,2983.9080000000004,31604.0,31604.0
2010-12-01,2795.3410000000003,29607.0,29607.0
2011-01-01,3600.39,36200.0,36200.0
2011-02-01,3550.282,35696.0,35696.0
2011-03-01,2824.007,28394.0,28394.0
2011-04-01,2406.241,24193.0,24193.0
2011-05-01,2146.918,21586.0,21586.0
2011-06-01,2389.246,24023.0,24023.0
2011-07-01,3830.537,38514.0,38514.0
2011-08-01,4702.979,47286.0,47286.0
2011-09-01,4774.256,48003.0,48003.0
2011-10-01,3823.742,38446.0,38446.0
2011-11-01,3769.732,37903.0,37903.0
2011-12-01,4904.67,49314.0,49314.0
2012-01-01,1914.16,19574.0,19574.0
2012-02-01,1914.014,19571.0,19571.0
2012-03-01,1820.457,18614.0,18614.0
2012-04-01,1686.7,17246.0,17246.0
2012-05-01,1674.927,17126.0,17126.0
2012-06-01,1773.194,18131.0,18131.0
2012-07-01,2097.125,21443.0,21443.0
2012-08-01,2761.449,28236.0,28236.0
2012-09-01,2508.616,25651.0,25651.0
2012-10-01,2321.322,23735.0,23735.0
2012-11-01,2004.272,20494.0,20494.0
2012-12-01,1890.764,19333.0,19333.0
2013-01-01,831.516,8896.0,8896.0
2013-02-01,765.961,8195.0,8195.0
2013-03-01,738.722,7903.0,7903.0
2013-04-01,635.674,6801.0,6801.0
2013-05-01,671.321,7183.0,7183.0
2013-06-01,794.22,8497.0,8497.0
2013-07-01,1007.776,10782.0,10782.0
2013-08-01,1027.792,10997.0,10997.0
2013-09-01,1025.224,10969.0,10969.0
2013-10-01,889.565,9517.0,9517.0
2013-11-01,877.441,9388.0,9388.0
2013-12-01,1021.788,10932.0,10932.0
2014-01-01,1083.235,12336.0,12336.0
2014-02-01,1011.552,11520.0,11520.0
2014-03-01,877.805,9997.0,9997.0
2014-04-01,834.673,9505.0,9505.0
2014-05-01,841.633,9585.0,9585.0
2014-06-01,829.703,9449.0,9449.0
2014-07-01,1173.931,13369.0,13369.0
2014-08-01,1211.79,13801.0,13801.0
2014-09-01,1267.556,14435.0,14435.0
2014-10-01,1250.431,14240.0,14240.0
2014-11-01,903.686,10292.0,10292.0
2014-12-01,983.005,11195.0,11195.0
2015-01-01,1690.703,18034.0,18034.0
2015-02-01,1251.917,13354.0,13354.0
2015-03-01,1466.658,15644.0,15644.0
2015-04-01,1407.433,15012.0,15012.0
2015-05-01,1374.023,14656.0,14656.0
2015-06-01,1932.115,20609.0,20609.0
2015-07-01,2179.181,23244.0,23244.0
2015-08-01,2298.634,24519.0,24519.0
2015-09-01,2282.753,24348.0,24348.0
2015-10-01,2198.973,23455.0,23455.0
2015-11-01,1621.355,17294.0,17294.0
2015-12-01,1734.255,18499.0,18499.0
2016-01-01,2339.658,24455.0,24455.0
2016-02-01,1856.814,19410.0,19410.0
2016-03-01,1444.103,15095.0,15095.0
2016-04-01,1381.033,14436.0,14436.0
2016-05-01,1490.752,15583.0,15583.0
2016-06-01,2267.924,23707.0,23707.0
2016-07-01,2675.051,27962.0,27962.0
2016-08-01,2958.705,30927.0,30927.0
2016-09-01,2449.347,25603.0,25603.0
2016-10-01,2416.102,25255.0,25255.0
2016-11-01,1857.776,19419.0,19419.0
2016-12-01,2103.735,21990.0,21990.0
2017-01-01,1753.938,17879.0,17879.0
2017-02-01,1338.747,13647.0,13647.0
2017-03-01,1108.663,11301.0,11301.0
2017-04-01,990.372,10095.0,10095.0
2017-05-01,1228.65,12525.0,12525.0
2017-06-01,1616.473,16477.0,16477.0
2017-07-01,2204.339,22470.0,22470.0
2017-08-01,2488.391,25365.0,25365.0
2017-09-01,2047.482,20871.0,20871.0
2017-10-01,1939.103,19767.0,19767.0
2017-11-01,1685.23,17178.0,17178.0
2017-12-01,1786.612,18212.0,18212.0
2018-01-01,1112.529,11489.0,11489.0
2018-02-01,976.824,10089.0,10089.0
2018-03-01,1015.932,10493.0,10493.0
2018-04-01,764.574,7897.0,7897.0
2018-05-01,697.948,7208.0,7208.0
2018-06-01,954.764,9860.0,9860.0
2018-07-01,1666.058,17206.0,17206.0
2018-08-01,1541.252,15918.0,15918.0
2018-09-01,1240.402,12811.0,12811.0
2018-10-01,1386.488,14320.0,14320.0
2018-11-01,1239.466,12801.0,12801.0
2018-12-01,1248.763,12897.0,12897.0
2019-01-01,1114.035,11219.0,11219.0
2019-02-01,1032.949,10403.0,10403.0
2019-03-01,900.781,9072.0,9072.0
2019-04-01,632.076,6366.0,6366.0
2019-05-01,544.669,5486.0,5486.0
2019-06-01,728.32,7335.0,7335.0
2019-07-01,1148.126,11563.0,11563.0
2019-08-01,1348.612,13582.0,13582.0
2019-09-01,1186.678,11951.0,11951.0
2019-10-01,1215.415,12241.0,12241.0
2019-11-01,1192.005,12004.0,12004.0
2019-12-01,1236.334,12451.0,12451.0
2020-01-01,683.152,9800.0,9800.0
2020-02-01,603.29,8654.0,8654.0
2020-03-01,669.693,9606.0,9606.0
2020-04-01,473.607,6793.0,6793.0
2020-05-01,445.319,6387.0,6387.0
2020-06-01,626.435,8985.0,8985.0
2020-07-01,876.316,12570.0,12570.0
2020-08-01,1089.76,15632.0,15632.0
