measured_on,Electricity used for energy storage Generation,Electricity used for energy storage Quantity Consumed For Electricity,Electricity used for energy storage Total Fuel Consumed,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,-6.0,0.0,0.0,341.0,1163.0,1163.0
2023-06-01,-5.0,0.0,0.0,478.0,1631.0,1631.0
2023-07-01,-7.0,0.0,0.0,534.0,1822.0,1822.0
2023-08-01,-6.0,0.0,0.0,511.0,1744.0,1744.0
2023-09-01,0.0,0.0,0.0,460.0,1570.0,1570.0
2023-10-01,-12.0,0.0,0.0,372.0,1269.0,1269.0
2023-11-01,-14.0,0.0,0.0,286.0,976.0,976.0
2023-12-01,-8.0,0.0,0.0,167.0,570.0,570.0
2024-01-01,-18.0,0.0,0.0,152.0,519.0,519.0
2024-02-01,-14.0,0.0,0.0,349.0,1191.0,1191.0
2024-03-01,-10.0,0.0,0.0,403.0,1375.0,1375.0
2024-04-01,-11.0,0.0,0.0,381.0,1300.0,1300.0
2024-05-01,-14.0,0.0,0.0,469.0,1600.0,1600.0
2024-06-01,-13.0,0.0,0.0,614.0,2095.0,2095.0
2024-07-01,-12.0,0.0,0.0,591.0,2016.0,2016.0
2024-08-01,-15.0,0.0,0.0,581.0,1982.0,1982.0
2024-09-01,-15.0,0.0,0.0,484.0,1651.0,1651.0
2024-10-01,-15.0,0.0,0.0,423.0,1443.0,1443.0
2024-11-01,-13.0,0.0,0.0,297.0,1013.0,1013.0
2024-12-01,-9.0,0.0,0.0,181.0,618.0,618.0
