measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2013-12-01,30.0,286.0,286.0
2014-01-01,208.358,1981.0,1981.0
2014-02-01,196.642,1870.0,1870.0
2014-03-01,261.123,2483.0,2483.0
2014-04-01,274.708,2612.0,2612.0
2014-05-01,310.0,2948.0,2948.0
2014-06-01,279.532,2658.0,2658.0
2014-07-01,279.581,2659.0,2659.0
2014-08-01,288.982,2748.0,2748.0
2014-09-01,212.491,2021.0,2021.0
2014-10-01,264.519,2516.0,2516.0
2014-11-01,199.497,1897.0,1897.0
2014-12-01,166.567,1584.0,1584.0
2015-01-01,252.03,2349.0,2349.0
2015-02-01,278.758,2598.0,2598.0
2015-03-01,302.028,2815.0,2815.0
2015-04-01,325.229,3031.0,3031.0
2015-05-01,434.656,4051.0,4051.0
2015-06-01,397.887,3708.0,3708.0
2015-07-01,413.422,3853.0,3853.0
2015-08-01,369.326,3442.0,3442.0
2015-09-01,305.148,2844.0,2844.0
2015-10-01,291.919,2720.0,2720.0
2015-11-01,209.56,1953.0,1953.0
2015-12-01,395.037,3681.0,3681.0
2016-01-01,145.902,1347.0,1347.0
2016-02-01,185.58,1713.0,1713.0
2016-03-01,236.137,2180.0,2180.0
2016-04-01,264.612,2443.0,2443.0
2016-05-01,325.572,3006.0,3006.0
2016-06-01,313.554,2895.0,2895.0
2016-07-01,358.818,3313.0,3313.0
2016-08-01,447.597,4132.0,4132.0
2016-09-01,529.848,4892.0,4892.0
2016-10-01,628.96,5807.0,5807.0
2016-11-01,648.13,5984.0,5984.0
2016-12-01,683.29,6308.0,6308.0
2017-01-01,285.032,2626.0,2626.0
2017-02-01,315.798,2909.0,2909.0
2017-03-01,341.01,3142.0,3142.0
2017-04-01,422.979,3897.0,3897.0
2017-05-01,479.882,4421.0,4421.0
2017-06-01,390.102,3594.0,3594.0
2017-07-01,455.902,4200.0,4200.0
2017-08-01,399.577,3681.0,3681.0
2017-09-01,382.16,3521.0,3521.0
2017-10-01,300.291,2767.0,2767.0
2017-11-01,278.515,2566.0,2566.0
2017-12-01,184.752,1702.0,1702.0
2018-01-01,277.295,2524.0,2524.0
2018-02-01,214.454,1952.0,1952.0
2018-03-01,327.404,2981.0,2981.0
2018-04-01,404.528,3683.0,3683.0
2018-05-01,386.144,3515.0,3515.0
2018-06-01,428.0,3897.0,3897.0
2018-07-01,407.015,3705.0,3705.0
2018-08-01,401.806,3658.0,3658.0
2018-09-01,371.325,3381.0,3381.0
2018-10-01,343.423,3127.0,3127.0
2018-11-01,214.933,1957.0,1957.0
2018-12-01,184.673,1681.0,1681.0
2019-01-01,242.539,2160.0,2160.0
2019-02-01,180.805,1610.0,1610.0
2019-03-01,358.504,3192.0,3192.0
2019-04-01,378.299,3369.0,3369.0
2019-05-01,445.301,3965.0,3965.0
2019-06-01,382.723,3408.0,3408.0
2019-07-01,395.357,3521.0,3521.0
2019-08-01,364.259,3244.0,3244.0
2019-09-01,360.747,3212.0,3212.0
2019-10-01,272.357,2425.0,2425.0
2019-11-01,264.171,2352.0,2352.0
2019-12-01,197.938,1763.0,1763.0
2020-01-01,219.219,1922.0,1922.0
2020-02-01,225.862,1980.0,1980.0
2020-03-01,310.535,2722.0,2722.0
2020-04-01,379.476,3327.0,3327.0
2020-05-01,438.994,3849.0,3849.0
2020-06-01,372.106,3262.0,3262.0
2020-07-01,402.96,3533.0,3533.0
2020-08-01,366.824,3216.0,3216.0
2020-09-01,289.213,2536.0,2536.0
2020-10-01,295.162,2588.0,2588.0
2020-11-01,245.454,2152.0,2152.0
2020-12-01,236.195,2071.0,2071.0
2021-01-01,148.346,1312.0,1312.0
2021-02-01,150.851,1334.0,1334.0
2021-03-01,234.346,2073.0,2073.0
2021-04-01,269.639,2385.0,2385.0
2021-05-01,326.322,2886.0,2886.0
2021-06-01,256.983,2273.0,2273.0
2021-07-01,263.373,2329.0,2329.0
2021-08-01,240.979,2131.0,2131.0
2021-09-01,242.422,2144.0,2144.0
2021-10-01,211.982,1875.0,1875.0
2021-11-01,205.581,1818.0,1818.0
2021-12-01,132.176,1169.0,1169.0
2022-01-01,185.624,633.0,633.0
2022-02-01,206.303,704.0,704.0
2022-03-01,260.152,888.0,888.0
2022-04-01,294.684,1005.0,1005.0
2022-05-01,314.679,1074.0,1074.0
2022-06-01,321.337,1096.0,1096.0
2022-07-01,279.361,953.0,953.0
2022-08-01,246.226,840.0,840.0
2022-09-01,250.188,854.0,854.0
2022-10-01,264.807,904.0,904.0
2022-11-01,154.72,528.0,528.0
2022-12-01,147.919,505.0,505.0
2023-01-01,275.0,938.0,938.0
2023-02-01,275.0,938.0,938.0
2023-03-01,274.0,935.0,935.0
2023-04-01,307.0,1047.0,1047.0
2023-05-01,318.0,1085.0,1085.0
2023-06-01,243.0,829.0,829.0
2023-07-01,269.0,918.0,918.0
2023-08-01,345.0,1177.0,1177.0
2023-09-01,321.0,1095.0,1095.0
2023-10-01,347.0,1184.0,1184.0
2023-11-01,269.0,918.0,918.0
2023-12-01,229.0,781.0,781.0
2024-01-01,272.0,928.0,928.0
2024-02-01,323.0,1102.0,1102.0
2024-03-01,230.0,785.0,785.0
2024-04-01,361.0,1232.0,1232.0
2024-05-01,353.0,1204.0,1204.0
2024-06-01,357.0,1218.0,1218.0
2024-07-01,334.0,1140.0,1140.0
2024-08-01,332.0,1133.0,1133.0
2024-09-01,234.0,798.0,798.0
2024-10-01,203.0,693.0,693.0
2024-11-01,157.0,536.0,536.0
2024-12-01,269.0,918.0,918.0
