measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2022-05-01,224.679,767.0,767.0
2022-06-01,232.836,794.0,794.0
2022-07-01,236.874,808.0,808.0
2022-08-01,242.745,828.0,828.0
2022-09-01,203.029,693.0,693.0
2022-10-01,168.193,574.0,574.0
2022-11-01,133.722,456.0,456.0
2022-12-01,101.332,346.0,346.0
2023-01-01,143.0,488.0,488.0
2023-02-01,229.0,781.0,781.0
2023-03-01,331.0,1129.0,1129.0
2023-04-01,387.0,1320.0,1320.0
2023-05-01,515.0,1757.0,1757.0
2023-06-01,368.0,1256.0,1256.0
2023-07-01,420.0,1433.0,1433.0
2023-08-01,408.0,1392.0,1392.0
2023-09-01,300.0,1024.0,1024.0
2023-10-01,240.0,819.0,819.0
2023-11-01,183.0,624.0,624.0
2023-12-01,111.0,379.0,379.0
2024-01-01,71.0,242.0,242.0
2024-02-01,155.0,529.0,529.0
2024-03-01,284.0,969.0,969.0
2024-04-01,304.0,1037.0,1037.0
2024-05-01,417.0,1423.0,1423.0
2024-06-01,512.0,1747.0,1747.0
2024-07-01,480.0,1638.0,1638.0
2024-08-01,416.0,1419.0,1419.0
2024-09-01,337.0,1150.0,1150.0
2024-10-01,340.0,1160.0,1160.0
2024-11-01,210.0,717.0,717.0
2024-12-01,141.0,481.0,481.0
