measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2017-05-01,2143.794,23448.0,23448.0
2017-06-01,2194.02,23998.0,23998.0
2017-07-01,2175.442,23795.0,23795.0
2017-08-01,2182.167,23868.0,23868.0
2017-09-01,2046.306,22382.0,22382.0
2017-10-01,1726.484,18884.0,18884.0
2017-11-01,2061.031,22543.0,22543.0
2017-12-01,2269.756,24826.0,24826.0
2018-01-01,2485.078,28095.0,28095.0
2018-02-01,2322.368,26257.0,26257.0
2018-03-01,2306.229,26074.0,26074.0
2018-04-01,2190.732,24768.0,24768.0
2018-05-01,2241.016,25336.0,25336.0
2018-06-01,2243.586,25366.0,25366.0
2018-07-01,2408.322,27228.0,27228.0
2018-08-01,2509.658,28374.0,28374.0
2018-09-01,2425.852,27427.0,27427.0
2018-10-01,2444.696,27639.0,27639.0
2018-11-01,2397.029,27101.0,27101.0
2018-12-01,2549.434,28824.0,28824.0
2019-01-01,2497.555,28970.0,28970.0
2019-02-01,2285.286,26508.0,26508.0
2019-03-01,2531.98,29369.0,29369.0
2019-04-01,2349.01,27247.0,27247.0
2019-05-01,2185.487,25350.0,25350.0
2019-06-01,2220.278,25754.0,25754.0
2019-07-01,2449.943,28418.0,28418.0
2019-08-01,2555.938,29647.0,29647.0
2019-09-01,2353.109,27295.0,27295.0
2019-10-01,2095.076,24302.0,24302.0
2019-11-01,2278.585,26430.0,26430.0
2019-12-01,2458.753,28520.0,28520.0
2020-01-01,2329.541,26058.0,26058.0
2020-02-01,2095.46,23440.0,23440.0
2020-03-01,2208.001,24699.0,24699.0
2020-04-01,2066.488,23116.0,23116.0
2020-05-01,2195.188,24555.0,24555.0
2020-06-01,2023.254,22632.0,22632.0
2020-07-01,2272.354,25419.0,25419.0
2020-08-01,2169.541,24268.0,24268.0
2020-09-01,2151.936,24072.0,24072.0
2020-10-01,2071.039,23167.0,23167.0
2020-11-01,2084.998,23323.0,23323.0
2020-12-01,1862.2,20831.0,20831.0
2021-01-01,2146.828,24549.0,24549.0
2021-02-01,1993.983,22801.0,22801.0
2021-03-01,2226.835,25464.0,25464.0
2021-04-01,1847.706,21129.0,21129.0
2021-05-01,1999.989,22870.0,22870.0
2021-06-01,2054.948,23498.0,23498.0
2021-07-01,1996.978,22835.0,22835.0
2021-08-01,1984.18,22689.0,22689.0
2021-09-01,2013.661,23026.0,23026.0
2021-10-01,1972.688,22558.0,22558.0
2021-11-01,1943.597,22225.0,22225.0
2021-12-01,1947.607,22271.0,22271.0
2022-01-01,1919.084,22539.0,22539.0
2022-02-01,1699.519,19960.0,19960.0
2022-03-01,1833.744,21536.0,21536.0
2022-04-01,1427.141,16761.0,16761.0
2022-05-01,1473.139,17301.0,17301.0
2022-06-01,1636.063,19215.0,19215.0
2022-07-01,1759.061,20659.0,20659.0
2022-08-01,1850.486,21733.0,21733.0
2022-09-01,1793.719,21066.0,21066.0
2022-10-01,1805.612,21206.0,21206.0
2022-11-01,1533.312,18008.0,18008.0
2022-12-01,1748.12,20531.0,20531.0
2023-01-01,454.13,5241.0,5241.0
2023-02-01,441.03,5090.0,5090.0
2023-03-01,465.973,5378.0,5378.0
2023-04-01,444.185,5126.0,5126.0
2023-05-01,545.133,6292.0,6292.0
2023-06-01,487.35,5625.0,5625.0
2023-07-01,508.717,5871.0,5871.0
2023-08-01,546.289,6305.0,6305.0
2023-09-01,509.071,5876.0,5876.0
2023-10-01,479.858,5538.0,5538.0
2023-11-01,487.861,5631.0,5631.0
2023-12-01,550.403,6352.0,6352.0
2024-01-01,1134.033,12770.0,12770.0
2024-02-01,987.045,11115.0,11115.0
2024-03-01,1183.765,13330.0,13330.0
2024-04-01,969.999,10923.0,10923.0
2024-05-01,1144.992,12893.0,12893.0
2024-06-01,1068.347,12030.0,12030.0
2024-07-01,1107.357,12470.0,12470.0
2024-08-01,1119.09,12602.0,12602.0
2024-09-01,1073.031,12083.0,12083.0
2024-10-01,1038.394,11693.0,11693.0
2024-11-01,1107.469,12471.0,12471.0
2024-12-01,1158.478,13045.0,13045.0
