measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2022-04-01,22.772,175.0,175.0
2022-05-01,8.225,64.0,64.0
2022-06-01,18.683,152.0,152.0
2022-07-01,9.895,82.0,82.0
2022-08-01,11.812,93.0,93.0
2022-09-01,9.244,76.0,76.0
2022-10-01,33.651,269.0,269.0
2022-11-01,16.08,129.0,129.0
2022-12-01,18.638,152.0,152.0
2023-01-01,7.405,58.0,58.0
2023-02-01,6.613,52.0,52.0
2023-03-01,3.735,29.0,29.0
2023-04-01,5.435,47.0,47.0
2023-05-01,10.7,87.0,87.0
2023-06-01,12.873,105.0,105.0
2023-07-01,19.677,163.0,163.0
2023-08-01,7.094,58.0,58.0
2023-09-01,4.362,35.0,35.0
2023-10-01,8.712,70.0,70.0
2023-11-01,6.191,52.0,52.0
2023-12-01,6.203,52.0,52.0
2024-01-01,24.685,204.0,204.0
2024-02-01,21.286,181.0,181.0
2024-03-01,17.105,146.0,146.0
2024-04-01,18.904,157.0,157.0
2024-05-01,22.638,187.0,187.0
2024-06-01,24.569,204.0,204.0
2024-07-01,18.763,157.0,157.0
2024-08-01,16.839,140.0,140.0
2024-09-01,24.289,204.0,204.0
2024-10-01,20.046,169.0,169.0
2024-11-01,27.371,227.0,227.0
2024-12-01,19.505,163.0,163.0
