measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2009-01-01,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0
2009-03-01,1663.4740000000002,15539.0,15539.0
2009-04-01,1655.7810000000002,15468.0,15468.0
2009-05-01,1598.422,14932.0,14932.0
2009-06-01,1661.612,15522.0,15522.0
2009-07-01,1730.1080000000002,16162.0,16162.0
2009-08-01,1709.962,15974.0,15974.0
2009-09-01,1602.278,14968.0,14968.0
2009-10-01,1617.082,15106.0,15106.0
2009-11-01,1610.3310000000001,15043.0,15043.0
2009-12-01,1689.95,15787.0,15787.0
2010-01-01,2036.044,19967.0,19967.0
2010-02-01,1863.313,18274.0,18274.0
2010-03-01,2118.5260000000003,20776.0,20776.0
2010-04-01,2103.2290000000003,20626.0,20626.0
2010-05-01,2133.13,20920.0,20920.0
2010-06-01,2169.476,21276.0,21276.0
2010-07-01,2208.782,21662.0,21662.0
2010-08-01,2210.127,21675.0,21675.0
2010-09-01,2092.896,20525.0,20525.0
2010-10-01,2108.69,20680.0,20680.0
2010-11-01,2173.207,21313.0,21313.0
2010-12-01,2215.58,21728.0,21728.0
2011-01-01,2217.636,25442.0,25442.0
2011-02-01,2082.065,23888.0,23888.0
2011-03-01,2299.444,26382.0,26382.0
2011-04-01,2222.995,25505.0,25505.0
2011-05-01,2296.532,26348.0,26348.0
2011-06-01,2375.538,27255.0,27255.0
2011-07-01,2475.818,28405.0,28405.0
2011-08-01,2457.277,28192.0,28192.0
2011-09-01,2315.821,26570.0,26570.0
2011-10-01,2406.583,27611.0,27611.0
2011-11-01,2414.625,27703.0,27703.0
2011-12-01,2507.666,28771.0,28771.0
2012-01-01,2390.767,28665.0,28665.0
2012-02-01,2287.251,27424.0,27424.0
2012-03-01,2431.61,29155.0,29155.0
2012-04-01,2388.895,28643.0,28643.0
2012-05-01,2477.484,29705.0,29705.0
2012-06-01,2405.481,28841.0,28841.0
2012-07-01,2518.08,30192.0,30192.0
2012-08-01,2496.415,29932.0,29932.0
2012-09-01,2381.457,28553.0,28553.0
2012-10-01,2475.322,29679.0,29679.0
2012-11-01,2483.69,29779.0,29779.0
2012-12-01,2569.548,30809.0,30809.0
2013-01-01,2580.943,30902.0,30902.0
2013-02-01,2290.288,27423.0,27423.0
2013-03-01,2655.688,31798.0,31798.0
2013-04-01,2546.474,30490.0,30490.0
2013-05-01,2656.464,31807.0,31807.0
2013-06-01,2600.392,31136.0,31136.0
2013-07-01,2720.594,32575.0,32575.0
2013-08-01,2726.169,32642.0,32642.0
2013-09-01,2569.987,30772.0,30772.0
2013-10-01,2705.943,32399.0,32399.0
2013-11-01,2742.147,32833.0,32833.0
2013-12-01,2854.911,34183.0,34183.0
2014-01-01,2977.178,36985.0,36985.0
2014-02-01,2548.007,31654.0,31654.0
2014-03-01,2952.718,36682.0,36682.0
2014-04-01,2859.488,35524.0,35524.0
2014-05-01,2956.806,36733.0,36733.0
2014-06-01,2899.035,36015.0,36015.0
2014-07-01,2969.51,36890.0,36890.0
2014-08-01,2935.721,36471.0,36471.0
2014-09-01,2772.202,34439.0,34439.0
2014-10-01,2848.997,35393.0,35393.0
2014-11-01,2796.897,34746.0,34746.0
2014-12-01,2897.441,35995.0,35995.0
2015-01-01,2872.825,34424.0,34424.0
2015-02-01,2493.095,29873.0,29873.0
2015-03-01,2756.3,33027.0,33027.0
2015-04-01,2747.679,32924.0,32924.0
2015-05-01,2836.683,33990.0,33990.0
2015-06-01,2840.505,34036.0,34036.0
2015-07-01,3144.1,37674.0,37674.0
2015-08-01,3106.791,37227.0,37227.0
2015-09-01,2874.799,34447.0,34447.0
2015-10-01,2984.685,35764.0,35764.0
2015-11-01,3005.882,36018.0,36018.0
2015-12-01,3125.656,37453.0,37453.0
2016-01-01,3133.666,36770.0,36770.0
2016-02-01,2940.197,34500.0,34500.0
2016-03-01,3101.157,36388.0,36388.0
2016-04-01,3091.048,36270.0,36270.0
2016-05-01,3225.903,37852.0,37852.0
2016-06-01,3047.304,35756.0,35756.0
2016-07-01,3160.462,37084.0,37084.0
2016-08-01,3199.401,37541.0,37541.0
2016-09-01,3013.588,35361.0,35361.0
2016-10-01,2951.191,34629.0,34629.0
2016-11-01,3126.949,36691.0,36691.0
2016-12-01,3276.134,38442.0,38442.0
2017-01-01,3106.653,35340.0,35340.0
2017-02-01,2839.631,32302.0,32302.0
2017-03-01,3066.045,34878.0,34878.0
2017-04-01,2866.295,32606.0,32606.0
2017-05-01,3016.954,34319.0,34319.0
2017-06-01,2966.32,33743.0,33743.0
2017-07-01,3040.872,34592.0,34592.0
2017-08-01,3055.047,34753.0,34753.0
2017-09-01,2826.543,32153.0,32153.0
2017-10-01,2893.505,32915.0,32915.0
2017-11-01,3013.205,34277.0,34277.0
2017-12-01,3134.93,35662.0,35662.0
2018-01-01,3284.66,39685.0,39685.0
2018-02-01,3091.636,37353.0,37353.0
2018-03-01,3336.775,40314.0,40314.0
2018-04-01,3117.56,37666.0,37666.0
2018-05-01,3136.444,37894.0,37894.0
2018-06-01,3176.684,38380.0,38380.0
2018-07-01,3268.773,39493.0,39493.0
2018-08-01,3281.956,39652.0,39652.0
2018-09-01,2968.026,35859.0,35859.0
2018-10-01,3245.511,39212.0,39212.0
2018-11-01,3223.571,38947.0,38947.0
2018-12-01,3372.404,40745.0,40745.0
2019-01-01,3167.22,40424.0,40424.0
2019-02-01,2851.978,36400.0,36400.0
2019-03-01,3065.469,39125.0,39125.0
2019-04-01,2891.269,36902.0,36902.0
2019-05-01,2989.545,38156.0,38156.0
2019-06-01,3015.91,38492.0,38492.0
2019-07-01,3106.468,39648.0,39648.0
2019-08-01,3152.757,40239.0,40239.0
2019-09-01,2958.121,37755.0,37755.0
2019-10-01,3037.807,38772.0,38772.0
2019-11-01,2987.901,38135.0,38135.0
2019-12-01,3174.555,40517.0,40517.0
2020-01-01,3263.397,38548.0,38548.0
2020-02-01,2987.275,35287.0,35287.0
2020-03-01,3286.547,38822.0,38822.0
2020-04-01,3090.529,36507.0,36507.0
2020-05-01,3186.044,37635.0,37635.0
