measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2019-01-01,12.25,182.0,182.0,1.677,25.0,25.0
2019-02-01,2.534,33.0,33.0,1.603,23.0,23.0
2019-03-01,0.042,0.0,0.0,1.492,21.0,21.0
2019-04-01,0.021,0.0,0.0,1.313,19.0,19.0
2019-05-01,0.033,0.0,0.0,1.273,18.0,18.0
2019-06-01,0.022,0.0,0.0,1.696,24.0,24.0
2019-07-01,0.011,0.0,0.0,2.885,40.0,40.0
2019-08-01,0.02,0.0,0.0,2.522,35.0,35.0
2019-09-01,0.088,0.0,0.0,1.802,26.0,26.0
2019-10-01,0.023,0.0,0.0,1.519,22.0,22.0
2019-11-01,0.046,0.0,0.0,1.604,23.0,23.0
2019-12-01,1.734,22.0,22.0,1.79,25.0,25.0
2020-01-01,2.026,28.0,28.0,2.27,30.0,30.0
2020-02-01,1.518,22.0,22.0,2.133,28.0,28.0
2020-03-01,1.285,17.0,17.0,2.088,28.0,28.0
2020-04-01,0.913,11.0,11.0,1.49,20.0,20.0
2020-05-01,1.931,28.0,28.0,1.741,23.0,23.0
2020-06-01,0.8,11.0,11.0,2.769,36.0,36.0
2020-07-01,1.331,17.0,17.0,3.988,53.0,53.0
2020-08-01,0.539,6.0,6.0,3.552,46.0,46.0
2020-09-01,1.4,17.0,17.0,2.787,37.0,37.0
2020-10-01,0.8,11.0,11.0,2.087,28.0,28.0
2020-11-01,1.937,28.0,28.0,2.152,28.0,28.0
2020-12-01,2.27,28.0,28.0,2.193,29.0,29.0
2021-01-01,0.429,6.0,6.0,2.058,26.0,26.0
2021-02-01,3.53,50.0,50.0,1.729,22.0,22.0
2021-03-01,0.529,6.0,6.0,1.705,21.0,21.0
2021-04-01,4.204,50.0,50.0,1.45,18.0,18.0
2021-05-01,0.164,0.0,0.0,1.834,23.0,23.0
2021-06-01,0.15,0.0,0.0,2.606,32.0,32.0
2021-07-01,0.135,0.0,0.0,2.9,36.0,36.0
2021-08-01,0.023,0.0,0.0,3.155,39.0,39.0
2021-09-01,0.303,6.0,6.0,2.146,27.0,27.0
2021-10-01,0.385,6.0,6.0,2.123,26.0,26.0
2021-11-01,0.565,6.0,6.0,2.139,27.0,27.0
2021-12-01,1.619,22.0,22.0,2.119,26.0,26.0
2022-01-01,0.0,132.0,132.0,0.0,26.0,26.0
2022-02-01,0.0,17.0,17.0,0.0,24.0,24.0
2022-03-01,0.0,0.0,0.0,0.0,26.0,26.0
2022-04-01,0.0,0.0,0.0,0.0,29.0,29.0
2022-05-01,0.0,0.0,0.0,0.0,33.0,33.0
2022-06-01,0.0,0.0,0.0,0.0,35.0,35.0
2022-07-01,0.0,0.0,0.0,0.0,47.0,47.0
2022-08-01,0.0,0.0,0.0,0.0,47.0,47.0
2022-09-01,0.0,0.0,0.0,0.0,32.0,32.0
2022-10-01,0.0,0.0,0.0,0.0,30.0,30.0
2022-11-01,0.0,0.0,0.0,0.0,28.0,28.0
2022-12-01,0.0,77.0,77.0,0.0,30.0,30.0
2023-01-01,0.044,0.0,0.0,1.375,12.0,12.0
2023-02-01,0.983,11.0,11.0,1.239,11.0,11.0
2023-03-01,0.034,0.0,0.0,1.203,11.0,11.0
2023-04-01,0.016,0.0,0.0,1.063,10.0,10.0
2023-05-01,0.031,0.0,0.0,1.201,11.0,11.0
2023-06-01,0.005,0.0,0.0,1.598,14.0,14.0
2023-07-01,0.006,0.0,0.0,2.325,22.0,22.0
2023-08-01,0.007,0.0,0.0,1.829,18.0,18.0
2023-09-01,0.014,0.0,0.0,1.65,15.0,15.0
2023-10-01,0.024,0.0,0.0,1.294,12.0,12.0
2023-11-01,0.012,0.0,0.0,1.554,14.0,14.0
2023-12-01,0.006,0.0,0.0,1.487,13.0,13.0
2024-01-01,0.0,0.0,0.0,1.576,15.0,15.0
2024-02-01,0.0,0.0,0.0,1.431,13.0,13.0
2024-03-01,0.0,0.0,0.0,1.375,12.0,12.0
2024-04-01,0.0,0.0,0.0,1.182,10.0,10.0
2024-05-01,0.0,0.0,0.0,1.398,12.0,12.0
2024-06-01,0.0,0.0,0.0,1.735,15.0,15.0
2024-07-01,0.0,0.0,0.0,2.217,20.0,20.0
2024-08-01,0.0,0.0,0.0,1.973,18.0,18.0
2024-09-01,0.0,0.0,0.0,1.628,14.0,14.0
2024-10-01,0.0,0.0,0.0,1.385,12.0,12.0
2024-11-01,0.0,0.0,0.0,1.448,13.0,13.0
2024-12-01,1.949,18.0,18.0,1.703,15.0,15.0
