measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2003-01-01,13.218,124.0,124.0
2003-02-01,11.664,110.0,110.0
2003-03-01,12.002,113.0,113.0
2003-04-01,10.779,101.0,101.0
2003-05-01,11.0,103.0,103.0
2003-06-01,11.666,110.0,110.0
2003-07-01,13.492,127.0,127.0
2003-08-01,14.304,134.0,134.0
2003-09-01,11.987,113.0,113.0
2003-10-01,11.244,106.0,106.0
2003-11-01,11.206000000000001,105.0,105.0
2003-12-01,12.438,117.0,117.0
2004-01-01,26.095,233.0,233.0
2004-02-01,6.8020000000000005,61.0,61.0
2004-03-01,0.936,8.0,8.0
2004-04-01,6.681,60.0,60.0
2004-05-01,7.099,63.0,63.0
2004-06-01,9.472000000000001,85.0,85.0
2004-07-01,13.516,121.0,121.0
2004-08-01,15.106,135.0,135.0
2004-09-01,11.954,107.0,107.0
2004-10-01,16.963,151.0,151.0
2004-11-01,14.527000000000001,130.0,130.0
2004-12-01,15.85,141.0,141.0
2005-01-01,171.376,1401.74,1401.74
2005-02-01,58.879000000000005,481.59,481.59
2005-03-01,65.26,533.79,533.79
2005-04-01,79.049,646.57,646.57
2005-05-01,73.416,600.49,600.49
2005-06-01,95.287,779.38,779.38
2005-07-01,96.991,793.31,793.31
2005-08-01,113.94,931.95,931.95
2005-09-01,74.587,610.07,610.07
2005-10-01,82.82900000000001,677.49,677.49
2005-11-01,66.58800000000001,544.64,544.64
2005-12-01,140.798,1151.63,1151.63
2006-01-01,2.5860000000000003,217.0,217.0
2006-02-01,1.353,113.0,113.0
2006-03-01,1.1360000000000001,95.0,95.0
2006-04-01,2.177,182.0,182.0
2006-05-01,2.035,170.0,170.0
2006-06-01,1.85,155.0,155.0
2006-07-01,2.6790000000000003,224.0,224.0
2006-08-01,2.599,218.0,218.0
2006-09-01,1.194,100.0,100.0
2006-10-01,1.2610000000000001,106.0,106.0
2006-11-01,1.485,124.0,124.0
2006-12-01,1.645,138.0,138.0
2007-01-01,3.044,35.0,35.0
2007-02-01,6.07,64.0,64.0
2007-03-01,3.9160000000000004,41.0,41.0
2007-04-01,4.1,46.0,46.0
2007-05-01,3.591,41.0,41.0
2007-06-01,3.527,41.0,41.0
2007-07-01,3.7670000000000003,41.0,41.0
2007-08-01,4.466,46.0,46.0
2007-09-01,5.216,58.0,58.0
2007-10-01,5.848,64.0,64.0
2007-11-01,5.809,64.0,64.0
2007-12-01,4.646,52.0,52.0
2008-01-01,5.578,70.0,70.0
2008-02-01,4.642,46.0,46.0
2008-03-01,4.039000000000001,41.0,41.0
2008-04-01,4.12,41.0,41.0
2008-05-01,4.64,46.0,46.0
2008-06-01,3.297,35.0,35.0
2008-07-01,2.75,29.0,29.0
2008-08-01,3.9130000000000003,41.0,41.0
2008-09-01,3.994,41.0,41.0
2008-10-01,3.527,35.0,35.0
2008-11-01,4.382000000000001,46.0,46.0
2008-12-01,4.118,41.0,41.0
2009-01-01,5.422000000000001,52.0,52.0
2009-02-01,2.149,23.0,23.0
2009-03-01,5.796,58.0,58.0
2009-04-01,4.612,46.0,46.0
2009-05-01,3.794,41.0,41.0
2009-06-01,4.981,52.0,52.0
2009-07-01,4.367,46.0,46.0
2009-08-01,4.167,41.0,41.0
2009-09-01,2.68,29.0,29.0
2009-10-01,4.219,41.0,41.0
2009-11-01,3.585,35.0,35.0
2009-12-01,3.228,35.0,35.0
2010-01-01,4.018,29.0,29.0
2010-02-01,3.615,41.0,41.0
2010-03-01,4.603000000000001,46.0,46.0
2010-04-01,4.25,46.0,46.0
2010-05-01,4.309,46.0,46.0
2010-06-01,4.683,52.0,52.0
2010-07-01,4.166,46.0,46.0
2010-08-01,5.325,58.0,58.0
2010-09-01,3.915,41.0,41.0
2010-10-01,3.841,41.0,41.0
2010-11-01,3.637,41.0,41.0
2010-12-01,3.6380000000000003,41.0,41.0
2011-01-01,8.821,99.0,99.0
2011-02-01,4.269,46.0,46.0
2011-03-01,4.558,52.0,52.0
2011-04-01,3.91,41.0,41.0
2011-05-01,7.461,81.0,81.0
2011-06-01,6.669,75.0,75.0
2011-07-01,6.001,64.0,64.0
2011-08-01,3.607,41.0,41.0
2011-09-01,5.114,58.0,58.0
2011-10-01,6.305,70.0,70.0
2011-11-01,5.489,64.0,64.0
2011-12-01,7.796,87.0,87.0
2012-01-01,6.169,64.0,64.0
2012-02-01,8.091,87.0,87.0
2012-03-01,5.873,64.0,64.0
2012-04-01,7.299,75.0,75.0
2012-05-01,6.765,70.0,70.0
2012-06-01,6.373,64.0,64.0
