measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2017-01-01,1401.108,12908.0,12908.0
2017-02-01,1309.738,12067.0,12067.0
2017-03-01,1491.369,13740.0,13740.0
2017-04-01,1393.287,12836.0,12836.0
2017-05-01,1478.524,13622.0,13622.0
2017-06-01,1487.033,13700.0,13700.0
2017-07-01,1542.283,14209.0,14209.0
2017-08-01,1507.217,13886.0,13886.0
2017-09-01,1378.578,12701.0,12701.0
2017-10-01,1375.29,12671.0,12671.0
2017-11-01,1523.288,14034.0,14034.0
2017-12-01,1540.285,14191.0,14191.0
2018-01-01,1293.321,11774.0,11774.0
2018-02-01,1282.194,11673.0,11673.0
2018-03-01,1530.639,13935.0,13935.0
2018-04-01,1401.913,12763.0,12763.0
2018-05-01,1478.993,13465.0,13465.0
2018-06-01,1416.963,12900.0,12900.0
2018-07-01,1445.599,13161.0,13161.0
2018-08-01,1411.695,12852.0,12852.0
2018-09-01,1310.368,11930.0,11930.0
2018-10-01,1358.699,12370.0,12370.0
2018-11-01,1465.981,13346.0,13346.0
2018-12-01,1515.635,13798.0,13798.0
2019-01-01,1430.142,12735.0,12735.0
2019-02-01,1261.946,11238.0,11238.0
2019-03-01,1480.164,13181.0,13181.0
2019-04-01,1291.285,11499.0,11499.0
2019-05-01,1461.645,13016.0,13016.0
2019-06-01,1422.125,12664.0,12664.0
2019-07-01,1519.523,13531.0,13531.0
2019-08-01,1492.843,13294.0,13294.0
2019-09-01,1434.096,12771.0,12771.0
2019-10-01,1403.501,12498.0,12498.0
2019-11-01,1396.328,12434.0,12434.0
2019-12-01,1540.402,13717.0,13717.0
2020-01-01,974.498,8543.0,8543.0
2020-02-01,909.32,7972.0,7972.0
2020-03-01,965.696,8466.0,8466.0
2020-04-01,946.989,8302.0,8302.0
2020-05-01,989.182,8672.0,8672.0
2020-06-01,925.417,8113.0,8113.0
2020-07-01,971.102,8514.0,8514.0
2020-08-01,952.349,8349.0,8349.0
2020-09-01,904.604,7931.0,7931.0
2020-10-01,909.071,7970.0,7970.0
2020-11-01,899.051,7882.0,7882.0
2020-12-01,949.721,8326.0,8326.0
2021-01-01,1310.734,11592.0,11592.0
2021-02-01,1055.53,9335.0,9335.0
2021-03-01,1236.976,10940.0,10940.0
2021-04-01,1176.226,10403.0,10403.0
2021-05-01,1204.13,10649.0,10649.0
2021-06-01,1187.966,10506.0,10506.0
2021-07-01,1234.198,10915.0,10915.0
2021-08-01,1240.353,10970.0,10970.0
2021-09-01,1155.959,10223.0,10223.0
2021-10-01,1203.244,10641.0,10641.0
2021-11-01,1266.738,11203.0,11203.0
2021-12-01,1342.946,11877.0,11877.0
2022-01-01,915.265,3123.0,3123.0
2022-02-01,838.421,2861.0,2861.0
2022-03-01,956.639,3264.0,3264.0
2022-04-01,830.798,2835.0,2835.0
2022-05-01,874.69,2984.0,2984.0
2022-06-01,883.924,3016.0,3016.0
2022-07-01,904.111,3085.0,3085.0
2022-08-01,866.907,2958.0,2958.0
2022-09-01,813.871,2777.0,2777.0
2022-10-01,802.53,2738.0,2738.0
2022-11-01,816.364,2785.0,2785.0
2022-12-01,884.48,3018.0,3018.0
2023-01-01,1310.0,4470.0,4470.0
2023-02-01,842.0,2873.0,2873.0
2023-03-01,1073.0,3661.0,3661.0
2023-04-01,2337.0,7974.0,7974.0
2023-05-01,1595.0,5442.0,5442.0
2023-06-01,332.0,1133.0,1133.0
2023-07-01,1217.0,4152.0,4152.0
2023-08-01,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0
2023-10-01,12.0,41.0,41.0
2023-11-01,0.0,0.0,0.0
2023-12-01,1529.0,5217.0,5217.0
2024-01-01,2065.0,7046.0,7046.0
2024-02-01,1922.0,6558.0,6558.0
2024-03-01,544.0,1856.0,1856.0
2024-04-01,2415.0,8240.0,8240.0
2024-05-01,826.0,2818.0,2818.0
2024-06-01,431.0,1471.0,1471.0
2024-07-01,117.0,399.0,399.0
2024-08-01,566.0,1931.0,1931.0
2024-09-01,-1.0,0.0,0.0
2024-10-01,-3.0,0.0,0.0
2024-11-01,136.0,464.0,464.0
2024-12-01,820.0,2798.0,2798.0
