measured_on,Electricity used for energy storage Generation,Electricity used for energy storage Quantity Consumed For Electricity,Electricity used for energy storage Total Fuel Consumed,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2021-09-01,0.0,0.0,0.0,387.574,3428.0,3428.0
2021-10-01,0.0,0.0,0.0,300.05,2654.0,2654.0
2021-11-01,0.0,0.0,0.0,277.286,2452.0,2452.0
2021-12-01,0.0,0.0,0.0,185.09,1637.0,1637.0
2022-01-01,-12.468,0.0,0.0,397.597,1357.0,1357.0
2022-02-01,-11.019,0.0,0.0,498.554,1701.0,1701.0
2022-03-01,-12.788,0.0,0.0,697.103,2379.0,2379.0
2022-04-01,-13.056,0.0,0.0,814.873,2780.0,2780.0
2022-05-01,-14.798,0.0,0.0,812.655,2773.0,2773.0
2022-06-01,-14.144,0.0,0.0,861.952,2941.0,2941.0
2022-07-01,-14.399,0.0,0.0,891.073,3040.0,3040.0
2022-08-01,-14.387,0.0,0.0,886.923,3026.0,3026.0
2022-09-01,-13.773,0.0,0.0,750.479,2561.0,2561.0
2022-10-01,-13.503,0.0,0.0,730.946,2494.0,2494.0
2022-11-01,-13.523,0.0,0.0,525.242,1792.0,1792.0
2022-12-01,-14.142,0.0,0.0,400.603,1367.0,1367.0
2023-01-01,-3.0,0.0,0.0,142.0,485.0,485.0
2023-02-01,-7.0,0.0,0.0,378.0,1290.0,1290.0
2023-03-01,-6.0,0.0,0.0,607.0,2071.0,2071.0
2023-04-01,-6.0,0.0,0.0,916.0,3125.0,3125.0
2023-05-01,-5.0,0.0,0.0,1265.0,4316.0,4316.0
2023-06-01,-7.0,0.0,0.0,760.0,2593.0,2593.0
2023-07-01,-2.0,0.0,0.0,867.0,2958.0,2958.0
2023-08-01,-23.0,0.0,0.0,805.0,2747.0,2747.0
2023-09-01,-8.0,0.0,0.0,594.0,2027.0,2027.0
2023-10-01,2.0,0.0,0.0,276.0,942.0,942.0
2023-11-01,0.0,0.0,0.0,177.0,604.0,604.0
2023-12-01,0.0,0.0,0.0,140.0,478.0,478.0
2024-01-01,0.0,0.0,0.0,138.0,471.0,471.0
2024-02-01,0.0,0.0,0.0,140.0,478.0,478.0
2024-03-01,-3.0,0.0,0.0,554.0,1890.0,1890.0
2024-04-01,0.0,0.0,0.0,624.0,2129.0,2129.0
2024-05-01,0.0,0.0,0.0,1043.0,3559.0,3559.0
2024-06-01,-6.0,0.0,0.0,991.0,3381.0,3381.0
2024-07-01,-18.0,0.0,0.0,993.0,3388.0,3388.0
2024-08-01,-8.0,0.0,0.0,778.0,2655.0,2655.0
2024-09-01,-14.0,0.0,0.0,872.0,2975.0,2975.0
2024-10-01,-4.0,0.0,0.0,743.0,2535.0,2535.0
2024-11-01,0.0,0.0,0.0,356.0,1215.0,1215.0
2024-12-01,0.0,0.0,0.0,180.0,614.0,614.0
