measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2001-01-01,3748.0,56392.0,56392.0
2001-02-01,509.0,8657.0,8657.0
2001-03-01,72.0,2522.0,2522.0
2001-04-01,-55.0,76.0,76.0
2001-05-01,338.0,4010.0,4010.0
2001-06-01,177.0,4396.0,4396.0
2001-07-01,108.0,5528.0,5528.0
2001-08-01,1775.0,28470.0,28470.0
2001-09-01,-41.0,555.0,555.0
2001-10-01,-61.0,520.0,520.0
2001-11-01,-33.0,590.0,590.0
2001-12-01,30.0,1401.0,1401.0
2002-01-01,457.0,9484.0,9484.0
2002-02-01,207.0,4733.0,4733.0
2002-03-01,370.0,7813.0,7813.0
2002-04-01,583.0,10231.0,10231.0
2002-05-01,-15.0,1299.0,1299.0
2002-06-01,171.0,2883.0,2883.0
2002-07-01,380.0,9252.0,9252.0
2002-08-01,477.0,8967.0,8967.0
2002-09-01,237.0,4866.0,4866.0
2002-10-01,304.0,7799.0,7799.0
2002-11-01,39.0,648.0,648.0
2002-12-01,762.0,14209.0,14209.0
2003-01-01,2756.0,40755.0,40755.0
2003-02-01,417.0,6461.0,6461.0
2003-03-01,977.0,13891.0,13891.0
2003-05-01,118.0,2733.0,2733.0
2003-07-01,290.0,6132.0,6132.0
2003-08-01,307.0,5385.0,5385.0
2003-09-01,572.0,9333.0,9333.0
2003-10-01,-65.0,0.0,0.0
2003-11-01,261.0,6826.0,6826.0
2003-12-01,471.0,10161.0,10161.0
2004-01-01,424.459,12247.0,12247.0
2004-02-01,121.774,3514.0,3514.0
2004-03-01,395.843,11422.0,11422.0
2004-04-01,0.277,8.0,8.0
2004-05-01,316.231,9125.0,9125.0
2004-06-01,54.253,1565.0,1565.0
2004-07-01,3.499,101.0,101.0
2004-08-01,11.051,319.0,319.0
2004-09-01,0.277,8.0,8.0
2004-10-01,6.721,194.0,194.0
2004-11-01,0.797,23.0,23.0
2004-12-01,175.81900000000002,5073.0,5073.0
2005-01-01,117.705,4315.88,4315.88
2005-02-01,59.739000000000004,2190.42,2190.42
2005-03-01,72.301,2651.03,2651.03
2005-04-01,75.339,2762.43,2762.43
2005-05-01,88.774,3255.05,3255.05
2005-06-01,80.375,2947.09,2947.09
2005-07-01,128.701,4719.06,4719.06
2005-08-01,142.42700000000002,5222.34,5222.34
2005-09-01,141.43800000000002,5186.1,5186.1
2005-10-01,84.396,3094.53,3094.53
2005-11-01,67.27,2466.56,2466.56
2005-12-01,146.536,5373.0,5373.0
2006-01-01,26.455,2252.0,2252.0
2006-02-01,26.179000000000002,2228.0,2228.0
2006-03-01,22.954,1954.0,1954.0
2006-04-01,30.28,2577.0,2577.0
2006-05-01,27.365,2329.0,2329.0
2006-06-01,32.728,2786.0,2786.0
2006-07-01,31.748,2702.0,2702.0
2006-08-01,34.168,2908.0,2908.0
2006-09-01,24.273,2066.0,2066.0
2006-10-01,31.242,2659.0,2659.0
2006-11-01,27.27,2321.0,2321.0
2006-12-01,30.338,2582.0,2582.0
2007-01-01,43.738,2622.0,2622.0
2007-02-01,43.795,2628.0,2628.0
2007-03-01,23.718,1423.0,1423.0
2007-04-01,21.826,1311.0,1311.0
2007-05-01,23.284000000000002,1399.0,1399.0
