measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,70.443,876.0,876.0
2003-02-01,58.973000000000006,734.0,734.0
2003-03-01,66.06700000000001,822.0,822.0
2003-04-01,58.064,722.0,722.0
2003-05-01,57.347,713.0,713.0
2003-06-01,64.529,803.0,803.0
2003-07-01,70.239,874.0,874.0
2003-08-01,72.96,908.0,908.0
2003-09-01,63.534000000000006,790.0,790.0
2003-10-01,67.23700000000001,836.0,836.0
2003-11-01,56.819,707.0,707.0
2003-12-01,63.743,793.0,793.0
2004-01-01,0.0,0.0,0.0
2004-02-01,0.0,0.0,0.0
2004-03-01,0.0,0.0,0.0
2004-04-01,0.0,0.0,0.0
2004-05-01,0.0,0.0,0.0
2004-06-01,0.0,0.0,0.0
2004-07-01,0.0,0.0,0.0
2004-08-01,0.0,0.0,0.0
2004-09-01,0.0,0.0,0.0
2004-10-01,0.0,0.0,0.0
2004-11-01,0.0,0.0,0.0
2004-12-01,0.0,0.0,0.0
2005-01-01,38.692,433.25,433.25
2005-02-01,8.906,99.73,99.73
2005-03-01,7.642,85.58,85.58
2005-04-01,7.647,85.63,85.63
2005-05-01,7.71,86.33,86.33
2005-06-01,9.339,104.58,104.58
2005-07-01,17.688000000000002,198.06,198.06
2005-08-01,15.666,175.42,175.42
2005-09-01,8.717,97.61,97.61
2005-10-01,12.221,136.85,136.85
2005-11-01,8.229000000000001,92.15,92.15
2005-12-01,22.542,252.42,252.42
2006-01-01,25.855,392.0,392.0
2006-02-01,13.529,205.0,205.0
2006-03-01,11.365,172.0,172.0
2006-04-01,21.77,330.0,330.0
2006-05-01,20.349,309.0,309.0
2006-06-01,18.496000000000002,280.0,280.0
2006-07-01,26.792,406.0,406.0
2006-08-01,25.988,394.0,394.0
2006-09-01,11.939,181.0,181.0
2006-10-01,12.612,191.0,191.0
2006-11-01,14.851,225.0,225.0
2006-12-01,16.455,249.0,249.0
2007-01-01,16.103,160.0,160.0
2007-02-01,35.768,353.0,353.0
2007-03-01,9.69,97.0,97.0
2007-04-01,9.392000000000001,91.0,91.0
2007-05-01,10.55,103.0,103.0
2007-06-01,29.964000000000002,296.0,296.0
2007-07-01,18.642,182.0,182.0
2007-08-01,14.497,143.0,143.0
2007-09-01,10.279,103.0,103.0
2007-10-01,16.769000000000002,165.0,165.0
2007-11-01,9.974,97.0,97.0
2007-12-01,12.373000000000001,125.0,125.0
2008-01-01,3.585,34.0,34.0
2008-02-01,3.23,34.0,34.0
2008-03-01,3.8840000000000003,40.0,40.0
2008-04-01,2.415,23.0,23.0
2008-05-01,1.766,17.0,17.0
2008-06-01,6.133,63.0,63.0
2008-07-01,1.7770000000000001,17.0,17.0
2008-08-01,1.724,17.0,17.0
2008-09-01,3.6430000000000002,34.0,34.0
2008-10-01,1.738,17.0,17.0
2008-11-01,1.111,11.0,11.0
