measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,0.0,0.0,0.0
2003-02-01,686.0,8336.0,8336.0
2003-03-01,0.0,0.0,0.0
2003-04-01,8645.0,95221.0,95221.0
2003-05-01,16689.0,188551.0,188551.0
2003-06-01,6279.0,72520.0,72520.0
2003-07-01,0.0,0.0,0.0
2003-08-01,0.0,0.0,0.0
2003-09-01,0.0,0.0,0.0
2003-10-01,1595.0,20592.0,20592.0
2003-11-01,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0
2004-01-01,0.0,0.0,0.0
2004-02-01,0.0,0.0,0.0
2004-03-01,0.0,350.0,350.0
2004-04-01,0.0,0.0,0.0
2004-05-01,0.0,0.0,0.0
2004-06-01,1905.0,24600.0,24600.0
2004-07-01,0.0,0.0,0.0
2004-08-01,1833.0,19680.0,19680.0
2004-09-01,1313.0,14500.0,14500.0
2004-10-01,13582.0,144199.0,144199.0
2004-11-01,0.0,0.0,0.0
2004-12-01,2117.0,25100.0,25100.0
2005-01-01,0.0,0.0,0.0
2005-02-01,0.0,0.0,0.0
2005-03-01,0.0,0.0,0.0
2005-04-01,0.0,0.0,0.0
2005-05-01,873.0,9813.5,9813.5
2005-06-01,1240.0,14254.37,14254.37
2005-07-01,8522.0,97155.72,97155.72
2005-08-01,1912.0,21842.79,21842.79
2005-09-01,0.0,0.0,0.0
2005-10-01,4130.0,114496.69,114496.69
2005-11-01,0.0,0.0,0.0
2005-12-01,0.0,0.0,0.0
2006-01-01,0.0,0.0,0.0
2006-02-01,0.0,0.0,0.0
2006-03-01,2177.0,26989.0,26989.0
2006-04-01,0.0,0.0,0.0
2006-05-01,0.0,0.0,0.0
2006-06-01,14312.0,153613.0,153613.0
2006-07-01,5567.0,64142.0,64142.0
2006-08-01,2969.0,34484.0,34484.0
2006-09-01,5324.0,60845.0,60845.0
2006-10-01,5645.0,64251.0,64251.0
2006-11-01,0.0,0.0,0.0
2006-12-01,3449.0,41305.0,41305.0
2007-01-01,2846.0,30880.0,30880.0
2007-02-01,693.0,7426.0,7426.0
2007-03-01,4891.0,53283.0,53283.0
2007-04-01,2895.0,31366.0,31366.0
2007-05-01,11141.0,119021.0,119021.0
2007-06-01,712.0,7705.0,7705.0
2007-07-01,3216.0,35805.0,35805.0
2007-08-01,11176.0,122517.0,122517.0
2007-09-01,12301.0,131392.0,131392.0
2007-10-01,1986.0,22030.0,22030.0
2007-11-01,6667.0,72415.0,72415.0
2007-12-01,8333.0,90310.0,90310.0
