measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,6.207000000000001,63.0,63.0,176.574,1520.0,1520.0
2003-02-01,5.1290000000000004,52.0,52.0,145.905,1256.0,1256.0
2003-03-01,5.447,56.0,56.0,154.952,1334.0,1334.0
2003-04-01,5.188000000000001,53.0,53.0,147.592,1271.0,1271.0
2003-05-01,5.343,55.0,55.0,152.00900000000001,1309.0,1309.0
2003-06-01,5.6370000000000005,58.0,58.0,160.365,1381.0,1381.0
2003-07-01,6.7860000000000005,69.0,69.0,193.05700000000002,1662.0,1662.0
2003-08-01,6.56,67.0,67.0,186.61100000000002,1607.0,1607.0
2003-09-01,5.282,54.0,54.0,150.25,1294.0,1294.0
2003-10-01,5.047000000000001,52.0,52.0,143.59,1236.0,1236.0
2003-11-01,4.228000000000001,43.0,43.0,120.289,1036.0,1036.0
2003-12-01,6.145,63.0,63.0,174.80700000000002,1505.0,1505.0
2004-01-01,2.695,29.0,29.0,-2.25,866.0,866.0
2004-02-01,2.695,29.0,29.0,-2.25,866.0,866.0
2004-03-01,2.695,29.0,29.0,-2.25,866.0,866.0
2004-04-01,2.695,29.0,29.0,-2.25,866.0,866.0
2004-05-01,2.695,29.0,29.0,-2.25,866.0,866.0
2004-06-01,2.695,29.0,29.0,-2.25,866.0,866.0
2004-07-01,2.695,29.0,29.0,-2.25,866.0,866.0
2004-08-01,2.695,29.0,29.0,-2.25,866.0,866.0
2004-09-01,2.695,29.0,29.0,-2.25,866.0,866.0
2004-10-01,2.695,29.0,29.0,-2.25,866.0,866.0
2004-11-01,2.695,29.0,29.0,-2.25,866.0,866.0
2004-12-01,2.695,29.0,29.0,-2.25,866.0,866.0
2005-01-01,14.847000000000001,170.53,170.53,73.97,755.49,755.49
2005-02-01,7.535,86.55,86.55,61.406000000000006,627.16,627.16
2005-03-01,9.12,104.75,104.75,76.046,776.69,776.69
2005-04-01,9.503,109.15,109.15,74.929,765.28,765.28
2005-05-01,11.198,128.62,128.62,88.32900000000001,902.14,902.14
2005-06-01,10.139000000000001,116.45,116.45,111.474,1138.53,1138.53
2005-07-01,16.235,186.46,186.46,139.71,1426.92,1426.92
2005-08-01,17.966,206.35,206.35,144.72400000000002,1478.13,1478.13
2005-09-01,17.841,204.91,204.91,110.126,1124.77,1124.77
2005-10-01,10.646,122.27,122.27,87.977,898.55,898.55
2005-11-01,8.485,97.46,97.46,75.059,766.61,766.61
2005-12-01,18.484,212.3,212.3,73.25,748.13,748.13
2006-01-01,1.227,11.0,11.0,45.68,374.0,374.0
2006-02-01,1.214,11.0,11.0,54.196000000000005,444.0,444.0
2006-03-01,1.065,10.0,10.0,61.815,506.0,506.0
2006-04-01,1.4040000000000001,13.0,13.0,69.14200000000001,566.0,566.0
2006-05-01,1.2690000000000001,12.0,12.0,80.083,655.0,655.0
2006-06-01,1.518,14.0,14.0,102.048,835.0,835.0
2006-07-01,1.472,13.0,13.0,128.296,1050.0,1050.0
2006-08-01,1.585,14.0,14.0,129.91400000000002,1063.0,1063.0
2006-09-01,1.1260000000000001,10.0,10.0,88.394,724.0,724.0
2006-10-01,1.449,13.0,13.0,80.033,655.0,655.0
2006-11-01,1.265,11.0,11.0,59.437000000000005,487.0,487.0
2006-12-01,1.407,13.0,13.0,61.961000000000006,507.0,507.0
2007-01-01,-0.039,35.0,35.0,-0.004,4.0,4.0
2007-02-01,-0.026000000000000002,23.0,23.0,-0.013000000000000001,12.0,12.0
2007-03-01,-0.035,35.0,35.0,-0.008,7.0,7.0
2007-04-01,-0.039,35.0,35.0,-0.004,4.0,4.0
2007-05-01,-0.066,64.0,64.0,-0.033,31.0,31.0
2007-06-01,-0.026000000000000002,23.0,23.0,-0.057,53.0,53.0
2007-07-01,-0.023,23.0,23.0,-0.105,99.0,99.0
2007-08-01,-0.044000000000000004,41.0,41.0,-0.191,179.0,179.0
2007-09-01,-0.017,17.0,17.0,-0.05,48.0,48.0
2007-10-01,-0.035,35.0,35.0,-0.031,29.0,29.0
2007-11-01,-0.055,52.0,52.0,-0.004,4.0,4.0
2007-12-01,-0.063,58.0,58.0,-0.032,31.0,31.0
2008-01-01,0.0,52.0,52.0,0.0,4.0,4.0
2008-02-01,0.0,23.0,23.0,0.0,2.0,2.0
2008-03-01,0.0,23.0,23.0,0.0,2.0,2.0
2008-04-01,0.0,29.0,29.0,0.0,5.0,5.0
2008-05-01,0.0,52.0,52.0,0.0,5.0,5.0
2008-06-01,0.0,46.0,46.0,0.0,7.0,7.0
2008-07-01,0.0,35.0,35.0,0.0,13.0,13.0
2008-08-01,0.0,23.0,23.0,0.0,11.0,11.0
2008-09-01,0.0,23.0,23.0,0.0,5.0,5.0
2008-10-01,0.0,29.0,29.0,0.0,5.0,5.0
2008-11-01,0.0,17.0,17.0,0.0,5.0,5.0
2008-12-01,0.0,23.0,23.0,0.0,6.0,6.0
2009-01-01,0.0,12.0,12.0,0.0,2.0,2.0
2009-02-01,0.0,17.0,17.0,0.0,1.0,1.0
2009-03-01,0.0,17.0,17.0,0.0,2.0,2.0
2009-04-01,0.0,29.0,29.0,0.0,2.0,2.0
2009-05-01,0.0,17.0,17.0,0.0,2.0,2.0
2009-06-01,0.0,6.0,6.0,0.0,5.0,5.0
2009-07-01,0.0,29.0,29.0,0.0,5.0,5.0
2009-08-01,0.0,17.0,17.0,0.0,5.0,5.0
2009-09-01,0.0,17.0,17.0,0.0,2.0,2.0
2009-10-01,0.0,17.0,17.0,0.0,2.0,2.0
2009-11-01,0.0,17.0,17.0,0.0,2.0,2.0
2009-12-01,0.0,17.0,17.0,0.0,2.0,2.0
2010-01-01,0.0,17.0,17.0,0.0,4.0,4.0
2010-02-01,0.0,6.0,6.0,0.0,1.0,1.0
2010-03-01,0.0,12.0,12.0,0.0,2.0,2.0
2010-04-01,0.0,6.0,6.0,0.0,2.0,2.0
2010-05-01,0.0,6.0,6.0,0.0,2.0,2.0
2010-06-01,0.0,12.0,12.0,0.0,5.0,5.0
2010-07-01,0.0,6.0,6.0,0.0,8.0,8.0
2010-08-01,0.0,6.0,6.0,0.0,9.0,9.0
2010-09-01,0.0,6.0,6.0,0.0,3.0,3.0
2010-10-01,0.0,12.0,12.0,0.0,2.0,2.0
2010-11-01,0.0,12.0,12.0,0.0,1.0,1.0
2010-12-01,0.0,6.0,6.0,0.0,2.0,2.0
