measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2001-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2001-04-01,5.0,58.0,58.0,0.0,0.0,0.0
2001-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2001-06-01,0.0,0.0,0.0,24.0,676.0,676.0
2001-07-01,0.0,0.0,0.0,904.0,15653.0,15653.0
2001-08-01,0.0,0.0,0.0,535.0,6982.0,6982.0
2001-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2002-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-01,0.0,0.0,0.0,10.0,306.0,306.0
2002-04-01,0.0,0.0,0.0,12.0,320.0,320.0
2002-05-01,0.0,0.0,0.0,159.0,3162.0,3162.0
2002-06-01,0.0,0.0,0.0,19.0,665.0,665.0
2002-07-01,0.0,0.0,0.0,393.0,6560.0,6560.0
2002-08-01,0.0,0.0,0.0,278.0,4687.0,4687.0
2002-09-01,5.0,87.0,87.0,178.0,3137.0,3137.0
2002-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2002-11-01,0.0,0.0,0.0,4.0,63.0,63.0
2002-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-05-01,0.0,0.0,0.0,,,
2003-06-01,0.0,0.0,0.0,34.0,732.0,732.0
2003-07-01,46.0,893.0,893.0,295.0,5597.0,5597.0
2003-08-01,0.0,0.0,0.0,575.0,9221.0,9221.0
2003-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0,,,
2004-01-01,0.0,0.0,0.0,11.073,221.0,221.0
2004-02-01,0.0,0.0,0.0,4.988,99.0,99.0
2004-03-01,0.0,0.0,0.0,7.771000000000001,155.0,155.0
2004-04-01,0.0,0.0,0.0,6.705,134.0,134.0
2004-05-01,0.0,0.0,0.0,34.293,684.0,684.0
2004-06-01,0.0,0.0,0.0,24.533,489.0,489.0
2004-07-01,0.0,0.0,0.0,47.029,938.0,938.0
2004-08-01,0.0,0.0,0.0,33.747,673.0,673.0
2004-09-01,0.0,0.0,0.0,17.368000000000002,346.0,346.0
2004-10-01,0.0,0.0,0.0,9.653,192.0,192.0
2004-11-01,0.0,0.0,0.0,7.915,158.0,158.0
2004-12-01,0.0,0.0,0.0,10.925,218.0,218.0
2005-01-01,2.757,49.48,49.48,78.387,1434.96,1434.96
2005-02-01,0.9470000000000001,17.0,17.0,62.71,1147.98,1147.98
2005-03-01,1.05,18.85,18.85,87.022,1593.03,1593.03
2005-04-01,1.272,22.83,22.83,82.607,1512.19,1512.19
2005-05-01,1.181,21.2,21.2,78.992,1446.01,1446.01
2005-06-01,1.5330000000000001,27.52,27.52,149.113,2729.66,2729.66
2005-07-01,1.56,28.01,28.01,196.30100000000002,3593.47,3593.47
2005-08-01,1.8330000000000002,32.9,32.9,195.005,3569.75,3569.75
2005-09-01,1.2,21.54,21.54,118.063,2161.26,2161.26
2005-10-01,1.332,23.92,23.92,83.714,1532.46,1532.46
2005-11-01,1.071,19.23,19.23,73.36800000000001,1343.08,1343.08
2005-12-01,2.265,40.66,40.66,91.717,1678.97,1678.97
2006-01-01,15.983,294.0,294.0,77.181,1401.0,1401.0
2006-02-01,8.364,154.0,154.0,87.24600000000001,1584.0,1584.0
2006-03-01,7.025,129.0,129.0,114.97,2087.0,2087.0
2006-04-01,13.458,247.0,247.0,95.141,1727.0,1727.0
2006-05-01,12.579,231.0,231.0,125.32600000000001,2275.0,2275.0
2006-06-01,11.434000000000001,210.0,210.0,161.434,2931.0,2931.0
2006-07-01,16.562,304.0,304.0,288.88,5245.0,5245.0
2006-08-01,16.065,295.0,295.0,256.695,4661.0,4661.0
2006-09-01,7.381,136.0,136.0,150.993,2741.0,2741.0
2006-10-01,7.796,143.0,143.0,163.556,2970.0,2970.0
2006-11-01,9.18,169.0,169.0,109.95700000000001,1996.0,1996.0
2006-12-01,10.172,187.0,187.0,111.62,2027.0,2027.0
2007-01-01,0.0,0.0,0.0,106.304,1837.0,1837.0
2007-02-01,0.0,0.0,0.0,164.995,2851.0,2851.0
2007-03-01,0.0,0.0,0.0,43.951,760.0,760.0
2007-04-01,0.0,0.0,0.0,80.63900000000001,1394.0,1394.0
2007-05-01,0.0,0.0,0.0,193.36100000000002,3341.0,3341.0
2007-06-01,0.0,0.0,0.0,257.057,4441.0,4441.0
2007-07-01,0.0,0.0,0.0,380.139,6568.0,6568.0
2007-08-01,0.0,0.0,0.0,580.215,10025.0,10025.0
2007-09-01,0.0,0.0,0.0,251.241,4341.0,4341.0
2007-10-01,0.0,0.0,0.0,209.31400000000002,3617.0,3617.0
2007-11-01,0.0,0.0,0.0,176.204,3044.0,3044.0
2007-12-01,0.0,0.0,0.0,188.58100000000002,3258.0,3258.0
2008-01-01,0.0,0.0,0.0,67.18,1348.0,1348.0
2008-02-01,0.0,0.0,0.0,36.053000000000004,722.0,722.0
2008-03-01,0.0,0.0,0.0,45.396,909.0,909.0
2008-04-01,0.0,0.0,0.0,27.281000000000002,546.0,546.0
2008-05-01,0.0,0.0,0.0,17.743000000000002,355.0,355.0
2008-06-01,0.0,0.0,0.0,53.473000000000006,1071.0,1071.0
2008-07-01,0.0,0.0,0.0,85.903,1721.0,1721.0
2008-08-01,0.0,0.0,0.0,77.077,1544.0,1544.0
2008-09-01,0.0,0.0,0.0,37.982,760.0,760.0
2008-10-01,0.0,0.0,0.0,82.373,1650.0,1650.0
2008-11-01,0.0,0.0,0.0,70.44,1410.0,1410.0
2008-12-01,0.0,0.0,0.0,59.099000000000004,1184.0,1184.0
2009-01-01,4.049,75.0,75.0,167.71800000000002,3484.0,3484.0
2009-02-01,2.228,46.0,46.0,144.792,3009.0,3009.0
2009-03-01,5.803,122.0,122.0,79.84100000000001,1660.0,1660.0
2009-04-01,3.5130000000000003,75.0,75.0,45.499,946.0,946.0
2009-05-01,4.6240000000000006,99.0,99.0,23.605,490.0,490.0
2009-06-01,2.608,52.0,52.0,183.737,3819.0,3819.0
2009-07-01,1.623,35.0,35.0,186.797,3882.0,3882.0
2009-08-01,2.442,52.0,52.0,196.686,4087.0,4087.0
2009-09-01,2.939,64.0,64.0,68.913,1432.0,1432.0
2009-10-01,2.803,58.0,58.0,47.001000000000005,977.0,977.0
2009-11-01,3.4810000000000003,70.0,70.0,31.452,654.0,654.0
2009-12-01,3.241,70.0,70.0,92.605,1924.0,1924.0
2010-01-01,6.527,149.0,149.0,88.423,2100.0,2100.0
2010-02-01,5.453,132.0,132.0,66.45700000000001,1577.0,1577.0
2010-03-01,3.4450000000000003,83.0,83.0,21.701,515.0,515.0
2010-04-01,5.026,121.0,121.0,7.231000000000001,171.0,171.0
2010-05-01,7.132000000000001,171.0,171.0,40.916000000000004,971.0,971.0
2010-06-01,13.007000000000001,308.0,308.0,126.27300000000001,2997.0,2997.0
2010-07-01,27.281000000000002,649.0,649.0,178.958,4247.0,4247.0
2010-08-01,4.8,116.0,116.0,193.571,4594.0,4594.0
2010-09-01,9.154,215.0,215.0,54.512,1294.0,1294.0
2010-10-01,8.6,204.0,204.0,48.816,1158.0,1158.0
2010-11-01,12.801,303.0,303.0,28.223000000000003,670.0,670.0
2010-12-01,5.008,121.0,121.0,67.685,1606.0,1606.0
2011-01-01,9.834,238.0,238.0,63.801,1489.0,1489.0
2011-02-01,7.026,162.0,162.0,35.569,831.0,831.0
2011-03-01,5.493,128.0,128.0,52.664,1231.0,1231.0
2011-04-01,3.273,75.0,75.0,27.009,632.0,632.0
2011-05-01,8.247,191.0,191.0,35.49,829.0,829.0
2011-06-01,4.174,99.0,99.0,97.53,2279.0,2279.0
2011-07-01,3.333,75.0,75.0,173.166,4046.0,4046.0
2011-08-01,5.696,133.0,133.0,148.631,3473.0,3473.0
2011-09-01,5.332,122.0,122.0,36.105,843.0,843.0
2011-10-01,5.241,122.0,122.0,36.082,843.0,843.0
2011-11-01,5.413,128.0,128.0,22.512,526.0,526.0
2011-12-01,3.715,87.0,87.0,37.664,880.0,880.0
2012-01-01,2.606,87.0,87.0,46.974,1440.0,1440.0
2012-02-01,1.641,52.0,52.0,55.73,1709.0,1709.0
2012-03-01,1.206,35.0,35.0,63.03,1933.0,1933.0
2012-04-01,2.424,75.0,75.0,67.182,2059.0,2059.0
2012-05-01,1.765,52.0,52.0,101.994,3127.0,3127.0
2012-06-01,2.226,69.0,69.0,157.065,4815.0,4815.0
2012-07-01,2.492,75.0,75.0,220.513,6761.0,6761.0
2012-08-01,1.961,58.0,58.0,148.089,4541.0,4541.0
2012-09-01,1.362,40.0,40.0,70.437,2160.0,2160.0
2012-10-01,1.042,35.0,35.0,33.019,1012.0,1012.0
2012-11-01,0.986,29.0,29.0,39.982,1226.0,1226.0
2012-12-01,2.685,81.0,81.0,37.589,1153.0,1153.0
2013-01-01,2.557,29.0,29.0,88.377,857.0,857.0
2013-02-01,1.926,17.0,17.0,71.841,697.0,697.0
2013-03-01,2.489,23.0,23.0,113.039,1097.0,1097.0
2013-04-01,2.492,23.0,23.0,53.065,515.0,515.0
2013-05-01,2.968,29.0,29.0,92.515,898.0,898.0
2013-06-01,1.932,17.0,17.0,93.977,912.0,912.0
2013-07-01,1.577,17.0,17.0,120.5,1170.0,1170.0
2013-08-01,0.85,6.0,6.0,95.584,927.0,927.0
2013-09-01,1.026,12.0,12.0,96.474,937.0,937.0
2013-10-01,0.95,12.0,12.0,51.407,499.0,499.0
2013-11-01,1.955,17.0,17.0,40.645,394.0,394.0
2013-12-01,2.588,23.0,23.0,89.266,867.0,867.0
2014-01-01,3.251,70.0,70.0,211.484,4280.0,4280.0
2014-02-01,8.58,174.0,174.0,155.857,3154.0,3154.0
2014-03-01,6.566,133.0,133.0,92.05,1863.0,1863.0
2014-04-01,2.032,41.0,41.0,81.684,1653.0,1653.0
2014-05-01,4.925,99.0,99.0,185.867,3762.0,3762.0
2014-06-01,3.302,70.0,70.0,144.687,2928.0,2928.0
2014-07-01,1.833,35.0,35.0,247.359,5005.0,5005.0
2014-08-01,2.652,52.0,52.0,296.36,5997.0,5997.0
2014-09-01,2.409,46.0,46.0,182.874,3701.0,3701.0
2014-10-01,2.636,52.0,52.0,278.757,5641.0,5641.0
2014-11-01,4.652,93.0,93.0,157.052,3178.0,3178.0
2014-12-01,4.167,87.0,87.0,146.964,2974.0,2974.0
