measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2018-03-01,,,,80.836,736.0,736.0
2018-04-01,-2.727,0.0,0.0,90.234,821.0,821.0
2018-05-01,-3.157,0.0,0.0,113.723,1035.0,1035.0
2018-06-01,-3.032,0.0,0.0,110.886,1010.0,1010.0
2018-07-01,-3.009,0.0,0.0,130.298,1186.0,1186.0
2018-08-01,-2.998,0.0,0.0,105.302,959.0,959.0
2018-09-01,-2.876,0.0,0.0,65.149,593.0,593.0
2018-10-01,-2.971,0.0,0.0,62.49,569.0,569.0
2018-11-01,-2.993,0.0,0.0,37.317,340.0,340.0
2018-12-01,-3.237,0.0,0.0,51.765,471.0,471.0
2019-01-01,-0.905,0.0,0.0,69.52,619.0,619.0
2019-02-01,-0.744,0.0,0.0,80.285,715.0,715.0
2019-03-01,-0.867,0.0,0.0,112.857,1005.0,1005.0
2019-04-01,-0.823,0.0,0.0,123.692,1101.0,1101.0
2019-05-01,-0.738,0.0,0.0,124.903,1112.0,1112.0
2019-06-01,-0.742,0.0,0.0,137.757,1227.0,1227.0
2019-07-01,-0.807,0.0,0.0,164.945,1469.0,1469.0
2019-08-01,-0.895,0.0,0.0,136.546,1216.0,1216.0
2019-09-01,-0.866,0.0,0.0,128.739,1146.0,1146.0
2019-10-01,-0.861,0.0,0.0,87.082,775.0,775.0
2019-11-01,-0.853,0.0,0.0,70.325,626.0,626.0
2019-12-01,-0.899,0.0,0.0,44.349,395.0,395.0
2020-01-01,-2.89,0.0,0.0,64.458,565.0,565.0
2020-02-01,-2.457,0.0,0.0,84.43,740.0,740.0
2020-03-01,-2.726,0.0,0.0,128.467,1126.0,1126.0
2020-04-01,-2.669,0.0,0.0,123.174,1080.0,1080.0
2020-05-01,-2.751,0.0,0.0,173.652,1522.0,1522.0
2020-06-01,-2.021,0.0,0.0,164.066,1438.0,1438.0
2020-07-01,-2.641,0.0,0.0,161.57,1416.0,1416.0
2020-08-01,-2.769,0.0,0.0,152.732,1339.0,1339.0
2020-09-01,-2.735,0.0,0.0,132.611,1163.0,1163.0
2020-10-01,-2.818,0.0,0.0,96.413,845.0,845.0
2020-11-01,-2.753,0.0,0.0,68.952,605.0,605.0
2020-12-01,-2.77,0.0,0.0,52.475,460.0,460.0
2021-01-01,-2.816,0.0,0.0,65.072,575.0,575.0
2021-02-01,-2.588,0.0,0.0,51.398,455.0,455.0
2021-03-01,-2.825,0.0,0.0,162.684,1439.0,1439.0
2021-04-01,-2.46,0.0,0.0,131.672,1165.0,1165.0
2021-05-01,-2.783,0.0,0.0,163.65,1447.0,1447.0
2021-06-01,-2.702,0.0,0.0,169.649,1500.0,1500.0
2021-07-01,-2.851,0.0,0.0,133.502,1181.0,1181.0
2021-08-01,-2.729,0.0,0.0,134.57,1190.0,1190.0
