measured_on,Natural Gas-Fuel Cell Generation,Natural Gas-Fuel Cell Quantity Consumed For Electricity,Natural Gas-Fuel Cell Total Fuel Consumed
2018-07-01,1074.615,660.0,660.0
2018-08-01,994.114,610.0,610.0
2018-09-01,800.064,492.0,492.0
2018-10-01,894.29,549.0,549.0
2018-11-01,799.46,492.0,492.0
2018-12-01,805.457,495.0,495.0
2019-01-01,686.384,5768.0,5768.0
2019-02-01,636.424,5348.0,5348.0
2019-03-01,554.993,4663.0,4663.0
2019-04-01,389.437,3272.0,3272.0
2019-05-01,335.583,2820.0,2820.0
2019-06-01,448.735,3771.0,3771.0
2019-07-01,707.388,5945.0,5945.0
2019-08-01,830.912,6982.0,6982.0
2019-09-01,731.141,6144.0,6144.0
2019-10-01,748.846,6293.0,6293.0
2019-11-01,734.422,6171.0,6171.0
2019-12-01,761.735,6402.0,6402.0
2020-01-01,558.088,4200.0,4200.0
2020-02-01,492.845,3710.0,3710.0
2020-03-01,547.09,4119.0,4119.0
2020-04-01,386.903,2912.0,2912.0
2020-05-01,363.793,2739.0,2739.0
2020-06-01,511.752,3853.0,3853.0
2020-07-01,715.887,5389.0,5389.0
2020-08-01,890.255,6701.0,6701.0
2020-09-01,775.273,5836.0,5836.0
2020-10-01,805.141,6061.0,6061.0
2020-11-01,643.118,4841.0,4841.0
2020-12-01,712.855,5366.0,5366.0
2021-01-01,543.927,4152.0,4152.0
2021-02-01,461.268,3522.0,3522.0
2021-03-01,495.952,3787.0,3787.0
2021-04-01,440.075,3361.0,3361.0
2021-05-01,459.935,3512.0,3512.0
2021-06-01,628.935,4803.0,4803.0
2021-07-01,867.918,6628.0,6628.0
2021-08-01,792.438,6052.0,6052.0
2021-09-01,674.272,5149.0,5149.0
2021-10-01,642.788,4908.0,4908.0
2021-11-01,590.754,4511.0,4511.0
2021-12-01,609.738,4656.0,4656.0
2022-01-01,316.312,2050.0,2050.0
2022-02-01,262.623,1703.0,1703.0
2022-03-01,242.996,1576.0,1576.0
2022-04-01,248.909,1614.0,1614.0
2022-05-01,228.416,1481.0,1481.0
2022-06-01,310.662,2015.0,2015.0
2022-07-01,415.013,2692.0,2692.0
2022-08-01,500.768,3248.0,3248.0
2022-09-01,458.952,2976.0,2976.0
2022-10-01,421.477,2734.0,2734.0
2022-11-01,387.054,2510.0,2510.0
2022-12-01,427.818,2774.0,2774.0
2023-01-01,1334.218,9156.0,9156.0
2023-02-01,1136.494,7799.0,7799.0
2023-03-01,1092.316,7496.0,7496.0
2023-04-01,853.327,5856.0,5856.0
2023-05-01,552.696,3793.0,3793.0
2023-06-01,727.091,4990.0,4990.0
2023-07-01,1683.074,11550.0,11550.0
2023-08-01,1698.255,11654.0,11654.0
2023-09-01,1202.072,8249.0,8249.0
2023-10-01,1467.953,10074.0,10074.0
2023-11-01,1378.977,9463.0,9463.0
2023-12-01,1552.527,10654.0,10654.0
2024-01-01,766.0,5253.0,5253.0
2024-02-01,709.0,4909.0,4909.0
2024-03-01,749.0,5177.0,5177.0
2024-04-01,724.0,4996.0,4996.0
2024-05-01,741.0,5137.0,5137.0
2024-06-01,717.0,4988.0,4988.0
2024-07-01,736.0,5152.0,5152.0
2024-08-01,721.0,5103.0,5103.0
2024-09-01,680.0,4830.0,4830.0
2024-10-01,656.0,4691.0,4691.0
2024-11-01,684.0,4807.0,4807.0
2024-12-01,720.0,5031.0,5031.0
