measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2022-01-01,-0.616,0.0,0.0,187.74,641.0,641.0
2022-02-01,-0.544,0.0,0.0,235.408,803.0,803.0
2022-03-01,-0.632,0.0,0.0,329.159,1123.0,1123.0
2022-04-01,-0.645,0.0,0.0,384.768,1313.0,1313.0
2022-05-01,-0.731,0.0,0.0,383.721,1309.0,1309.0
2022-06-01,-0.698,0.0,0.0,406.998,1389.0,1389.0
2022-07-01,-0.711,0.0,0.0,420.748,1436.0,1436.0
2022-08-01,-0.71,0.0,0.0,418.789,1429.0,1429.0
2022-09-01,-0.68,0.0,0.0,354.362,1209.0,1209.0
2022-10-01,-0.667,0.0,0.0,345.139,1178.0,1178.0
2022-11-01,-0.668,0.0,0.0,248.01,846.0,846.0
2022-12-01,-0.698,0.0,0.0,189.158,645.0,645.0
2023-01-01,-4.0,0.0,0.0,149.0,508.0,508.0
2023-02-01,-2.0,0.0,0.0,307.0,1047.0,1047.0
2023-03-01,-3.0,0.0,0.0,393.0,1341.0,1341.0
2023-04-01,-4.0,0.0,0.0,224.0,764.0,764.0
2023-05-01,-5.0,0.0,0.0,651.0,2221.0,2221.0
2023-06-01,-7.0,0.0,0.0,524.0,1788.0,1788.0
2023-07-01,-7.0,0.0,0.0,611.0,2085.0,2085.0
2023-08-01,-6.0,0.0,0.0,386.0,1317.0,1317.0
2023-09-01,0.0,0.0,0.0,667.0,2276.0,2276.0
2023-10-01,0.0,0.0,0.0,529.0,1805.0,1805.0
2023-11-01,-3.0,0.0,0.0,418.0,1426.0,1426.0
2023-12-01,0.0,0.0,0.0,236.0,805.0,805.0
2024-01-01,1.0,0.0,0.0,129.0,440.0,440.0
2024-02-01,-4.0,0.0,0.0,331.0,1129.0,1129.0
2024-03-01,-3.0,0.0,0.0,215.0,734.0,734.0
2024-04-01,0.0,0.0,0.0,349.0,1191.0,1191.0
2024-05-01,0.0,0.0,0.0,400.0,1365.0,1365.0
2024-06-01,1.0,0.0,0.0,326.0,1112.0,1112.0
2024-07-01,-2.0,0.0,0.0,292.0,996.0,996.0
2024-08-01,-4.0,0.0,0.0,46.0,157.0,157.0
2024-09-01,0.0,0.0,0.0,462.0,1576.0,1576.0
2024-10-01,0.0,0.0,0.0,420.0,1433.0,1433.0
2024-11-01,0.0,0.0,0.0,366.0,1249.0,1249.0
2024-12-01,0.0,0.0,0.0,197.0,672.0,672.0
