measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2019-01-01,45.141,446.0,446.0
2019-02-01,9.339,94.0,94.0
2019-03-01,0.154,0.0,0.0
2019-04-01,0.077,0.0,0.0
2019-05-01,0.123,0.0,0.0
2019-06-01,0.081,0.0,0.0
2019-07-01,0.039,0.0,0.0
2019-08-01,0.074,0.0,0.0
2019-09-01,0.326,6.0,6.0
2019-10-01,0.086,0.0,0.0
2019-11-01,0.17,0.0,0.0
2019-12-01,6.39,61.0,61.0
2020-01-01,4.712,39.0,39.0
2020-02-01,3.534,22.0,22.0
2020-03-01,2.993,17.0,17.0
2020-04-01,2.126,11.0,11.0
2020-05-01,4.496,28.0,28.0
2020-06-01,1.864,11.0,11.0
2020-07-01,3.1,22.0,22.0
2020-08-01,1.254,6.0,6.0
2020-09-01,3.26,22.0,22.0
2020-10-01,1.864,11.0,11.0
2020-11-01,4.511,28.0,28.0
2020-12-01,5.286,33.0,33.0
2021-01-01,3.752,28.0,28.0
2021-02-01,30.794,160.0,160.0
2021-03-01,4.613,22.0,22.0
2021-04-01,36.678,193.0,193.0
2021-05-01,1.432,6.0,6.0
2021-06-01,1.305,6.0,6.0
2021-07-01,1.175,6.0,6.0
2021-08-01,0.201,0.0,0.0
2021-09-01,2.646,17.0,17.0
2021-10-01,3.355,17.0,17.0
2021-11-01,4.927,28.0,28.0
2021-12-01,14.122,72.0,72.0
2022-01-01,23.375,237.0,237.0
2022-02-01,2.638,28.0,28.0
2022-03-01,0.188,0.0,0.0
2022-04-01,0.117,0.0,0.0
2022-05-01,0.341,6.0,6.0
2022-06-01,0.041,0.0,0.0
2022-07-01,0.056,0.0,0.0
2022-08-01,0.038,0.0,0.0
2022-09-01,0.06,0.0,0.0
2022-10-01,0.142,0.0,0.0
2022-11-01,0.433,6.0,6.0
2022-12-01,14.571,143.0,143.0
2023-01-01,2.251,17.0,17.0
2023-02-01,50.709,231.0,231.0
2023-03-01,1.765,6.0,6.0
2023-04-01,0.831,6.0,6.0
2023-05-01,1.606,6.0,6.0
2023-06-01,0.251,0.0,0.0
2023-07-01,0.322,0.0,0.0
2023-08-01,0.374,0.0,0.0
2023-09-01,0.713,6.0,6.0
2023-10-01,1.255,6.0,6.0
2023-11-01,0.6,0.0,0.0
2023-12-01,0.323,0.0,0.0
