measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,587.2230000000001,6013.75,6013.75
2003-02-01,541.798,5548.55,5548.55
2003-03-01,597.267,6116.61,6116.61
2003-04-01,564.827,5784.39,5784.39
2003-05-01,646.717,6623.03,6623.03
2003-06-01,673.815,6900.54,6900.54
2003-07-01,865.1170000000001,8859.66,8859.66
2003-08-01,812.7470000000001,8323.34,8323.34
2003-09-01,742.697,7605.96,7605.96
2003-10-01,698.943,7157.88,7157.88
2003-11-01,591.655,6059.14,6059.14
2003-12-01,628.193,6433.32,6433.32
2004-01-01,346.697,3474.6,3474.6
2004-02-01,317.408,3181.06,3181.06
2004-03-01,450.634,4516.25,4516.25
2004-04-01,435.213,4361.7,4361.7
2004-05-01,402.422,4033.07,4033.07
2004-06-01,436.196,4371.56,4371.56
2004-07-01,457.588,4585.95,4585.95
2004-08-01,397.38100000000003,3982.55,3982.55
2004-09-01,299.56,3002.19,3002.19
2004-10-01,257.06600000000003,2576.32,2576.32
2004-11-01,230.167,2306.73,2306.73
2004-12-01,287.668,2883.01,2883.01
2005-01-01,467.86100000000005,4678.14,4678.14
2005-02-01,566.1510000000001,5660.94,5660.94
2005-03-01,616.878,6168.16,6168.16
2005-04-01,1025.406,10253.04,10253.04
2005-05-01,1464.27,14641.24,14641.24
2005-06-01,1578.8670000000002,15787.09,15787.09
2005-07-01,1650.142,16499.77,16499.77
2005-08-01,1390.5610000000001,13904.22,13904.22
2005-09-01,843.6370000000001,8435.53,8435.53
2005-10-01,487.81800000000004,4877.69,4877.69
2005-11-01,419.904,4198.62,4198.62
2005-12-01,378.50600000000003,3784.68,3784.68
2006-01-01,742.44,7364.0,7364.0
2006-02-01,651.3720000000001,6461.0,6461.0
2006-03-01,700.087,6944.0,6944.0
2006-04-01,845.183,8383.0,8383.0
2006-05-01,912.065,9047.0,9047.0
2006-06-01,942.033,9344.0,9344.0
2006-07-01,769.76,7635.0,7635.0
2006-08-01,631.168,6261.0,6261.0
2006-09-01,462.709,4590.0,4590.0
2006-10-01,437.60400000000004,4341.0,4341.0
2006-11-01,507.764,5037.0,5037.0
2006-12-01,550.815,5464.0,5464.0
2007-01-01,0.0,0.0,0.0
2007-02-01,0.0,0.0,0.0
2007-03-01,0.0,0.0,0.0
2007-04-01,0.0,0.0,0.0
2007-05-01,0.0,0.0,0.0
2007-06-01,0.0,0.0,0.0
2007-07-01,0.0,0.0,0.0
2007-08-01,0.0,0.0,0.0
2007-09-01,0.0,0.0,0.0
2007-10-01,0.0,0.0,0.0
2007-11-01,0.0,0.0,0.0
2007-12-01,0.0,0.0,0.0
2008-01-01,857.563,8450.0,8450.0
2008-02-01,672.193,6624.0,6624.0
2008-03-01,789.003,7775.0,7775.0
2008-04-01,1485.601,14639.0,14639.0
2008-05-01,1767.528,17417.0,17417.0
2008-06-01,1499.81,14779.0,14779.0
2008-07-01,1822.1460000000002,17955.0,17955.0
2008-08-01,1869.882,18426.0,18426.0
2008-09-01,936.187,9225.0,9225.0
2008-10-01,600.431,5917.0,5917.0
2008-11-01,430.786,4245.0,4245.0
