measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2019-01-01,50.631,451.0,451.0
2019-02-01,58.475,521.0,521.0
2019-03-01,82.198,732.0,732.0
2019-04-01,90.09,802.0,802.0
2019-05-01,90.972,810.0,810.0
2019-06-01,100.334,893.0,893.0
2019-07-01,120.136,1070.0,1070.0
2019-08-01,99.451,886.0,886.0
2019-09-01,93.766,835.0,835.0
2019-10-01,63.425,565.0,565.0
2019-11-01,51.221,456.0,456.0
2019-12-01,32.301,288.0,288.0
2020-01-01,188.182,1650.0,1650.0
2020-02-01,246.489,2161.0,2161.0
2020-03-01,375.054,3288.0,3288.0
2020-04-01,359.603,3153.0,3153.0
2020-05-01,506.971,4445.0,4445.0
2020-06-01,478.984,4199.0,4199.0
2020-07-01,471.696,4135.0,4135.0
2020-08-01,445.896,3909.0,3909.0
2020-09-01,387.152,3394.0,3394.0
2020-10-01,281.472,2468.0,2468.0
2020-11-01,201.302,1765.0,1765.0
2020-12-01,153.199,1343.0,1343.0
2021-01-01,213.128,1885.0,1885.0
2021-02-01,168.337,1489.0,1489.0
2021-03-01,532.819,4712.0,4712.0
2021-04-01,431.25,3814.0,3814.0
2021-05-01,535.982,4740.0,4740.0
2021-06-01,555.63,4914.0,4914.0
2021-07-01,437.244,3867.0,3867.0
2021-08-01,440.741,3898.0,3898.0
2021-09-01,409.604,3623.0,3623.0
2021-10-01,302.708,2677.0,2677.0
2021-11-01,299.378,2648.0,2648.0
2021-12-01,160.179,1417.0,1417.0
2022-01-01,372.913,1272.0,1272.0
2022-02-01,245.411,837.0,837.0
2022-03-01,366.26,1250.0,1250.0
2022-04-01,447.496,1527.0,1527.0
2022-05-01,503.665,1719.0,1719.0
2022-06-01,506.605,1729.0,1729.0
2022-07-01,559.215,1908.0,1908.0
2022-08-01,493.298,1683.0,1683.0
2022-09-01,408.967,1395.0,1395.0
2022-10-01,324.172,1106.0,1106.0
2022-11-01,267.384,912.0,912.0
2022-12-01,173.614,592.0,592.0
2023-01-01,122.0,416.0,416.0
2023-02-01,237.0,809.0,809.0
2023-03-01,408.0,1392.0,1392.0
2023-04-01,466.0,1590.0,1590.0
2023-05-01,682.0,2327.0,2327.0
2023-06-01,530.0,1808.0,1808.0
2023-07-01,582.0,1986.0,1986.0
2023-08-01,393.0,1341.0,1341.0
2023-09-01,58.0,198.0,198.0
2023-10-01,323.0,1102.0,1102.0
2023-11-01,228.0,778.0,778.0
2023-12-01,140.0,478.0,478.0
2024-01-01,102.0,348.0,348.0
2024-02-01,212.0,723.0,723.0
2024-03-01,368.0,1256.0,1256.0
2024-04-01,465.0,1587.0,1587.0
2024-05-01,535.0,1825.0,1825.0
2024-06-01,617.0,2105.0,2105.0
2024-07-01,551.0,1880.0,1880.0
2024-08-01,520.0,1774.0,1774.0
2024-09-01,177.0,604.0,604.0
2024-10-01,160.0,546.0,546.0
2024-11-01,222.0,757.0,757.0
2024-12-01,123.0,420.0,420.0
