measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2016-04-01,4266.684,43833.0,43833.0
2016-05-01,5002.423,51391.0,51391.0
2016-06-01,4934.551,50694.0,50694.0
2016-07-01,4765.331,48956.0,48956.0
2016-08-01,4610.0,47360.0,47360.0
2016-09-01,4869.83,50029.0,50029.0
2016-10-01,4741.262,48708.0,48708.0
2016-11-01,4837.121,49693.0,49693.0
2016-12-01,4798.798,49300.0,49300.0
2017-01-01,5302.183,56354.0,56354.0
2017-02-01,4796.622,50981.0,50981.0
2017-03-01,5371.414,57089.0,57089.0
2017-04-01,4828.364,51318.0,51318.0
2017-05-01,5262.488,55932.0,55932.0
2017-06-01,5385.781,57242.0,57242.0
2017-07-01,5340.175,56758.0,56758.0
2017-08-01,5356.683,56933.0,56933.0
2017-09-01,5023.178,53389.0,53389.0
2017-10-01,4238.095,45044.0,45044.0
2017-11-01,5059.325,53773.0,53773.0
2017-12-01,5571.692,59219.0,59219.0
2018-01-01,5509.53,59225.0,59225.0
2018-02-01,5148.796,55347.0,55347.0
2018-03-01,5113.014,54963.0,54963.0
2018-04-01,4856.953,52210.0,52210.0
2018-05-01,4968.433,53408.0,53408.0
2018-06-01,4974.132,53469.0,53469.0
2018-07-01,5339.359,57396.0,57396.0
2018-08-01,5564.026,59811.0,59811.0
2018-09-01,5378.223,57813.0,57813.0
2018-10-01,5420.001,58262.0,58262.0
2018-11-01,5314.322,57126.0,57126.0
2018-12-01,5652.211,60759.0,60759.0
2019-01-01,5572.993,57678.0,57678.0
2019-02-01,5099.34,52776.0,52776.0
2019-03-01,5649.806,58473.0,58473.0
2019-04-01,5241.532,54248.0,54248.0
2019-05-01,4876.649,50472.0,50472.0
2019-06-01,4954.281,51275.0,51275.0
2019-07-01,5466.751,56579.0,56579.0
2019-08-01,5703.267,59027.0,59027.0
2019-09-01,5250.677,54342.0,54342.0
2019-10-01,4674.908,48383.0,48383.0
2019-11-01,5084.387,52621.0,52621.0
2019-12-01,5486.409,56782.0,56782.0
2020-01-01,5799.856,60367.0,60367.0
2020-02-01,5217.064,54301.0,54301.0
2020-03-01,5497.258,57218.0,57218.0
2020-04-01,5144.931,53550.0,53550.0
2020-05-01,5465.355,56886.0,56886.0
2020-06-01,5037.292,52430.0,52430.0
2020-07-01,5657.475,58885.0,58885.0
2020-08-01,5401.503,56221.0,56221.0
2020-09-01,5357.671,55765.0,55765.0
2020-10-01,5156.261,53669.0,53669.0
2020-11-01,5191.017,54030.0,54030.0
2020-12-01,4636.317,48257.0,48257.0
2021-01-01,5300.296,49906.0,49906.0
2021-02-01,4922.937,46354.0,46354.0
2021-03-01,5497.824,51767.0,51767.0
2021-04-01,4561.795,42953.0,42953.0
2021-05-01,4937.766,46493.0,46493.0
2021-06-01,5073.453,47771.0,47771.0
2021-07-01,4930.331,46423.0,46423.0
2021-08-01,4898.736,46126.0,46126.0
2021-09-01,4971.521,46811.0,46811.0
2021-10-01,4870.361,45859.0,45859.0
2021-11-01,4798.54,45182.0,45182.0
2021-12-01,4808.44,45276.0,45276.0
2022-01-01,5850.961,57489.0,57489.0
2022-02-01,5181.546,50912.0,50912.0
2022-03-01,5590.774,54933.0,54933.0
2022-04-01,4351.111,42753.0,42753.0
2022-05-01,4491.351,44131.0,44131.0
2022-06-01,4988.079,49011.0,49011.0
2022-07-01,5363.078,52696.0,52696.0
2022-08-01,5641.818,55435.0,55435.0
2022-09-01,5468.745,53734.0,53734.0
2022-10-01,5505.006,54090.0,54090.0
2022-11-01,4674.809,45933.0,45933.0
2022-12-01,5329.722,52368.0,52368.0
2023-01-01,4503.952,44465.0,44465.0
2023-02-01,4374.019,43182.0,43182.0
2023-03-01,4621.393,45625.0,45625.0
2023-04-01,4405.305,43491.0,43491.0
2023-05-01,5406.481,53376.0,53376.0
2023-06-01,4833.413,47718.0,47718.0
2023-07-01,5045.317,49810.0,49810.0
2023-08-01,5417.954,53489.0,53489.0
2023-09-01,5048.829,49845.0,49845.0
2023-10-01,4759.103,46984.0,46984.0
2023-11-01,4838.479,47768.0,47768.0
2023-12-01,5458.755,53892.0,53892.0
2024-01-01,5085.565,52401.0,52401.0
2024-02-01,4426.399,45608.0,45608.0
2024-03-01,5308.589,54698.0,54698.0
2024-04-01,4349.956,44820.0,44820.0
2024-05-01,5134.712,52907.0,52907.0
2024-06-01,4790.994,49365.0,49365.0
2024-07-01,4965.936,51168.0,51168.0
2024-08-01,5018.551,51710.0,51710.0
2024-09-01,4812.001,49581.0,49581.0
2024-10-01,4656.671,47981.0,47981.0
2024-11-01,4966.438,51172.0,51172.0
2024-12-01,5195.188,53530.0,53530.0
