measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,141.964,3140.0,3140.0,128.519,2849.0,2849.0
2001-02-01,134.28900000000002,2970.0,2970.0,121.57,2695.0,2695.0
2001-03-01,116.00800000000001,2566.0,2566.0,105.021,2328.0,2328.0
2001-04-01,128.643,2846.0,2846.0,116.459,2582.0,2582.0
2001-05-01,146.673,3244.0,3244.0,132.781,2943.0,2943.0
2001-06-01,141.184,3123.0,3123.0,127.81200000000001,2833.0,2833.0
2001-07-01,158.28400000000002,3501.0,3501.0,143.292,3176.0,3176.0
2001-08-01,157.406,3482.0,3482.0,142.49800000000002,3159.0,3159.0
2001-09-01,151.839,3359.0,3359.0,137.458,3047.0,3047.0
2001-10-01,153.329,3392.0,3392.0,138.80700000000002,3077.0,3077.0
2001-11-01,146.695,3245.0,3245.0,132.80100000000002,2944.0,2944.0
2001-12-01,144.685,3200.0,3200.0,130.982,2903.0,2903.0
