measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2015-11-01,1697.879,18312.0,18312.0
2015-12-01,1575.121,16989.0,16989.0
2016-01-01,9059.228,89044.0,89044.0
2016-02-01,8160.345,80207.0,80207.0
2016-03-01,9931.562,97616.0,97616.0
2016-04-01,9837.943,96696.0,96696.0
2016-05-01,9714.975,95488.0,95488.0
2016-06-01,12272.883,120629.0,120629.0
2016-07-01,15567.375,153011.0,153011.0
2016-08-01,15739.869,154706.0,154706.0
2016-09-01,11720.252,115197.0,115197.0
2016-10-01,10945.889,107587.0,107587.0
2016-11-01,7976.103,78396.0,78396.0
2016-12-01,8623.576,84760.0,84760.0
2017-01-01,7615.594,78075.0,78075.0
2017-02-01,6461.824,66247.0,66247.0
2017-03-01,9520.489,97605.0,97605.0
2017-04-01,7001.963,71784.0,71784.0
2017-05-01,7759.701,79553.0,79553.0
2017-06-01,9914.368,101643.0,101643.0
2017-07-01,11463.907,117529.0,117529.0
2017-08-01,10209.172,104665.0,104665.0
2017-09-01,9054.64,92829.0,92829.0
2017-10-01,8119.119,83237.0,83237.0
2017-11-01,6182.367,63382.0,63382.0
2017-12-01,7666.856,78601.0,78601.0
2018-01-01,4093.282,42473.0,42473.0
2018-02-01,5586.322,57964.0,57964.0
2018-03-01,6619.747,68688.0,68688.0
2018-04-01,6159.863,63916.0,63916.0
2018-05-01,6061.548,62896.0,62896.0
2018-06-01,6885.495,71445.0,71445.0
2018-07-01,10174.267,105570.0,105570.0
2018-08-01,10023.983,104011.0,104011.0
2018-09-01,8552.998,88747.0,88747.0
2018-10-01,6890.555,71498.0,71498.0
2018-11-01,5850.743,60709.0,60709.0
2018-12-01,6412.197,66534.0,66534.0
2019-01-01,5684.013,59712.0,59712.0
2019-02-01,5638.968,59239.0,59239.0
2019-03-01,5369.245,56405.0,56405.0
2019-04-01,6232.435,65474.0,65474.0
2019-05-01,5494.312,57720.0,57720.0
2019-06-01,6775.872,71183.0,71183.0
2019-07-01,9071.032,95294.0,95294.0
2019-08-01,8498.632,89281.0,89281.0
2019-09-01,6756.483,70979.0,70979.0
2019-10-01,6588.891,69218.0,69218.0
2019-11-01,6410.332,67342.0,67342.0
2019-12-01,6338.785,66591.0,66591.0
2020-01-01,4238.541,44747.0,44747.0
2020-02-01,3716.314,39232.0,39232.0
2020-03-01,3771.31,39812.0,39812.0
2020-04-01,3428.081,36189.0,36189.0
2020-05-01,2896.362,30576.0,30576.0
2020-06-01,4813.649,50816.0,50816.0
2020-07-01,7340.373,77490.0,77490.0
2020-08-01,6429.485,67875.0,67875.0
2020-09-01,4066.152,42925.0,42925.0
2020-10-01,4484.862,47345.0,47345.0
2020-11-01,3939.543,41589.0,41589.0
2020-12-01,2861.328,30206.0,30206.0
2021-01-01,1364.963,14219.0,14219.0
2021-02-01,117.807,1227.0,1227.0
2021-03-01,2231.333,23244.0,23244.0
2021-04-01,0.0,0.0,0.0
2021-05-01,2099.963,21875.0,21875.0
2021-06-01,10262.291,106905.0,106905.0
2021-07-01,10712.981,111600.0,111600.0
2021-08-01,12602.663,131285.0,131285.0
2021-09-01,3121.685,32520.0,32520.0
2021-10-01,6672.279,69507.0,69507.0
2021-11-01,2408.934,25094.0,25094.0
2021-12-01,2515.101,26201.0,26201.0
2022-01-01,168.241,1725.0,1725.0
2022-02-01,435.424,4466.0,4466.0
2022-03-01,3773.587,38705.0,38705.0
2022-04-01,6620.993,67910.0,67910.0
2022-05-01,5519.536,56613.0,56613.0
2022-06-01,7941.465,81455.0,81455.0
2022-07-01,14356.072,147248.0,147248.0
2022-08-01,14363.118,147321.0,147321.0
2022-09-01,5676.494,58223.0,58223.0
2022-10-01,1384.07,14196.0,14196.0
2022-11-01,0.0,0.0,0.0
2022-12-01,0.0,0.0,0.0
2023-01-01,0.0,0.0,0.0
2023-02-01,1835.747,18598.0,18598.0
2023-03-01,100.176,1015.0,1015.0
2023-04-01,14453.395,146426.0,146426.0
2023-05-01,5774.348,58499.0,58499.0
2023-06-01,13369.113,135441.0,135441.0
2023-07-01,13070.072,132411.0,132411.0
2023-08-01,10363.459,104991.0,104991.0
2023-09-01,8179.236,82864.0,82864.0
2023-10-01,14301.874,144891.0,144891.0
2023-11-01,5989.363,60677.0,60677.0
2023-12-01,0.216,2.0,2.0
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,1844.777,18844.0,18844.0
2024-05-01,14654.84,149691.0,149691.0
2024-06-01,6735.81,68803.0,68803.0
2024-07-01,13087.489,133682.0,133682.0
2024-08-01,12671.8,129435.0,129435.0
2024-09-01,6659.972,68027.0,68027.0
2024-10-01,2441.684,24940.0,24940.0
2024-11-01,2892.768,29547.0,29547.0
2024-12-01,1431.86,14626.0,14626.0
