measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2008-01-01,0.0,0.0,0.0
2008-02-01,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0
2008-04-01,0.0,0.0,0.0
2008-05-01,0.0,0.0,0.0
2008-06-01,0.0,0.0,0.0
2008-07-01,1461.8590000000002,22528.0,22528.0
2008-08-01,1440.249,22195.0,22195.0
2008-09-01,1324.727,20415.0,20415.0
2008-10-01,1361.346,20979.0,20979.0
2008-11-01,1363.5130000000001,21013.0,21013.0
2008-12-01,1414.306,21795.0,21795.0
2009-01-01,1384.083,19211.0,19211.0
2009-02-01,1287.178,17866.0,17866.0
2009-03-01,1487.736,20649.0,20649.0
2009-04-01,1480.857,20553.0,20553.0
2009-05-01,1429.557,19842.0,19842.0
2009-06-01,1486.0710000000001,20626.0,20626.0
2009-07-01,1547.3310000000001,21476.0,21476.0
2009-08-01,1529.313,21226.0,21226.0
2009-09-01,1433.005,19889.0,19889.0
2009-10-01,1446.246,20073.0,20073.0
2009-11-01,1440.208,19989.0,19989.0
2009-12-01,1511.415,20978.0,20978.0
2010-01-01,1573.566,19947.0,19947.0
2010-02-01,1440.069,18255.0,18255.0
2010-03-01,1637.3110000000001,20755.0,20755.0
2010-04-01,1625.489,20605.0,20605.0
2010-05-01,1648.5980000000002,20898.0,20898.0
2010-06-01,1676.689,21254.0,21254.0
2010-07-01,1707.066,21639.0,21639.0
2010-08-01,1708.106,21652.0,21652.0
2010-09-01,1617.5040000000001,20504.0,20504.0
2010-10-01,1629.71,20659.0,20659.0
2010-11-01,1679.5720000000001,21290.0,21290.0
2010-12-01,1712.32,21706.0,21706.0
2011-01-01,1778.645,22935.0,22935.0
2011-02-01,1669.909,21533.0,21533.0
2011-03-01,1844.257,23781.0,23781.0
2011-04-01,1782.941,22990.0,22990.0
2011-05-01,1841.921,23751.0,23751.0
2011-06-01,1905.288,24568.0,24568.0
2011-07-01,1985.717,25605.0,25605.0
2011-08-01,1970.846,25413.0,25413.0
2011-09-01,1857.392,23950.0,23950.0
2011-10-01,1930.187,24889.0,24889.0
2011-11-01,1936.637,24972.0,24972.0
2011-12-01,2011.26,25934.0,25934.0
2012-01-01,1752.327,23142.0,23142.0
2012-02-01,1676.453,22140.0,22140.0
2012-03-01,1782.263,23538.0,23538.0
2012-04-01,1750.954,23124.0,23124.0
2012-05-01,1815.886,23982.0,23982.0
2012-06-01,1763.111,23285.0,23285.0
2012-07-01,1845.641,24375.0,24375.0
2012-08-01,1829.761,24165.0,24165.0
2012-09-01,1745.503,23052.0,23052.0
2012-10-01,1814.301,23960.0,23960.0
2012-11-01,1820.435,24042.0,24042.0
2012-12-01,1883.365,24873.0,24873.0
2013-01-01,1687.275,22271.0,22271.0
2013-02-01,1497.263,19763.0,19763.0
2013-03-01,1736.14,22916.0,22916.0
2013-04-01,1664.742,21973.0,21973.0
2013-05-01,1736.648,22922.0,22922.0
2013-06-01,1699.991,22439.0,22439.0
2013-07-01,1778.572,23476.0,23476.0
2013-08-01,1782.217,23524.0,23524.0
2013-09-01,1680.114,22176.0,22176.0
2013-10-01,1768.994,23349.0,23349.0
2013-11-01,1792.663,23662.0,23662.0
2013-12-01,1866.381,24635.0,24635.0
2014-01-01,1778.486,22521.0,22521.0
2014-02-01,1522.111,19275.0,19275.0
2014-03-01,1763.874,22337.0,22337.0
2014-04-01,1708.182,21632.0,21632.0
2014-05-01,1766.316,22368.0,22368.0
2014-06-01,1731.806,21931.0,21931.0
2014-07-01,1773.906,22464.0,22464.0
2014-08-01,1753.721,22208.0,22208.0
2014-09-01,1656.039,20971.0,20971.0
2014-10-01,1701.915,21552.0,21552.0
2014-11-01,1670.791,21158.0,21158.0
2014-12-01,1730.853,21919.0,21919.0
2015-01-01,1842.821,22608.0,22608.0
2015-02-01,1599.239,19618.0,19618.0
2015-03-01,1768.076,21690.0,21690.0
2015-04-01,1762.546,21622.0,21622.0
2015-05-01,1819.639,22323.0,22323.0
2015-06-01,1822.091,22353.0,22353.0
2015-07-01,2016.837,24741.0,24741.0
2015-08-01,1992.904,24448.0,24448.0
2015-09-01,1844.089,22623.0,22623.0
2015-10-01,1914.578,23487.0,23487.0
2015-11-01,1928.174,23654.0,23654.0
2015-12-01,2005.006,24596.0,24596.0
2016-01-01,1873.12,23304.0,23304.0
2016-02-01,1757.475,21865.0,21865.0
2016-03-01,1853.688,23062.0,23062.0
2016-04-01,1847.645,22987.0,22987.0
2016-05-01,1928.253,23990.0,23990.0
2016-06-01,1821.497,22661.0,22661.0
2016-07-01,1889.136,23503.0,23503.0
2016-08-01,1912.412,23793.0,23793.0
2016-09-01,1801.344,22411.0,22411.0
2016-10-01,1764.047,21947.0,21947.0
2016-11-01,1869.105,23254.0,23254.0
2016-12-01,1958.278,24363.0,24363.0
2017-01-01,2018.725,24237.0,24237.0
2017-02-01,1845.213,22153.0,22153.0
2017-03-01,1992.339,23920.0,23920.0
2017-04-01,1862.54,22361.0,22361.0
2017-05-01,1960.439,23537.0,23537.0
2017-06-01,1927.537,23142.0,23142.0
2017-07-01,1975.981,23724.0,23724.0
2017-08-01,1985.192,23834.0,23834.0
2017-09-01,1836.709,22051.0,22051.0
2017-10-01,1880.221,22574.0,22574.0
2017-11-01,1958.003,23508.0,23508.0
2017-12-01,2037.101,24457.0,24457.0
2018-01-01,1910.45,22856.0,22856.0
2018-02-01,1798.182,21513.0,21513.0
2018-03-01,1940.761,23219.0,23219.0
2018-04-01,1813.26,21693.0,21693.0
2018-05-01,1824.243,21825.0,21825.0
2018-06-01,1847.648,22105.0,22105.0
2018-07-01,1901.209,22746.0,22746.0
2018-08-01,1908.877,22837.0,22837.0
2018-09-01,1726.287,20653.0,20653.0
2018-10-01,1887.68,22584.0,22584.0
2018-11-01,1874.919,22431.0,22431.0
2018-12-01,1961.484,23467.0,23467.0
2019-01-01,1785.526,21710.0,21710.0
2019-02-01,1607.808,19550.0,19550.0
2019-03-01,1728.163,21013.0,21013.0
2019-04-01,1629.958,19819.0,19819.0
2019-05-01,1685.361,20493.0,20493.0
2019-06-01,1700.224,20673.0,20673.0
2019-07-01,1751.277,21295.0,21295.0
2019-08-01,1777.372,21612.0,21612.0
2019-09-01,1667.646,20278.0,20278.0
2019-10-01,1712.569,20824.0,20824.0
2019-11-01,1684.435,20482.0,20482.0
2019-12-01,1789.661,21761.0,21761.0
2020-01-01,1866.969,22937.0,22937.0
2020-02-01,1709.001,20997.0,20997.0
2020-03-01,1880.213,23100.0,23100.0
2020-04-01,1768.072,21722.0,21722.0
2020-05-01,1822.716,22394.0,22394.0
2020-06-01,1670.956,20530.0,20530.0
2020-07-01,1793.165,22031.0,22031.0
2020-08-01,1815.79,22309.0,22309.0
2020-09-01,1704.985,20948.0,20948.0
2020-10-01,1726.788,21215.0,21215.0
2020-11-01,1692.714,20797.0,20797.0
2020-12-01,1803.631,22159.0,22159.0
2021-01-01,1851.877,22375.0,22375.0
2021-02-01,1628.609,19678.0,19678.0
2021-03-01,1850.645,22361.0,22361.0
2021-04-01,1732.66,20935.0,20935.0
2021-05-01,1778.351,21487.0,21487.0
2021-06-01,1715.388,20726.0,20726.0
2021-07-01,1757.02,21230.0,21230.0
2021-08-01,1740.011,21024.0,21024.0
2021-09-01,1699.993,20540.0,20540.0
2021-10-01,1707.916,20636.0,20636.0
2021-11-01,1645.692,19884.0,19884.0
2021-12-01,1830.838,22121.0,22121.0
2022-01-01,1800.629,22878.0,22878.0
2022-02-01,1640.84,20847.0,20847.0
2022-03-01,1802.547,22902.0,22902.0
2022-04-01,1697.964,21573.0,21573.0
2022-05-01,1711.752,21748.0,21748.0
2022-06-01,1728.107,21956.0,21956.0
2022-07-01,1779.209,22605.0,22605.0
2022-08-01,1749.764,22231.0,22231.0
2022-09-01,1647.336,20930.0,20930.0
2022-10-01,1711.075,21739.0,21739.0
2022-11-01,1670.361,21222.0,21222.0
2022-12-01,1731.416,21998.0,21998.0
2023-01-01,1762.07,22523.0,22523.0
2023-02-01,1567.06,20030.0,20030.0
2023-03-01,1695.964,21677.0,21677.0
2023-04-01,1573.494,20112.0,20112.0
2023-05-01,1773.114,22664.0,22664.0
2023-06-01,1717.976,21959.0,21959.0
2023-07-01,1751.912,22393.0,22393.0
2023-08-01,1750.766,22378.0,22378.0
2023-09-01,1622.266,20735.0,20735.0
2023-10-01,1741.171,22255.0,22255.0
2023-11-01,1739.353,22232.0,22232.0
2023-12-01,1867.854,23874.0,23874.0
2024-01-01,1636.99,20655.0,20655.0
2024-02-01,1522.864,19215.0,19215.0
2024-03-01,1583.698,19983.0,19983.0
2024-04-01,1474.975,18611.0,18611.0
2024-05-01,1620.115,20442.0,20442.0
2024-06-01,1506.1,19004.0,19004.0
2024-07-01,1587.75,20034.0,20034.0
2024-08-01,1629.655,20563.0,20563.0
2024-09-01,1536.171,19383.0,19383.0
2024-10-01,1569.565,19804.0,19804.0
2024-11-01,1543.201,19472.0,19472.0
2024-12-01,1572.916,19847.0,19847.0
