measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2019-01-01,44.802,399.0,399.0
2019-02-01,90.285,804.0,804.0
2019-03-01,109.391,974.0,974.0
2019-04-01,113.18,1008.0,1008.0
2019-05-01,116.356,1036.0,1036.0
2019-06-01,131.557,1172.0,1172.0
2019-07-01,159.064,1416.0,1416.0
2019-08-01,152.781,1361.0,1361.0
2019-09-01,103.932,926.0,926.0
2019-10-01,88.356,787.0,787.0
2019-11-01,44.801,399.0,399.0
2019-12-01,42.495,378.0,378.0
2020-01-01,23.954,210.0,210.0
2020-02-01,35.572,312.0,312.0
2020-03-01,52.314,459.0,459.0
2020-04-01,64.209,563.0,563.0
2020-05-01,75.692,664.0,664.0
2020-06-01,93.061,816.0,816.0
2020-07-01,89.405,784.0,784.0
2020-08-01,84.049,737.0,737.0
2020-09-01,65.777,577.0,577.0
2020-10-01,51.964,456.0,456.0
2020-11-01,35.319,310.0,310.0
2020-12-01,25.684,225.0,225.0
2021-01-01,4.135,37.0,37.0
2021-02-01,6.976,62.0,62.0
2021-03-01,13.394,118.0,118.0
2021-04-01,12.251,108.0,108.0
2021-05-01,15.311,135.0,135.0
2021-06-01,15.216,135.0,135.0
2021-07-01,15.825,140.0,140.0
2021-08-01,15.426,136.0,136.0
2021-09-01,12.553,111.0,111.0
2021-10-01,7.56,67.0,67.0
2021-11-01,5.593,49.0,49.0
2021-12-01,3.76,33.0,33.0
2022-01-01,0.0,0.0,0.0
2022-02-01,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0
2022-04-01,0.0,0.0,0.0
2022-05-01,0.0,0.0,0.0
2022-06-01,0.0,0.0,0.0
2022-07-01,0.0,0.0,0.0
2022-08-01,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0
2022-10-01,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0
2022-12-01,0.0,0.0,0.0
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0
2023-07-01,12.0,41.0,41.0
2023-08-01,21.0,72.0,72.0
2023-09-01,22.0,75.0,75.0
2023-10-01,15.0,51.0,51.0
2023-11-01,10.0,34.0,34.0
2023-12-01,4.0,14.0,14.0
2024-01-01,2.0,7.0,7.0
2024-02-01,14.0,48.0,48.0
2024-03-01,18.0,61.0,61.0
2024-04-01,25.0,85.0,85.0
2024-05-01,30.0,102.0,102.0
2024-06-01,24.0,82.0,82.0
2024-07-01,33.0,113.0,113.0
2024-08-01,28.0,96.0,96.0
2024-09-01,26.0,89.0,89.0
2024-10-01,24.0,82.0,82.0
2024-11-01,9.0,31.0,31.0
2024-12-01,5.0,17.0,17.0
