measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,222.0,3497.0,3497.0,730.0,11780.0,11780.0
2003-02-01,0.0,0.0,0.0,494.0,8256.0,8256.0
2003-03-01,0.0,0.0,0.0,338.0,5754.0,5754.0
2003-04-01,0.0,0.0,0.0,,,
2003-05-01,0.0,0.0,0.0,171.0,3427.0,3427.0
2003-06-01,0.0,0.0,0.0,17.0,432.0,432.0
2003-07-01,0.0,0.0,0.0,817.0,14611.0,14611.0
2003-08-01,0.0,0.0,0.0,1775.0,30760.0,30760.0
2003-09-01,0.0,0.0,0.0,382.0,6948.0,6948.0
2003-10-01,0.0,0.0,0.0,233.0,4141.0,4141.0
2003-11-01,0.0,0.0,0.0,350.0,6136.0,6136.0
2003-12-01,0.0,0.0,0.0,920.0,15510.0,15510.0
2004-01-01,11.111,195.0,195.0,1452.795,25134.0,25134.0
2004-02-01,0.431,8.0,8.0,603.6170000000001,10443.0,10443.0
2004-03-01,0.653,11.0,11.0,1177.04,20363.0,20363.0
2004-04-01,0.28600000000000003,5.0,5.0,440.543,7622.0,7622.0
2004-05-01,1.05,18.0,18.0,734.6270000000001,12709.0,12709.0
2004-06-01,2.3,40.0,40.0,703.7610000000001,12175.0,12175.0
2004-07-01,1.834,32.0,32.0,1127.03,19498.0,19498.0
2004-08-01,0.38,7.0,7.0,301.682,5219.0,5219.0
2004-09-01,0.8270000000000001,14.0,14.0,545.21,9432.0,9432.0
2004-10-01,0.134,2.0,2.0,108.305,1874.0,1874.0
2004-11-01,1.248,22.0,22.0,328.96,5691.0,5691.0
2004-12-01,0.746,13.0,13.0,432.43,7481.0,7481.0
2005-01-01,0.459,8.9,8.9,303.457,5665.13,5665.13
2005-02-01,0.158,3.06,3.06,242.76700000000002,4532.14,4532.14
2005-03-01,0.175,3.39,3.39,336.885,6289.19,6289.19
2005-04-01,0.21200000000000002,4.1,4.1,319.79,5970.05,5970.05
2005-05-01,0.197,3.81,3.81,305.795,5708.79,5708.79
2005-06-01,0.255,4.95,4.95,577.254,10776.56,10776.56
2005-07-01,0.26,5.04,5.04,759.927,14186.83,14186.83
2005-08-01,0.305,5.92,5.92,754.912,14093.2,14093.2
2005-09-01,0.2,3.88,3.88,457.05100000000004,8532.53,8532.53
2005-10-01,0.222,4.3,4.3,324.076,6050.07,6050.07
2005-11-01,0.17900000000000002,3.46,3.46,284.027,5302.4,5302.4
2005-12-01,0.377,7.31,7.31,355.059,6628.47,6628.47
2006-01-01,0.0,0.0,0.0,80.14800000000001,1601.0,1601.0
