measured_on,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Generation,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Quantity Consumed For Electricity,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Total Fuel Consumed,Distillate Fuel Oil-Combined Cycle Steam Part Generation,Distillate Fuel Oil-Combined Cycle Steam Part Quantity Consumed For Electricity,Distillate Fuel Oil-Combined Cycle Steam Part Total Fuel Consumed,Natural Gas-Combined Cycle Combustion Turbine Part Generation,Natural Gas-Combined Cycle Combustion Turbine Part Quantity Consumed For Electricity,Natural Gas-Combined Cycle Combustion Turbine Part Total Fuel Consumed,Natural Gas-Combined Cycle Steam Part Generation,Natural Gas-Combined Cycle Steam Part Quantity Consumed For Electricity,Natural Gas-Combined Cycle Steam Part Total Fuel Consumed
2003-01-01,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2003-02-01,,,,,,,,,,193.03,0.0,0.0
2003-03-01,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2003-04-01,,,,,,,1740.0,48674.0,70183.0,1367.0,0.0,0.0
2003-05-01,,,,,,,,,,909.0,0.0,0.0
2003-06-01,,,,,,,3352.0,48972.0,55036.0,0.0,0.0,0.0
2003-07-01,,,,,,,1546.0,42582.0,46099.0,840.0,0.0,0.0
2003-08-01,,,,,,,,,,5.82,0.0,0.0
2003-09-01,,,,,,,,,,115.43,0.0,0.0
2003-10-01,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2003-11-01,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2003-12-01,,,,,,,,,,0.0,0.0,0.0
2004-01-01,0.17881999999999998,1.85,126.05,0.12125999999999999,1.25,126.05,40.46418,417.8,28521.64,14.76074,152.4,2165.91
2004-02-01,0.17895,1.85,126.05,0.12539,1.29,126.05,59.798049999999996,617.43,42120.72,22.59561,233.3,3306.73
2004-03-01,0.17890999999999999,1.85,126.05,0.12619,1.3,126.05,52.13409,538.29,36730.02,19.83981,204.84,2905.77
2004-04-01,0.17895,1.85,126.05,0.12628,1.3,126.05,59.372049999999994,613.03,41820.65,22.60672,233.42,3308.51
2004-05-01,0.17889,1.85,126.05,0.12792,1.32,126.05,49.590109999999996,512.02,34940.39,19.15408,197.77,2806.34
2004-06-01,0.17884,1.85,126.05,0.13068,1.35,126.05,42.12016,434.89,29686.21,16.65532,171.98,2443.09
2004-07-01,0.17892,1.85,126.05,0.13147999999999999,1.36,126.05,54.68508,564.63,38524.32,21.753519999999998,224.61,3185.12
2004-08-01,0.17895,1.85,126.05,0.13183999999999998,1.36,126.05,60.66005,626.33,42726.77,24.198159999999998,249.84,3540.93
2004-09-01,0.17890999999999999,1.85,126.05,0.12797,1.32,126.05,53.24109,549.73,37508.74,20.57003,212.4,3012.42
2004-10-01,0.17893,1.85,126.05,0.12480000000000001,1.29,126.05,55.87307,576.9,39359.65,21.0072,216.9,3075.51
2004-11-01,0.17883,1.85,126.05,0.12457,1.29,126.05,41.15817,424.97,29010.2,15.45543,159.58,2267.56
2004-12-01,0.17892,1.85,126.05,0.12469,1.29,126.05,54.40808,561.77,38329.06,20.43931,211.05,2992.94
2005-01-01,0.0,0.0,0.0,0.0,0.0,0.0,131.416,1742.85,1844.68,60.21,235.71,235.71
2005-02-01,0.0,0.0,0.0,0.0,0.0,0.0,116.504,1545.08,1635.36,53.378,208.97,208.97
2005-03-01,0.0,0.0,0.0,0.0,0.0,0.0,139.02700000000002,1843.78,1951.51,63.697,249.36,249.36
2005-04-01,0.0,0.0,0.0,0.0,0.0,0.0,142.536,1890.34,2000.78,65.305,255.65,255.65
2005-05-01,0.0,0.0,0.0,0.0,0.0,0.0,115.631,1533.51,1623.12,52.978,207.39,207.39
2005-06-01,0.0,0.0,0.0,0.0,0.0,0.0,196.723,2608.96,2761.4,90.131,352.85,352.85
2005-07-01,0.0,0.0,0.0,0.0,0.0,0.0,253.505,3362.01,3558.45,116.147,454.69,454.69
2005-08-01,0.0,0.0,0.0,0.0,0.0,0.0,271.035,3594.49,3804.52,124.17800000000001,486.13,486.13
2005-09-01,0.0,0.0,0.0,0.0,0.0,0.0,179.292,2377.8,2516.72,82.145,321.57,321.57
2005-10-01,0.0,0.0,0.0,0.0,0.0,0.0,123.99,1644.37,1740.44,56.808,222.39,222.39
2005-11-01,0.0,0.0,0.0,0.0,0.0,0.0,111.295,1476.0,1562.24,50.991,199.62,199.62
2005-12-01,0.0,0.0,0.0,0.0,0.0,0.0,120.247,1594.73,1687.91,55.093,215.68,215.68
2006-01-01,0.0,0.0,0.0,0.0,0.0,0.0,723.885,11340.56,11909.4,374.461,0.0,0.0
2006-02-01,0.0,0.0,0.0,0.0,0.0,0.0,721.775,11840.58,11874.69,424.99800000000005,0.0,0.0
2006-03-01,0.0,0.0,0.0,0.0,0.0,0.0,787.418,12954.65,12954.65,647.835,0.0,0.0
2006-04-01,0.0,0.0,0.0,0.0,0.0,0.0,662.032,10720.07,10891.79,376.219,0.0,0.0
2006-05-01,0.0,0.0,0.0,0.0,0.0,0.0,642.217,9770.69,10565.8,304.084,0.0,0.0
2006-06-01,0.0,0.0,0.0,0.0,0.0,0.0,821.52,12006.98,13515.7,341.369,0.0,0.0
2006-07-01,0.0,0.0,0.0,0.0,0.0,0.0,1230.278,17595.34,20240.61,473.851,0.0,0.0
2006-08-01,0.0,0.0,0.0,0.0,0.0,0.0,1158.2730000000001,16792.92,19055.98,468.141,0.0,0.0
2006-09-01,0.0,0.0,0.0,0.0,0.0,0.0,821.563,11665.23,13516.42,308.22700000000003,0.0,0.0
2006-10-01,0.0,0.0,0.0,0.0,0.0,0.0,916.245,12871.65,15074.13,330.389,0.0,0.0
2006-11-01,0.0,0.0,0.0,0.0,0.0,0.0,788.094,11949.83,12965.77,369.262,0.0,0.0
2006-12-01,0.0,0.0,0.0,0.0,0.0,0.0,770.0790000000001,11932.25,12669.39,385.574,0.0,0.0
2007-01-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-01,0.0,0.0,0.0,,,,459.254,5557.0,6220.0,185.27,1098.0,1098.0
2007-04-01,0.0,0.0,0.0,,,,117.78800000000001,1564.0,1595.0,47.53,143.0,143.0
2007-05-01,0.0,0.0,0.0,,,,954.582,12313.0,12929.0,385.09,1519.0,1519.0
2007-06-01,0.0,0.0,0.0,,,,1368.1960000000001,17303.0,18530.0,551.93,2522.0,2522.0
2007-07-01,0.0,0.0,0.0,,,,4017.9790000000003,53691.0,54418.0,1620.87,4531.0,4531.0
2007-08-01,0.0,0.0,0.0,,,,7037.997,93585.0,95320.0,2839.19,8399.0,8399.0
2007-09-01,0.0,0.0,0.0,,,,2839.72,37619.0,38460.0,1145.57,3530.0,3530.0
2007-10-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-01,0.0,0.0,0.0,,,,250.036,3386.0,3386.0,100.88,98.0,98.0
2007-12-01,0.0,0.0,0.0,,,,197.167,2670.0,2670.0,79.54,181.0,181.0
2008-01-01,6.307,82.0,82.0,2.3810000000000002,0.0,0.0,153.007,1983.0,1983.0,57.759,0.0,0.0
2008-02-01,9.014000000000001,117.0,117.0,3.201,0.0,0.0,224.818,2912.0,2912.0,85.069,191.0,191.0
2008-03-01,11.727,152.0,152.0,4.416,0.0,0.0,296.623,3839.0,3839.0,111.98400000000001,10.0,10.0
