measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2019-01-01,32590.115,371352.0,371352.0
2019-02-01,32264.769,367644.0,367644.0
2019-03-01,36928.656,420788.0,420788.0
2019-04-01,14104.163,160711.0,160711.0
2019-05-01,37071.508,422415.0,422415.0
2019-06-01,37455.312,426789.0,426789.0
2019-07-01,40936.965,466461.0,466461.0
2019-08-01,42132.194,480081.0,480081.0
2019-09-01,41489.004,472751.0,472751.0
2019-10-01,21314.15,242867.0,242867.0
2019-11-01,34910.319,397790.0,397790.0
2019-12-01,33111.645,377295.0,377295.0
2020-01-01,32715.29,368514.0,368514.0
2020-02-01,33924.135,382131.0,382131.0
2020-03-01,24928.21,280798.0,280798.0
2020-04-01,18925.179,213178.0,213178.0
2020-05-01,20583.894,231862.0,231862.0
2020-06-01,28446.164,320425.0,320425.0
2020-07-01,36147.748,407178.0,407178.0
2020-08-01,28170.446,317320.0,317320.0
2020-09-01,27458.476,309299.0,309299.0
2020-10-01,21960.78,247372.0,247372.0
2020-11-01,22942.564,258431.0,258431.0
2020-12-01,32788.114,369334.0,369334.0
2021-01-01,40235.247,458587.0,485878.0
2021-02-01,28422.018,323944.0,343222.0
2021-03-01,24397.564,278075.0,294623.0
2021-04-01,14221.6,162093.0,171739.0
2021-05-01,20427.169,232822.0,246677.0
2021-06-01,37010.636,421834.0,446938.0
2021-07-01,42298.663,482105.0,510796.0
2021-08-01,44905.48,511817.0,542275.0
2021-09-01,34752.09,396092.0,419663.0
2021-10-01,16538.857,188504.0,199722.0
2021-11-01,20749.504,236496.0,250569.0
2021-12-01,22197.172,252996.0,268051.0
2022-01-01,37502.555,427453.0,430502.0
2022-02-01,30529.273,347971.0,350452.0
2022-03-01,38180.472,435180.0,438282.0
2022-04-01,25889.917,295092.0,297196.0
2022-05-01,23578.221,268744.0,270659.0
2022-06-01,40713.247,464048.0,467356.0
2022-07-01,42699.081,486682.0,490152.0
2022-08-01,40321.858,459587.0,462864.0
2022-09-01,31793.822,362385.0,364968.0
2022-10-01,19441.435,221593.0,223173.0
2022-11-01,23009.1,262257.0,264126.0
2022-12-01,33325.019,379837.0,382545.0
2023-01-01,32473.554,368145.0,368145.0
2023-02-01,27599.499,312889.0,312889.0
2023-03-01,26469.14,300073.0,300073.0
2023-04-01,35790.653,405749.0,405749.0
2023-05-01,40067.188,454231.0,454231.0
2023-06-01,38551.375,437046.0,437046.0
2023-07-01,34081.443,386372.0,386372.0
2023-08-01,39334.276,445922.0,445922.0
2023-09-01,37459.432,424668.0,424668.0
2023-10-01,25368.252,287593.0,287593.0
2023-11-01,32089.204,363787.0,363787.0
2023-12-01,33156.984,375892.0,375892.0
2024-01-01,38014.373,433264.0,507009.0
2024-02-01,30952.207,352774.0,412820.0
2024-03-01,31375.5,357598.0,418465.0
2024-04-01,20725.115,236212.0,276417.0
2024-05-01,19739.578,224979.0,263273.0
2024-06-01,33805.87,385298.0,450879.0
2024-07-01,41881.612,477341.0,558589.0
2024-08-01,43333.178,493885.0,577949.0
2024-09-01,40154.558,457657.0,535554.0
2024-10-01,23903.848,272441.0,318813.0
2024-11-01,32360.811,368828.0,431607.0
2024-12-01,37315.35,425297.0,497686.0
