measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2020-12-01,0.0,0.0,0.0
2021-01-01,419.589,3711.0,3711.0
2021-02-01,549.65,4861.0,4861.0
2021-03-01,709.694,6277.0,6277.0
2021-04-01,888.351,7857.0,7857.0
2021-05-01,968.286,8564.0,8564.0
2021-06-01,940.586,8319.0,8319.0
2021-07-01,900.902,7968.0,7968.0
2021-08-01,886.129,7837.0,7837.0
2021-09-01,764.072,6757.0,6757.0
2021-10-01,635.956,5624.0,5624.0
2021-11-01,506.025,4475.0,4475.0
2021-12-01,345.76,3058.0,3058.0
2022-01-01,618.414,2110.0,2110.0
2022-02-01,737.642,2517.0,2517.0
2022-03-01,977.957,3337.0,3337.0
2022-04-01,1103.169,3764.0,3764.0
2022-05-01,1292.947,4412.0,4412.0
2022-06-01,1346.281,4594.0,4594.0
2022-07-01,1298.469,4430.0,4430.0
2022-08-01,1205.618,4114.0,4114.0
2022-09-01,1017.441,3472.0,3472.0
2022-10-01,937.359,3198.0,3198.0
2022-11-01,694.894,2371.0,2371.0
2022-12-01,485.809,1658.0,1658.0
2023-01-01,513.0,1750.0,1750.0
2023-02-01,707.0,2412.0,2412.0
2023-03-01,852.0,2907.0,2907.0
2023-04-01,1351.0,4610.0,4610.0
2023-05-01,1118.0,3815.0,3815.0
2023-06-01,1322.0,4511.0,4511.0
2023-07-01,1471.0,5019.0,5019.0
2023-08-01,1344.0,4586.0,4586.0
2023-09-01,1149.0,3920.0,3920.0
2023-10-01,993.0,3388.0,3388.0
2023-11-01,644.0,2197.0,2197.0
2023-12-01,480.0,1638.0,1638.0
2024-01-01,490.0,1672.0,1672.0
2024-02-01,657.0,2242.0,2242.0
2024-03-01,984.0,3357.0,3357.0
2024-04-01,1220.0,4163.0,4163.0
2024-05-01,1534.0,5234.0,5234.0
2024-06-01,1385.0,4726.0,4726.0
2024-07-01,1351.0,4610.0,4610.0
2024-08-01,1257.0,4289.0,4289.0
2024-09-01,1126.0,3842.0,3842.0
2024-10-01,848.0,2893.0,2893.0
2024-11-01,594.0,2027.0,2027.0
2024-12-01,496.0,1692.0,1692.0
