measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,1405.93,14349.0,14349.0
2003-02-01,1199.996,12247.0,12247.0
2003-03-01,1096.861,11194.0,11194.0
2003-04-01,952.797,9724.0,9724.0
2003-05-01,1006.076,10268.0,10268.0
2003-06-01,1190.111,12146.0,12146.0
2003-07-01,1469.357,14996.0,14996.0
2003-08-01,1560.2230000000002,15923.0,15923.0
2003-09-01,1156.344,11802.0,11802.0
2003-10-01,1063.698,10856.0,10856.0
2003-11-01,1090.9940000000001,11135.0,11135.0
2003-12-01,1435.614,14652.0,14652.0
2004-01-01,1152.0,11907.0,11907.0
2004-02-01,1152.0,11907.0,11907.0
2004-03-01,1152.0,11907.0,11907.0
2004-04-01,1152.0,11907.0,11907.0
2004-05-01,1152.0,11907.0,11907.0
2004-06-01,1152.0,11907.0,11907.0
2004-07-01,1152.0,11907.0,11907.0
2004-08-01,1152.0,11907.0,11907.0
2004-09-01,1152.0,11907.0,11907.0
2004-10-01,1152.0,11907.0,11907.0
2004-11-01,1152.0,11907.0,11907.0
2004-12-01,1152.0,11907.0,11907.0
2005-01-01,1123.309,12426.68,12426.68
2005-02-01,958.03,10598.26,10598.26
2005-03-01,1070.267,11839.9,11839.9
2005-04-01,988.178,10931.79,10931.79
2005-05-01,1082.708,11977.52,11977.52
2005-06-01,1049.829,11613.8,11613.8
2005-07-01,1127.892,12477.37,12477.37
2005-08-01,1086.469,12019.13,12019.13
2005-09-01,1034.392,11443.03,11443.03
2005-10-01,892.671,9875.23,9875.23
2005-11-01,993.9860000000001,10996.04,10996.04
2005-12-01,1112.269,12304.55,12304.55
2006-01-01,1161.537,13115.0,13115.0
2006-02-01,1073.4370000000001,12121.0,12121.0
2006-03-01,1184.073,13370.0,13370.0
2006-04-01,871.191,9837.0,9837.0
2006-05-01,1065.105,12027.0,12027.0
2006-06-01,1115.74,12598.0,12598.0
2006-07-01,1157.953,13075.0,13075.0
2006-08-01,1150.989,12996.0,12996.0
2006-09-01,1100.948,12431.0,12431.0
2006-10-01,1142.425,12900.0,12900.0
2006-11-01,1153.835,13028.0,13028.0
2006-12-01,1111.769,12553.0,12553.0
2007-01-01,1233.182,14145.0,14145.0
2007-02-01,1060.121,12160.0,12160.0
2007-03-01,1148.1970000000001,13170.0,13170.0
2007-04-01,1094.258,12551.0,12551.0
2007-05-01,1207.324,13848.0,13848.0
2007-06-01,1190.42,13654.0,13654.0
2007-07-01,1312.664,15057.0,15057.0
2007-08-01,1213.315,13917.0,13917.0
2007-09-01,1118.2930000000001,12827.0,12827.0
2007-10-01,1195.1960000000001,13709.0,13709.0
2007-11-01,1114.576,12784.0,12784.0
2007-12-01,1263.453,14492.0,14492.0
2008-01-01,1059.73,12476.0,12476.0
2008-02-01,928.604,10931.0,10931.0
2008-03-01,853.908,10052.0,10052.0
2008-04-01,1020.4110000000001,12012.0,12012.0
2008-05-01,1163.267,13694.0,13694.0
2008-06-01,1217.425,14331.0,14331.0
2008-07-01,1186.317,13965.0,13965.0
2008-08-01,1170.093,13774.0,13774.0
2008-09-01,1007.97,11866.0,11866.0
2008-10-01,1054.546,12414.0,12414.0
2008-11-01,1087.784,12805.0,12805.0
2008-12-01,1165.9450000000002,13726.0,13726.0
2009-01-01,1236.352,13990.0,13990.0
2009-02-01,1073.761,12150.0,12150.0
2009-03-01,1065.2920000000001,12054.0,12054.0
2009-04-01,1245.0220000000002,14088.0,14088.0
2009-05-01,1268.965,14359.0,14359.0
2009-06-01,1265.844,14324.0,14324.0
2009-07-01,1155.806,13079.0,13079.0
2009-08-01,1188.655,13450.0,13450.0
2009-09-01,1034.492,11706.0,11706.0
2009-10-01,1053.635,11923.0,11923.0
2009-11-01,1054.384,11931.0,11931.0
2009-12-01,1048.7920000000001,11868.0,11868.0
