measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,1136.0,11633.78,11633.78
2003-02-01,765.0,7834.37,7834.37
2003-03-01,787.0,8059.67,8059.67
2003-04-01,787.0,8059.67,8059.67
2003-05-01,1076.0,11019.32,11019.32
2003-06-01,1097.0,11234.38,11234.38
2003-07-01,243.0,2488.56,2488.56
2003-08-01,584.0,5980.74,5980.74
2003-09-01,328.0,3359.05,3359.05
2003-10-01,415.0,4250.02,4250.02
2003-11-01,426.0,4362.67,4362.67
2003-12-01,737.0,7547.62,7547.62
2004-01-01,92.372,925.75,925.75
2004-02-01,82.922,831.04,831.04
2004-03-01,96.488,967.0,967.0
2004-04-01,85.467,856.55,856.55
2004-05-01,88.574,887.69,887.69
2004-06-01,89.051,892.47,892.47
2004-07-01,91.47800000000001,916.79,916.79
2004-08-01,91.361,915.62,915.62
2004-09-01,86.75200000000001,869.43,869.43
2004-10-01,85.464,856.52,856.52
2004-11-01,94.068,942.75,942.75
2004-12-01,101.00200000000001,1012.24,1012.24
2005-01-01,962.676,9625.8,9625.8
2005-02-01,782.291,7822.13,7822.13
2005-03-01,854.7330000000001,8546.48,8546.48
2005-04-01,1071.497,10713.9,10713.9
2005-05-01,793.889,7938.1,7938.1
2005-06-01,711.278,7112.07,7112.07
2005-07-01,603.916,6038.55,6038.55
2005-08-01,476.18,4761.32,4761.32
2005-09-01,411.34200000000004,4113.01,4113.01
2005-10-01,836.6790000000001,8365.96,8365.96
2005-11-01,918.788,9186.96,9186.96
2005-12-01,971.731,9716.34,9716.34
2006-01-01,1189.156,11795.0,11795.0
2006-02-01,1072.267,10636.0,10636.0
2006-03-01,944.683,9370.0,9370.0
2006-04-01,1028.256,10199.0,10199.0
2006-05-01,1215.741,12059.0,12059.0
2006-06-01,1194.545,11849.0,11849.0
2006-07-01,1252.643,12425.0,12425.0
2006-08-01,1243.5910000000001,12335.0,12335.0
2006-09-01,807.238,8007.0,8007.0
2006-10-01,711.6370000000001,7059.0,7059.0
2006-11-01,833.563,8268.0,8268.0
2006-12-01,882.68,8755.0,8755.0
2007-01-01,1148.573,11352.0,11352.0
2007-02-01,910.7810000000001,9002.0,9002.0
2007-03-01,1087.328,10747.0,10747.0
2007-04-01,950.8190000000001,9398.0,9398.0
2007-05-01,1014.2270000000001,10025.0,10025.0
2007-06-01,874.9190000000001,8648.0,8648.0
2007-07-01,839.133,8294.0,8294.0
2007-08-01,842.6320000000001,8329.0,8329.0
2007-09-01,791.907,7827.0,7827.0
2007-10-01,815.346,8059.0,8059.0
2007-11-01,901.6310000000001,8912.0,8912.0
2007-12-01,947.332,9363.0,9363.0
2008-01-01,1108.313,10921.0,10921.0
2008-02-01,926.421,9129.0,9129.0
2008-03-01,1200.89,11834.0,11834.0
2008-04-01,1091.4850000000001,10755.0,10755.0
2008-05-01,1141.7530000000002,11251.0,11251.0
2008-06-01,1050.229,10349.0,10349.0
2008-07-01,1111.8700000000001,10956.0,10956.0
2008-08-01,1061.492,10460.0,10460.0
2008-09-01,960.4720000000001,9464.0,9464.0
2008-10-01,982.985,9686.0,9686.0
2008-11-01,1114.615,10983.0,10983.0
2008-12-01,1163.4750000000001,11465.0,11465.0
2009-01-01,1040.818,10158.0,10158.0
2009-02-01,956.125,9332.0,9332.0
2009-03-01,1168.4930000000002,11404.0,11404.0
2009-04-01,1070.288,10446.0,10446.0
2009-05-01,1126.173,10991.0,10991.0
2009-06-01,1031.933,10072.0,10072.0
2009-07-01,1082.5130000000001,10565.0,10565.0
2009-08-01,1056.6960000000001,10313.0,10313.0
2009-09-01,956.4430000000001,9335.0,9335.0
2009-10-01,992.373,9686.0,9686.0
2009-11-01,1072.872,10471.0,10471.0
2009-12-01,1134.2730000000001,11071.0,11071.0
2010-01-01,895.738,8739.0,8739.0
2010-02-01,804.378,7848.0,7848.0
2010-03-01,944.5310000000001,9215.0,9215.0
2010-04-01,833.318,8130.0,8130.0
2010-05-01,840.446,8199.0,8199.0
2010-06-01,838.14,8177.0,8177.0
2010-07-01,876.21,8548.0,8548.0
2010-08-01,841.873,8213.0,8213.0
2010-09-01,790.551,7713.0,7713.0
2010-10-01,816.9830000000001,7970.0,7970.0
2010-11-01,900.7610000000001,8788.0,8788.0
2010-12-01,962.071,9386.0,9386.0
2011-01-01,954.071,9270.0,9270.0
2011-02-01,827.105,8036.0,8036.0
2011-03-01,1099.964,10687.0,10687.0
2011-04-01,996.865,9686.0,9686.0
2011-05-01,1164.744,11317.0,11317.0
2011-06-01,1156.982,11241.0,11241.0
2011-07-01,1116.642,10849.0,10849.0
2011-08-01,1069.368,10390.0,10390.0
2011-09-01,1011.691,9830.0,9830.0
2011-10-01,1073.581,10431.0,10431.0
2011-11-01,1163.298,11303.0,11303.0
2011-12-01,1256.689,12210.0,12210.0
2012-01-01,982.76,9352.0,9352.0
2012-02-01,948.759,9028.0,9028.0
2012-03-01,1013.237,9642.0,9642.0
2012-04-01,843.596,8028.0,8028.0
2012-05-01,826.458,7865.0,7865.0
2012-06-01,753.444,7170.0,7170.0
2012-07-01,725.575,6905.0,6905.0
2012-08-01,701.516,6676.0,6676.0
2012-09-01,658.812,6269.0,6269.0
2012-10-01,658.373,6265.0,6265.0
2012-11-01,788.516,7504.0,7504.0
2012-12-01,795.954,7574.0,7574.0
2013-01-01,999.203,9533.0,9533.0
2013-02-01,853.841,8146.0,8146.0
2013-03-01,985.133,9399.0,9399.0
2013-04-01,869.833,8299.0,8299.0
2013-05-01,896.178,8550.0,8550.0
2013-06-01,871.879,8319.0,8319.0
2013-07-01,1002.898,9569.0,9569.0
2013-08-01,952.985,9092.0,9092.0
2013-09-01,875.971,8358.0,8358.0
2013-10-01,941.656,8984.0,8984.0
2013-11-01,1058.94,10103.0,10103.0
2013-12-01,1045.483,9975.0,9975.0
2014-01-01,948.909,9024.0,9024.0
2014-02-01,904.238,8599.0,8599.0
2014-03-01,1004.389,9552.0,9552.0
2014-04-01,978.931,9310.0,9310.0
2014-05-01,1074.779,10221.0,10221.0
2014-06-01,1027.372,9770.0,9770.0
2014-07-01,1063.602,10115.0,10115.0
2014-08-01,1048.324,9970.0,9970.0
2014-09-01,975.534,9277.0,9277.0
2014-10-01,1017.109,9673.0,9673.0
2014-11-01,1063.767,10116.0,10116.0
2014-12-01,1086.046,10328.0,10328.0
2015-01-01,674.832,6289.0,6289.0
2015-02-01,584.201,5444.0,5444.0
2015-03-01,669.557,6240.0,6240.0
2015-04-01,645.089,6012.0,6012.0
2015-05-01,677.054,6309.0,6309.0
2015-06-01,680.994,6346.0,6346.0
2015-07-01,797.137,7429.0,7429.0
2015-08-01,781.01,7278.0,7278.0
2015-09-01,722.616,6734.0,6734.0
2015-10-01,707.754,6596.0,6596.0
2015-11-01,740.941,6905.0,6905.0
2015-12-01,752.815,7015.0,7015.0
2016-01-01,932.856,8612.0,8612.0
2016-02-01,874.392,8072.0,8072.0
2016-03-01,936.621,8647.0,8647.0
2016-04-01,948.065,8753.0,8753.0
2016-05-01,953.867,8806.0,8806.0
2016-06-01,912.93,8428.0,8428.0
2016-07-01,908.513,8387.0,8387.0
2016-08-01,891.029,8226.0,8226.0
2016-09-01,813.386,7509.0,7509.0
2016-10-01,838.379,7740.0,7740.0
2016-11-01,908.848,8390.0,8390.0
2016-12-01,919.114,8485.0,8485.0
2017-01-01,1038.45,9567.0,9567.0
2017-02-01,970.73,8943.0,8943.0
2017-03-01,1105.349,10184.0,10184.0
2017-04-01,1032.654,9514.0,9514.0
2017-05-01,1095.828,10096.0,10096.0
2017-06-01,1102.135,10154.0,10154.0
2017-07-01,1143.084,10531.0,10531.0
2017-08-01,1117.094,10292.0,10292.0
2017-09-01,1021.752,9413.0,9413.0
2017-10-01,1019.315,9391.0,9391.0
2017-11-01,1129.006,10402.0,10402.0
2017-12-01,1141.603,10518.0,10518.0
2018-01-01,933.666,8500.0,8500.0
2018-02-01,925.633,8427.0,8427.0
2018-03-01,1104.989,10060.0,10060.0
2018-04-01,1012.06,9214.0,9214.0
2018-05-01,1067.705,9720.0,9720.0
2018-06-01,1022.925,9313.0,9313.0
2018-07-01,1043.597,9501.0,9501.0
2018-08-01,1019.122,9278.0,9278.0
2018-09-01,945.972,8612.0,8612.0
2018-10-01,980.863,8930.0,8930.0
2018-11-01,1058.311,9635.0,9635.0
2018-12-01,1094.157,9961.0,9961.0
2019-01-01,1209.369,10769.0,10769.0
2019-02-01,1067.138,9503.0,9503.0
2019-03-01,1251.669,11146.0,11146.0
2019-04-01,1091.947,9724.0,9724.0
2019-05-01,1236.009,11007.0,11007.0
2019-06-01,1202.589,10709.0,10709.0
2019-07-01,1284.952,11442.0,11442.0
2019-08-01,1262.391,11242.0,11242.0
2019-09-01,1212.713,10799.0,10799.0
2019-10-01,1186.84,10569.0,10569.0
2019-11-01,1180.775,10515.0,10515.0
2019-12-01,1302.608,11600.0,11600.0
2020-01-01,561.907,4926.0,4926.0
2020-02-01,524.326,4597.0,4597.0
2020-03-01,556.833,4882.0,4882.0
2020-04-01,546.046,4787.0,4787.0
2020-05-01,570.376,5000.0,5000.0
2020-06-01,533.608,4678.0,4678.0
2020-07-01,559.951,4909.0,4909.0
2020-08-01,549.137,4814.0,4814.0
2020-09-01,521.607,4573.0,4573.0
2020-10-01,524.182,4596.0,4596.0
2020-11-01,518.405,4545.0,4545.0
2020-12-01,547.622,4801.0,4801.0
2021-01-01,935.494,8274.0,8274.0
2021-02-01,753.352,6663.0,6663.0
2021-03-01,882.853,7808.0,7808.0
2021-04-01,839.495,7424.0,7424.0
2021-05-01,859.41,7601.0,7601.0
2021-06-01,847.874,7499.0,7499.0
2021-07-01,880.87,7790.0,7790.0
2021-08-01,885.263,7829.0,7829.0
2021-09-01,825.03,7297.0,7297.0
2021-10-01,858.778,7595.0,7595.0
2021-11-01,904.095,7996.0,7996.0
2021-12-01,958.486,8477.0,8477.0
2022-01-01,1048.662,3578.0,3578.0
2022-02-01,960.616,3278.0,3278.0
2022-03-01,1096.064,3740.0,3740.0
2022-04-01,951.883,3248.0,3248.0
2022-05-01,1002.172,3419.0,3419.0
2022-06-01,1012.752,3456.0,3456.0
2022-07-01,1035.88,3534.0,3534.0
2022-08-01,993.255,3389.0,3389.0
2022-09-01,932.489,3182.0,3182.0
2022-10-01,919.494,3137.0,3137.0
2022-11-01,935.345,3191.0,3191.0
2022-12-01,1013.388,3458.0,3458.0
2023-01-01,1573.0,5367.0,5367.0
2023-02-01,1440.0,4913.0,4913.0
2023-03-01,770.0,2627.0,2627.0
2023-04-01,840.0,2866.0,2866.0
2023-05-01,707.0,2412.0,2412.0
2023-06-01,684.0,2334.0,2334.0
2023-07-01,654.0,2231.0,2231.0
