measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2006-10-01,185.90300000000002,1213.98,2234.49
2006-11-01,157.036,1025.47,1887.51
2006-12-01,176.098,1149.95,2116.64
2008-01-01,19.296,129.0,2118.0
2008-02-01,16.167,108.0,1775.0
2008-03-01,15.173,101.0,1665.0
2008-04-01,17.26,115.0,1894.0
2008-05-01,13.719000000000001,91.0,1506.0
2008-06-01,15.016,100.0,1649.0
2008-07-01,19.668,131.0,2159.0
2008-08-01,23.009,153.0,2525.0
2008-09-01,20.724,138.0,2274.0
2008-10-01,19.32,129.0,2121.0
2008-11-01,16.826,112.0,1847.0
2008-12-01,18.822,125.0,2066.0
2009-01-01,114.352,761.0,1584.0
2009-02-01,105.21600000000001,700.0,1459.0
2009-03-01,97.903,652.0,1357.0
2009-04-01,84.101,560.0,1166.0
2009-05-01,85.444,569.0,1185.0
2009-06-01,79.191,527.0,1098.0
2009-07-01,144.905,964.0,2009.0
2009-08-01,148.588,989.0,2060.0
2009-09-01,155.709,1036.0,2159.0
2009-10-01,121.762,810.0,1688.0
2009-11-01,111.195,740.0,1542.0
2009-12-01,127.634,849.0,1770.0
2010-01-01,148.899,993.0,1982.0
2010-02-01,137.466,916.0,1830.0
2010-03-01,146.39100000000002,976.0,1949.0
2010-04-01,123.30600000000001,822.0,1641.0
2010-05-01,89.812,599.0,1196.0
2010-06-01,83.836,559.0,1115.0
2010-07-01,138.40300000000002,923.0,1842.0
2010-08-01,163.36700000000002,1089.0,2174.0
2010-09-01,151.383,1009.0,2015.0
2010-10-01,169.95100000000002,1133.0,2262.0
2010-11-01,143.115,954.0,1905.0
2010-12-01,134.071,894.0,1784.0
2011-01-01,59.665,397.0,809.0
2011-02-01,58.835,391.0,798.0
2011-03-01,46.799,311.0,635.0
2011-04-01,39.876,265.0,541.0
2011-05-01,35.578,237.0,483.0
2011-06-01,39.594,263.0,537.0
2011-07-01,63.479,422.0,861.0
2011-08-01,77.937,518.0,1058.0
2011-09-01,79.118,526.0,1074.0
2011-10-01,63.367,422.0,860.0
2011-11-01,62.472,416.0,848.0
2011-12-01,81.28,541.0,1103.0
2012-01-01,157.269,1049.0,2119.0
2012-02-01,157.256,1049.0,2119.0
2012-03-01,149.569,998.0,2016.0
2012-04-01,138.58,925.0,1867.0
2012-05-01,137.612,918.0,1855.0
2012-06-01,145.686,972.0,1963.0
2012-07-01,172.3,1149.0,2323.0
2012-08-01,226.881,1514.0,3057.0
2012-09-01,206.109,1375.0,2778.0
2012-10-01,190.72,1272.0,2570.0
2012-11-01,164.672,1099.0,2219.0
2012-12-01,155.346,1036.0,2094.0
2013-01-01,137.011,911.0,1526.0
2013-02-01,126.208,840.0,1404.0
2013-03-01,121.72,810.0,1354.0
2013-04-01,104.741,697.0,1165.0
2013-05-01,110.614,736.0,1230.0
2013-06-01,130.864,871.0,1456.0
2013-07-01,166.052,1105.0,1847.0
2013-08-01,169.35,1127.0,1884.0
2013-09-01,168.927,1124.0,1879.0
2013-10-01,146.575,975.0,1630.0
2013-11-01,144.577,962.0,1609.0
2013-12-01,168.361,1120.0,1873.0
2014-01-01,93.235,636.0,1199.0
2014-02-01,87.065,594.0,1120.0
2014-03-01,75.553,515.0,971.0
2014-04-01,71.841,490.0,924.0
2014-05-01,72.44,494.0,932.0
2014-06-01,71.413,487.0,919.0
2014-07-01,101.041,689.0,1300.0
2014-08-01,104.299,711.0,1341.0
2014-09-01,109.099,744.0,1403.0
2014-10-01,107.625,734.0,1385.0
2014-11-01,77.781,530.0,1001.0
2014-12-01,84.608,577.0,1088.0
2015-01-01,153.787,1038.0,2202.0
2015-02-01,113.874,768.0,1630.0
2015-03-01,133.407,900.0,1909.0
2015-04-01,128.02,864.0,1832.0
2015-05-01,124.981,843.0,1789.0
2015-06-01,175.745,1186.0,2516.0
2015-07-01,198.218,1337.0,2837.0
2015-08-01,209.084,1411.0,2993.0
2015-09-01,207.639,1401.0,2972.0
2015-10-01,200.019,1350.0,2863.0
2015-11-01,147.478,995.0,2111.0
2015-12-01,157.748,1064.0,2258.0
2016-01-01,119.944,765.0,1707.0
2016-02-01,95.191,607.0,1353.0
2016-03-01,74.033,472.0,1053.0
2016-04-01,70.8,451.0,1007.0
2016-05-01,76.425,487.0,1087.0
2016-06-01,116.267,741.0,1653.0
2016-07-01,137.139,874.0,1950.0
2016-08-01,151.68,967.0,2157.0
2016-09-01,125.568,801.0,1786.0
2016-10-01,123.863,790.0,1761.0
2016-11-01,95.24,607.0,1354.0
2016-12-01,107.85,688.0,1534.0
2017-01-01,153.258,982.0,2064.0
2017-02-01,116.978,750.0,1577.0
2017-03-01,96.873,621.0,1305.0
2017-04-01,86.537,555.0,1166.0
2017-05-01,107.358,688.0,1447.0
2017-06-01,141.245,905.0,1903.0
2017-07-01,192.612,1235.0,2595.0
2017-08-01,217.432,1394.0,2930.0
2017-09-01,178.906,1147.0,2411.0
2017-10-01,169.436,1086.0,2283.0
2017-11-01,147.253,944.0,1984.0
2017-12-01,156.112,1001.0,2104.0
2018-01-01,153.238,977.0,2201.0
2018-02-01,134.547,858.0,1933.0
2018-03-01,139.934,892.0,2010.0
2018-04-01,105.312,671.0,1513.0
2018-05-01,96.135,613.0,1381.0
2018-06-01,131.508,838.0,1889.0
2018-07-01,229.482,1463.0,3296.0
2018-08-01,212.291,1353.0,3049.0
2018-09-01,170.852,1089.0,2454.0
2018-10-01,190.974,1217.0,2744.0
2018-11-01,170.723,1088.0,2453.0
2018-12-01,172.004,1096.0,2471.0
2020-01-01,14.098,91.0,213.0
2020-02-01,12.449,81.0,188.0
2020-03-01,13.82,90.0,208.0
2020-04-01,9.773,63.0,147.0
2020-05-01,9.189,60.0,138.0
2020-06-01,12.927,84.0,195.0
2020-07-01,18.083,117.0,272.0
2020-08-01,22.488,146.0,339.0
2020-09-01,19.583,127.0,295.0
2020-10-01,20.338,132.0,306.0
2020-11-01,16.245,105.0,245.0
2020-12-01,18.007,117.0,271.0
