measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,115.0,2452.0,2452.0,0.0,0.0,0.0
2001-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2001-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2001-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2001-05-01,8.0,158.0,158.0,619.0,11522.0,11522.0
2001-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2001-07-01,0.0,0.0,0.0,8697.0,122640.0,122640.0
2001-08-01,0.0,0.0,0.0,9713.0,134054.0,134054.0
2001-09-01,1061.0,10286.0,10286.0,2607.0,25329.0,25329.0
2001-10-01,90.0,946.0,946.0,284.0,3003.0,3003.0
2001-11-01,16.0,315.0,315.0,113.0,2198.0,2198.0
2001-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2002-02-01,0.0,0.0,0.0,626.0,7828.0,7828.0
2002-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2002-04-01,0.0,0.0,0.0,3016.0,38671.0,38671.0
2002-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2002-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2002-07-01,0.0,0.0,0.0,2859.0,38786.0,38786.0
2002-08-01,0.0,0.0,0.0,2610.0,38441.0,38441.0
2002-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2002-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2002-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2002-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-01-01,937.0,12105.0,12105.0,0.0,0.0,0.0
2003-02-01,548.0,6589.0,6589.0,0.0,0.0,0.0
2003-03-01,1056.0,13937.0,13937.0,0.0,0.0,0.0
2003-04-01,258.0,3747.0,3747.0,0.0,0.0,0.0
2003-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-01,220.0,2970.0,2970.0,880.0,11727.0,11727.0
2003-07-01,0.0,0.0,0.0,2763.0,33785.0,33785.0
2003-08-01,686.0,8735.0,8735.0,2428.0,30485.0,30485.0
2003-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-11-01,7.0,122.0,122.0,100.0,1796.0,1796.0
2003-12-01,0.0,0.0,0.0,110.0,1083.0,1083.0
2004-01-01,584.76,7611.0,7611.0,142.69400000000002,1886.0,1886.0
2004-02-01,153.835,2002.0,2002.0,88.711,1172.0,1172.0
2004-03-01,24.933,325.0,325.0,84.673,1119.0,1119.0
2004-04-01,143.955,1874.0,1874.0,73.07,966.0,966.0
2004-05-01,192.881,2510.0,2510.0,293.391,3877.0,3877.0
2004-06-01,1.411,18.0,18.0,353.90200000000004,4677.0,4677.0
2004-07-01,151.012,1966.0,1966.0,475.317,6281.0,6281.0
2004-08-01,69.626,906.0,906.0,336.276,4444.0,4444.0
2004-09-01,0.0,0.0,0.0,228.484,3019.0,3019.0
2004-10-01,12.702,165.0,165.0,83.437,1103.0,1103.0
2004-11-01,15.054,196.0,196.0,78.59,1039.0,1039.0
2004-12-01,169.83,2210.0,2210.0,141.455,1869.0,1869.0
2005-01-01,519.028,7500.6,7500.6,1054.695,15473.77,15473.77
2005-02-01,178.322,2576.96,2576.96,843.763,12379.12,12379.12
2005-03-01,197.64700000000002,2856.25,2856.25,1170.877,17178.32,17178.32
2005-04-01,239.407,3459.72,3459.72,1111.462,16306.62,16306.62
2005-05-01,222.348,3213.2,3213.2,1062.823,15593.01,15593.01
2005-06-01,288.586,4170.43,4170.43,2006.305,29435.14,29435.14
2005-07-01,293.745,4244.98,4244.98,2641.206,38749.97,38749.97
2005-08-01,345.08,4986.82,4986.82,2623.7740000000003,38494.23,38494.23
2005-09-01,225.89200000000002,3264.42,3264.42,1588.527,23305.78,23305.78
2005-10-01,250.857,3625.19,3625.19,1126.36,16525.18,16525.18
2005-11-01,201.667,2914.34,2914.34,987.165,14483.01,14483.01
2005-12-01,426.42,6162.29,6162.29,1234.0430000000001,18105.03,18105.03
2006-01-01,24.092000000000002,321.0,321.0,448.519,6059.0,6059.0
2006-02-01,12.607000000000001,168.0,168.0,507.009,6849.0,6849.0
2006-03-01,10.59,141.0,141.0,668.1170000000001,9025.0,9025.0
2006-04-01,20.285,270.0,270.0,552.89,7469.0,7469.0
2006-05-01,18.962,253.0,253.0,728.298,9838.0,9838.0
2006-06-01,17.235,230.0,230.0,938.13,12672.0,12672.0
2006-07-01,24.965,333.0,333.0,1678.7520000000002,22677.0,22677.0
2006-08-01,24.216,323.0,323.0,1491.72,20150.0,20150.0
2006-09-01,11.125,148.0,148.0,877.46,11853.0,11853.0
2006-10-01,11.752,157.0,157.0,950.4630000000001,12839.0,12839.0
2006-11-01,13.838000000000001,184.0,184.0,638.988,8632.0,8632.0
2006-12-01,15.333,204.0,204.0,648.654,8762.0,8762.0
2007-01-01,9.211,116.0,116.0,743.407,9420.0,9420.0
2007-02-01,18.367,232.0,232.0,1436.026,18197.0,18197.0
2007-03-01,11.851,151.0,151.0,910.725,11540.0,11540.0
2007-04-01,12.405,157.0,157.0,975.066,12356.0,12356.0
2007-05-01,10.866,139.0,139.0,1441.005,18260.0,18260.0
2007-06-01,10.674000000000001,133.0,133.0,1732.499,21953.0,21953.0
2007-07-01,11.399000000000001,145.0,145.0,2084.705,26416.0,26416.0
2007-08-01,13.514000000000001,174.0,174.0,4820.758,61086.0,61086.0
2007-09-01,15.783000000000001,197.0,197.0,1684.5210000000002,21345.0,21345.0
2007-10-01,17.697,226.0,226.0,1556.769,19727.0,19727.0
2007-11-01,17.579,220.0,220.0,680.3910000000001,8622.0,8622.0
2007-12-01,14.06,180.0,180.0,780.721,9893.0,9893.0
2008-01-01,9.827,139.0,139.0,1025.612,13372.0,13372.0
2008-02-01,8.175,104.0,104.0,814.783,10624.0,10624.0
2008-03-01,7.113,93.0,93.0,591.681,7715.0,7715.0
2008-04-01,7.255000000000001,93.0,93.0,452.548,5901.0,5901.0
2008-05-01,8.172,104.0,104.0,377.498,4922.0,4922.0
2008-06-01,5.806,75.0,75.0,1393.519,18169.0,18169.0
2008-07-01,4.844,64.0,64.0,2399.581,31287.0,31287.0
2008-08-01,6.892,87.0,87.0,1499.428,19550.0,19550.0
2008-09-01,7.034000000000001,93.0,93.0,873.139,11384.0,11384.0
2008-10-01,6.211,81.0,81.0,452.485,5900.0,5900.0
2008-11-01,7.7170000000000005,99.0,99.0,451.83700000000005,5891.0,5891.0
2008-12-01,7.252000000000001,93.0,93.0,984.591,12838.0,12838.0
2009-01-01,144.077,1902.0,1902.0,509.20300000000003,6706.0,6706.0
2009-02-01,57.112,754.0,754.0,292.85,3856.0,3856.0
2009-03-01,154.026,2030.0,2030.0,358.735,4723.0,4723.0
2009-04-01,122.557,1612.0,1612.0,352.187,4637.0,4637.0
2009-05-01,100.82600000000001,1328.0,1328.0,310.13,4083.0,4083.0
2009-06-01,132.36700000000002,1740.0,1740.0,628.738,8278.0,8278.0
2009-07-01,116.043,1525.0,1525.0,384.91200000000003,5068.0,5068.0
2009-08-01,110.73,1456.0,1456.0,679.315,8944.0,8944.0
2009-09-01,71.23,940.0,940.0,426.51800000000003,5616.0,5616.0
2009-10-01,112.107,1473.0,1473.0,141.776,1867.0,1867.0
2009-11-01,95.281,1253.0,1253.0,106.43,1401.0,1401.0
2009-12-01,85.787,1131.0,1131.0,124.063,1633.0,1633.0
2010-01-01,0.0,0.0,0.0,1750.69,22699.0,22699.0
2010-02-01,0.0,0.0,0.0,1167.4360000000001,15136.0,15136.0
2010-03-01,0.0,0.0,0.0,902.8430000000001,11706.0,11706.0
2010-04-01,0.0,0.0,0.0,874.043,11332.0,11332.0
2010-05-01,0.0,0.0,0.0,2231.521,28932.0,28932.0
2010-06-01,0.0,0.0,0.0,3954.534,51271.0,51271.0
2010-07-01,0.0,0.0,0.0,7564.67,98077.0,98077.0
2010-08-01,0.0,0.0,0.0,8149.517000000001,105660.0,105660.0
2010-09-01,0.0,0.0,0.0,1731.342,22447.0,22447.0
2010-10-01,0.0,0.0,0.0,621.113,8053.0,8053.0
2010-11-01,0.0,0.0,0.0,621.0450000000001,8052.0,8052.0
2010-12-01,0.0,0.0,0.0,2233.246,28954.0,28954.0
2011-01-01,0.0,0.0,0.0,985.533,12194.0,12194.0
2011-02-01,0.0,0.0,0.0,677.479,8382.0,8382.0
2011-03-01,0.0,0.0,0.0,843.862,10441.0,10441.0
2011-04-01,0.0,0.0,0.0,857.968,10615.0,10615.0
2011-05-01,0.0,0.0,0.0,1558.755,19286.0,19286.0
2011-06-01,0.0,0.0,0.0,1468.188,18165.0,18165.0
2011-07-01,0.0,0.0,0.0,4356.11,53896.0,53896.0
2011-08-01,0.0,0.0,0.0,2416.305,29896.0,29896.0
2011-09-01,0.0,0.0,0.0,830.405,10274.0,10274.0
2011-10-01,0.0,0.0,0.0,566.838,7013.0,7013.0
2011-11-01,0.0,0.0,0.0,459.825,5689.0,5689.0
2011-12-01,0.0,0.0,0.0,692.732,8571.0,8571.0
2012-01-01,0.0,0.0,0.0,422.635,5883.0,5883.0
2012-02-01,0.0,0.0,0.0,572.326,7968.0,7968.0
2012-03-01,0.0,0.0,0.0,642.717,8948.0,8948.0
2012-04-01,0.0,0.0,0.0,734.563,10226.0,10226.0
2012-05-01,0.0,0.0,0.0,579.33,8065.0,8065.0
2012-06-01,0.0,0.0,0.0,992.883,13823.0,13823.0
2012-07-01,0.0,0.0,0.0,1629.512,22686.0,22686.0
2012-08-01,0.0,0.0,0.0,764.451,10643.0,10643.0
2012-09-01,0.0,0.0,0.0,528.65,7360.0,7360.0
2012-10-01,0.0,0.0,0.0,219.12,3051.0,3051.0
2012-11-01,0.0,0.0,0.0,314.207,4374.0,4374.0
2012-12-01,0.0,0.0,0.0,220.606,3071.0,3071.0
2013-01-01,9.865,151.0,151.0,449.275,6610.0,6610.0
2013-02-01,4.361,64.0,64.0,448.811,6603.0,6603.0
2013-03-01,6.499,93.0,93.0,837.549,12323.0,12323.0
2013-04-01,6.606,99.0,99.0,721.157,10610.0,10610.0
2013-05-01,14.348,209.0,209.0,525.19,7727.0,7727.0
2013-06-01,8.53,128.0,128.0,489.211,7198.0,7198.0
2013-07-01,9.276,139.0,139.0,1330.182,19571.0,19571.0
2013-08-01,7.643,110.0,110.0,925.155,13612.0,13612.0
2013-09-01,6.097,87.0,87.0,545.932,8032.0,8032.0
2013-10-01,6.923,104.0,104.0,260.077,3826.0,3826.0
2013-11-01,7.267,104.0,104.0,376.352,5537.0,5537.0
2013-12-01,5.226,75.0,75.0,353.468,5200.0,5200.0
2014-01-01,148.879,1931.0,1931.0,880.494,11432.0,11432.0
2014-02-01,172.972,2245.0,2245.0,215.692,2800.0,2800.0
2014-03-01,189.625,2459.0,2459.0,307.52,3992.0,3992.0
2014-04-01,120.395,1560.0,1560.0,269.643,3501.0,3501.0
2014-05-01,159.303,2071.0,2071.0,832.58,10809.0,10809.0
2014-06-01,116.492,1514.0,1514.0,723.22,9389.0,9389.0
2014-07-01,114.089,1479.0,1479.0,519.616,6746.0,6746.0
2014-08-01,141.944,1844.0,1844.0,959.975,12463.0,12463.0
2014-09-01,134.715,1752.0,1752.0,603.656,7837.0,7837.0
2014-10-01,91.566,1189.0,1189.0,752.335,9767.0,9767.0
2014-11-01,133.469,1734.0,1734.0,507.375,6587.0,6587.0
2014-12-01,127.291,1653.0,1653.0,602.154,7818.0,7818.0
2015-01-01,0.0,0.0,0.0,1613.981,19656.0,19656.0
2015-02-01,0.0,0.0,0.0,1441.451,17555.0,17555.0
2015-03-01,0.0,0.0,0.0,1561.798,19021.0,19021.0
2015-04-01,0.0,0.0,0.0,1458.329,17760.0,17760.0
2015-05-01,0.0,0.0,0.0,1183.326,14411.0,14411.0
2015-06-01,0.0,0.0,0.0,1788.356,21780.0,21780.0
2015-07-01,0.0,0.0,0.0,2597.675,31636.0,31636.0
2015-08-01,0.0,0.0,0.0,1936.437,23583.0,23583.0
2015-09-01,0.0,0.0,0.0,2116.618,25778.0,25778.0
2015-10-01,0.0,0.0,0.0,1730.39,21074.0,21074.0
2015-11-01,0.0,0.0,0.0,1775.348,21621.0,21621.0
2015-12-01,0.0,0.0,0.0,2169.291,26419.0,26419.0
2016-01-01,67.025,899.0,899.0,2799.523,37893.0,37893.0
2016-02-01,69.016,934.0,934.0,2896.031,39199.0,39199.0
2016-03-01,49.51,673.0,673.0,3895.386,52726.0,52726.0
2016-04-01,51.424,696.0,696.0,2931.74,39683.0,39683.0
2016-05-01,58.742,795.0,795.0,2794.744,37828.0,37828.0
2016-06-01,35.445,481.0,481.0,3925.814,53138.0,53138.0
2016-07-01,32.466,441.0,441.0,6374.962,86288.0,86288.0
2016-08-01,39.024,528.0,528.0,5618.974,76056.0,76056.0
2016-09-01,24.683,336.0,336.0,3761.012,50907.0,50907.0
2016-10-01,29.392,400.0,400.0,3539.999,47916.0,47916.0
2016-11-01,34.759,470.0,470.0,2620.356,35468.0,35468.0
2016-12-01,48.427,655.0,655.0,2648.546,35849.0,35849.0
2017-01-01,0.0,0.0,0.0,1324.543,16711.0,16711.0
2017-02-01,0.0,0.0,0.0,1294.711,16335.0,16335.0
2017-03-01,0.0,0.0,0.0,1611.621,20333.0,20333.0
2017-04-01,0.0,0.0,0.0,1294.246,16329.0,16329.0
2017-05-01,0.0,0.0,0.0,1403.825,17711.0,17711.0
2017-06-01,0.0,0.0,0.0,1895.107,23909.0,23909.0
2017-07-01,0.0,0.0,0.0,2264.949,28575.0,28575.0
2017-08-01,0.0,0.0,0.0,1841.569,23234.0,23234.0
2017-09-01,0.0,0.0,0.0,1402.074,17689.0,17689.0
2017-10-01,0.0,0.0,0.0,1386.557,17493.0,17493.0
2017-11-01,0.0,0.0,0.0,1040.276,13124.0,13124.0
2017-12-01,0.0,0.0,0.0,1686.522,21278.0,21278.0
2018-01-01,15.854,197.0,197.0,2378.479,30500.0,30500.0
2018-02-01,11.087,145.0,145.0,1752.617,22475.0,22475.0
2018-03-01,14.282,186.0,186.0,2761.211,35408.0,35408.0
2018-04-01,18.682,238.0,238.0,1491.304,19124.0,19124.0
2018-05-01,15.636,203.0,203.0,2679.772,34364.0,34364.0
2018-06-01,11.86,151.0,151.0,2939.893,37700.0,37700.0
2018-07-01,12.898,168.0,168.0,3636.098,46627.0,46627.0
2018-08-01,15.115,191.0,191.0,3660.445,46940.0,46940.0
2018-09-01,13.171,168.0,168.0,2935.818,37647.0,37647.0
2018-10-01,22.957,296.0,296.0,1948.763,24990.0,24990.0
2018-11-01,23.317,302.0,302.0,2283.601,29284.0,29284.0
2018-12-01,19.628,249.0,249.0,1692.512,21704.0,21704.0
2019-01-01,49.682,597.0,597.0,722.376,8721.0,8721.0
2019-02-01,86.9,1050.0,1050.0,653.678,7893.0,7893.0
2019-03-01,86.912,1050.0,1050.0,690.097,8333.0,8333.0
2019-04-01,78.261,945.0,945.0,754.776,9114.0,9114.0
2019-05-01,82.494,998.0,998.0,690.337,8336.0,8336.0
2019-06-01,101.856,1230.0,1230.0,808.99,9768.0,9768.0
2019-07-01,81.692,986.0,986.0,1340.65,16188.0,16188.0
2019-08-01,67.021,812.0,812.0,1145.845,13836.0,13836.0
2019-09-01,69.844,841.0,841.0,735.136,8877.0,8877.0
2019-10-01,96.926,1172.0,1172.0,708.336,8553.0,8553.0
2019-11-01,77.005,928.0,928.0,728.884,8801.0,8801.0
2019-12-01,79.207,957.0,957.0,1009.095,12185.0,12185.0
2020-01-01,0.096,128.0,128.0,3013.847,3830937.0,3830937.0
2020-02-01,0.156,197.0,197.0,2737.73,3479961.0,3479961.0
2020-03-01,0.095,122.0,122.0,2841.595,3611985.0,3611985.0
2020-04-01,0.069,87.0,87.0,2077.758,2641062.0,2641062.0
2020-05-01,0.101,128.0,128.0,1777.243,2259074.0,2259074.0
2020-06-01,0.175,220.0,220.0,2725.326,3464194.0,3464194.0
2020-07-01,0.181,232.0,232.0,3917.166,4979156.0,4979156.0
2020-08-01,0.116,145.0,145.0,2921.626,3713713.0,3713713.0
2020-09-01,0.132,168.0,168.0,1911.05,2429159.0,2429159.0
2020-10-01,0.143,180.0,180.0,2018.089,2565217.0,2565217.0
2020-11-01,0.127,162.0,162.0,937.572,1191758.0,1191758.0
2020-12-01,0.159,203.0,203.0,2118.448,2692784.0,2692784.0
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,622.788,6711.0,6711.0,220.871,2380.0,2380.0
2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-01,227.617,2453.0,2453.0,80.724,870.0,870.0
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0
