measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2006-01-01,3888.0,38565.0,38565.0
2006-02-01,19058.0,189036.0,189036.0
2006-03-01,17684.0,175408.0,175408.0
2006-04-01,20682.0,205145.0,205145.0
2006-05-01,14678.0,145591.0,145591.0
2006-06-01,14998.0,148765.0,148765.0
2006-07-01,14528.0,144103.0,144103.0
2006-08-01,13923.0,138102.0,138102.0
2006-09-01,14099.0,139848.0,139848.0
2006-10-01,46296.0,459210.0,459210.0
2006-11-01,18215.0,180675.0,180675.0
2006-12-01,23258.0,230696.0,230696.0
2007-01-01,25875.0,255749.0,255749.0
2007-02-01,16016.0,158302.0,158302.0
2007-03-01,21924.0,216697.0,216697.0
2007-04-01,18233.0,180215.0,180215.0
2007-05-01,17784.0,175777.0,175777.0
2007-06-01,16643.0,164499.0,164499.0
2007-07-01,12612.0,124657.0,124657.0
2007-08-01,11588.0,114536.0,114536.0
2007-09-01,17052.0,168542.0,168542.0
2007-10-01,20478.0,202405.0,202405.0
2007-11-01,16988.0,167909.0,167909.0
2007-12-01,21447.0,211982.0,211982.0
2008-01-01,22702.264,223708.0,223708.0
2008-02-01,21098.526,207905.0,207905.0
2008-03-01,21391.68,210794.0,210794.0
2008-04-01,21038.25,207311.0,207311.0
2008-05-01,20623.31,203222.0,203222.0
2008-06-01,17155.205,169047.0,169047.0
2008-07-01,11493.806,113260.0,113260.0
2008-08-01,13435.221,132391.0,132391.0
2008-09-01,11587.021,114179.0,114179.0
2008-10-01,17920.767,176591.0,176591.0
2008-11-01,23122.846,227853.0,227853.0
2008-12-01,22895.104,225608.0,225608.0
2009-01-01,28023.965,273514.0,273514.0
2009-02-01,18317.015,178774.0,178774.0
2009-03-01,17561.371,171399.0,171399.0
2009-04-01,21123.591,206166.0,206166.0
2009-05-01,15141.437,147780.0,147780.0
2009-06-01,9830.294,95944.0,95944.0
2009-07-01,9616.506000000001,93857.0,93857.0
2009-08-01,11230.024,109605.0,109605.0
2009-09-01,14516.205,141678.0,141678.0
2009-10-01,17952.213,175214.0,175214.0
2009-11-01,16043.533,156585.0,156585.0
2009-12-01,17757.846,173317.0,173317.0
2010-01-01,14602.541000000001,142462.0,142462.0
2010-02-01,13713.994,133794.0,133794.0
2010-03-01,17664.974000000002,172339.0,172339.0
2010-04-01,21561.177,210351.0,210351.0
2010-05-01,19655.693,191761.0,191761.0
2010-06-01,15357.512,149828.0,149828.0
2010-07-01,11977.869,116856.0,116856.0
2010-08-01,12277.246,119777.0,119777.0
2010-09-01,15083.443,147154.0,147154.0
2010-10-01,16154.31,157601.0,157601.0
2010-11-01,19946.14,194595.0,194595.0
2010-12-01,24354.101000000002,237599.0,237599.0
2011-01-01,17493.939,169971.0,169971.0
2011-02-01,15858.381,154080.0,154080.0
2011-03-01,15814.194,153651.0,153651.0
2011-04-01,18869.087,183332.0,183332.0
2011-05-01,21111.977,205124.0,205124.0
2011-06-01,16967.984,164861.0,164861.0
2011-07-01,12524.113,121684.0,121684.0
2011-08-01,14376.896,139686.0,139686.0
2011-09-01,13943.503,135475.0,135475.0
2011-10-01,21421.339,208130.0,208130.0
2011-11-01,23374.258,227104.0,227104.0
2011-12-01,24045.329,233624.0,233624.0
2012-01-01,22549.029,214577.0,214577.0
2012-02-01,19557.972,186114.0,186114.0
2012-03-01,20181.417,192046.0,192046.0
2012-04-01,19783.851,188263.0,188263.0
2012-05-01,15323.615,145820.0,145820.0
2012-06-01,17534.21,166856.0,166856.0
2012-07-01,12519.235,119133.0,119133.0
2012-08-01,15562.747,148095.0,148095.0
2012-09-01,12504.405,118992.0,118992.0
2012-10-01,16992.999,161705.0,161705.0
2012-11-01,17742.222,168835.0,168835.0
2012-12-01,24243.298,230699.0,230699.0
2013-01-01,21538.0,205494.0,205494.0
2013-02-01,23828.0,227343.0,227343.0
2013-03-01,21698.0,207021.0,207021.0
2013-04-01,18029.0,172015.0,172015.0
2013-05-01,17365.0,165679.0,165679.0
2013-06-01,16264.0,155175.0,155175.0
2013-07-01,13566.0,129433.0,129433.0
2013-08-01,10245.0,97748.0,97748.0
2013-09-01,13746.0,131151.0,131151.0
2013-10-01,21027.0,200619.0,200619.0
2013-11-01,17912.0,170898.0,170898.0
2013-12-01,23878.0,227820.0,227820.0
2014-01-01,15682.0,149136.0,149136.0
2014-02-01,15600.0,148356.0,148356.0
2014-03-01,21008.0,199786.0,199786.0
