measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,240.657,3492.0,3492.0
2003-02-01,217.339,3153.0,3153.0
2003-03-01,222.98700000000002,3235.0,3235.0
2003-04-01,201.261,2920.0,2920.0
2003-05-01,203.613,2954.0,2954.0
2003-06-01,225.84300000000002,3277.0,3277.0
2003-07-01,262.551,3810.0,3810.0
2003-08-01,266.538,3867.0,3867.0
2003-09-01,224.702,3260.0,3260.0
2003-10-01,215.324,3124.0,3124.0
2003-11-01,211.494,3069.0,3069.0
2003-12-01,238.691,3463.0,3463.0
2004-01-01,193.821,2018.0,2018.0
2004-02-01,126.331,1315.0,1315.0
2004-03-01,128.73,1340.0,1340.0
2004-04-01,172.644,1797.0,1797.0
2004-05-01,163.43900000000002,1701.0,1701.0
2004-06-01,141.519,1473.0,1473.0
2004-07-01,177.698,1850.0,1850.0
2004-08-01,190.285,1981.0,1981.0
2004-09-01,157.255,1637.0,1637.0
2004-10-01,130.323,1357.0,1357.0
2004-11-01,143.776,1497.0,1497.0
2004-12-01,111.179,1157.0,1157.0
2005-01-01,420.24600000000004,4449.46,4449.46
2005-02-01,144.383,1528.69,1528.69
2005-03-01,160.031,1694.36,1694.36
2005-04-01,193.84300000000002,2052.36,2052.36
2005-05-01,180.03,1906.12,1906.12
2005-06-01,233.662,2473.96,2473.96
2005-07-01,237.839,2518.19,2518.19
2005-08-01,279.404,2958.26,2958.26
2005-09-01,182.9,1936.5,1936.5
2005-10-01,203.113,2150.52,2150.52
2005-11-01,163.286,1728.83,1728.83
2005-12-01,345.26300000000003,3655.56,3655.56
2006-01-01,78.85900000000001,846.0,846.0
2006-02-01,41.264,443.0,443.0
2006-03-01,34.662,372.0,372.0
2006-04-01,66.397,713.0,713.0
2006-05-01,62.065,666.0,666.0
2006-06-01,56.413000000000004,605.0,605.0
2006-07-01,81.715,877.0,877.0
2006-08-01,79.263,851.0,851.0
2006-09-01,36.415,391.0,391.0
2006-10-01,38.466,413.0,413.0
2006-11-01,45.295,486.0,486.0
2006-12-01,50.187000000000005,539.0,539.0
2007-01-01,112.406,1294.0,1294.0
2007-02-01,191.473,2206.0,2206.0
2007-03-01,92.414,1064.0,1064.0
2007-04-01,66.73,767.0,767.0
2007-05-01,33.375,386.0,386.0
2007-06-01,44.479,515.0,515.0
2007-07-01,45.314,521.0,521.0
2007-08-01,45.692,526.0,526.0
2007-09-01,30.616000000000003,353.0,353.0
2007-10-01,17.431,202.0,202.0
2007-11-01,10.644,123.0,123.0
2007-12-01,40.426,465.0,465.0
2008-01-01,74.134,868.0,868.0
2008-02-01,47.387,554.0,554.0
2008-03-01,14.741000000000001,174.0,174.0
2008-04-01,6.256,73.0,73.0
2008-05-01,8.85,106.0,106.0
2008-06-01,62.800000000000004,739.0,739.0
2008-07-01,76.369,896.0,896.0
2008-08-01,28.875,342.0,342.0
2008-09-01,19.830000000000002,235.0,235.0
2008-10-01,7.32,84.0,84.0
2008-11-01,52.048,610.0,610.0
2008-12-01,146.39000000000001,1719.0,1719.0
2009-01-01,140.568,1798.0,1798.0
2009-02-01,22.595,291.0,291.0
2009-03-01,14.416,185.0,185.0
2009-04-01,4.191,56.0,56.0
2009-05-01,3.4530000000000003,45.0,45.0
2009-06-01,10.62,134.0,134.0
2009-07-01,14.98,190.0,190.0
2009-08-01,24.793000000000003,319.0,319.0
2009-09-01,4.899,62.0,62.0
2009-10-01,2.305,28.0,28.0
2009-11-01,2.021,28.0,28.0
2009-12-01,16.159000000000002,207.0,207.0
2010-01-01,33.02,353.0,353.0
2010-02-01,9.182,95.0,95.0
2010-03-01,5.9430000000000005,62.0,62.0
2010-04-01,5.588,62.0,62.0
2010-05-01,7.663,78.0,78.0
2010-06-01,28.394000000000002,297.0,297.0
2010-07-01,56.213,594.0,594.0
2010-08-01,30.635,325.0,325.0
2010-09-01,13.996,146.0,146.0
2010-10-01,3.282,34.0,34.0
2010-11-01,3.3000000000000003,34.0,34.0
2010-12-01,19.784000000000002,207.0,207.0
2011-01-01,24.262,274.0,274.0
2011-02-01,6.05,73.0,73.0
2011-03-01,4.385,50.0,50.0
2011-04-01,2.538,28.0,28.0
2011-05-01,4.072,50.0,50.0
2011-06-01,12.967,151.0,151.0
2011-07-01,23.401,274.0,274.0
2011-08-01,8.415,101.0,101.0
2011-09-01,4.373,50.0,50.0
2011-10-01,3.16,39.0,39.0
2011-11-01,2.232,28.0,28.0
2011-12-01,3.145,39.0,39.0
2012-01-01,13.967,151.0,151.0
2012-02-01,10.037,112.0,112.0
2012-03-01,8.95,95.0,95.0
2012-04-01,4.564,50.0,50.0
2012-05-01,11.397,123.0,123.0
2012-06-01,36.614,403.0,403.0
2012-07-01,83.11,907.0,907.0
2012-08-01,37.744,414.0,414.0
