measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2013-01-01,172.378,1645.0,1645.0
2013-02-01,250.279,2388.0,2388.0
2013-03-01,350.872,3348.0,3348.0
2013-04-01,378.823,3614.0,3614.0
2013-05-01,429.014,4093.0,4093.0
2013-06-01,495.408,4727.0,4727.0
2013-07-01,461.155,4400.0,4400.0
2013-08-01,534.942,5104.0,5104.0
2013-09-01,533.054,5086.0,5086.0
2013-10-01,561.338,5356.0,5356.0
2013-11-01,461.346,4402.0,4402.0
2013-12-01,466.391,4450.0,4450.0
2014-01-01,248.451,2363.0,2363.0
2014-02-01,271.677,2584.0,2584.0
2014-03-01,439.695,4181.0,4181.0
2014-04-01,497.806,4734.0,4734.0
2014-05-01,581.925,5534.0,5534.0
2014-06-01,635.327,6042.0,6042.0
2014-07-01,586.708,5580.0,5580.0
2014-08-01,610.479,5806.0,5806.0
2014-09-01,602.889,5733.0,5733.0
2014-10-01,556.479,5292.0,5292.0
2014-11-01,452.082,4299.0,4299.0
2014-12-01,310.482,2953.0,2953.0
2015-01-01,276.228,2574.0,2574.0
2015-02-01,355.011,3308.0,3308.0
2015-03-01,506.771,4723.0,4723.0
2015-04-01,576.859,5376.0,5376.0
2015-05-01,579.063,5396.0,5396.0
2015-06-01,599.9,5590.0,5590.0
2015-07-01,607.525,5662.0,5662.0
2015-08-01,619.242,5771.0,5771.0
2015-09-01,512.445,4775.0,4775.0
2015-10-01,437.482,4077.0,4077.0
2015-11-01,400.854,3736.0,3736.0
2015-12-01,346.62,3230.0,3230.0
2016-01-01,240.959,2225.0,2225.0
2016-02-01,482.072,4450.0,4450.0
2016-03-01,419.231,3870.0,3870.0
2016-04-01,470.866,4347.0,4347.0
2016-05-01,581.302,5367.0,5367.0
2016-06-01,577.221,5329.0,5329.0
2016-07-01,664.763,6137.0,6137.0
2016-08-01,647.462,5977.0,5977.0
2016-09-01,603.292,5570.0,5570.0
2016-10-01,529.159,4885.0,4885.0
2016-11-01,463.259,4277.0,4277.0
2016-12-01,371.414,3429.0,3429.0
2017-01-01,258.431,2381.0,2381.0
2017-02-01,299.896,2763.0,2763.0
2017-03-01,501.212,4618.0,4618.0
2017-04-01,535.774,4936.0,4936.0
2017-05-01,627.132,5778.0,5778.0
2017-06-01,664.323,6120.0,6120.0
2017-07-01,584.89,5389.0,5389.0
2017-08-01,562.413,5182.0,5182.0
2017-09-01,527.256,4858.0,4858.0
2017-10-01,487.823,4494.0,4494.0
2017-11-01,318.451,2934.0,2934.0
2017-12-01,292.399,2694.0,2694.0
2018-01-01,291.498,2654.0,2654.0
2018-02-01,243.374,2216.0,2216.0
2018-03-01,453.502,4129.0,4129.0
2018-04-01,517.842,4714.0,4714.0
2018-05-01,564.489,5139.0,5139.0
2018-06-01,549.158,5000.0,5000.0
2018-07-01,534.871,4869.0,4869.0
2018-08-01,506.6,4612.0,4612.0
2018-09-01,434.273,3954.0,3954.0
2018-10-01,427.089,3888.0,3888.0
2018-11-01,259.368,2361.0,2361.0
2018-12-01,228.936,2084.0,2084.0
2019-01-01,189.797,1690.0,1690.0
2019-02-01,179.514,1599.0,1599.0
2019-03-01,333.68,2971.0,2971.0
2019-04-01,397.631,3541.0,3541.0
2019-05-01,461.048,4106.0,4106.0
2019-06-01,415.179,3697.0,3697.0
2019-07-01,430.752,3836.0,3836.0
2019-08-01,406.655,3621.0,3621.0
2019-09-01,410.344,3654.0,3654.0
2019-10-01,260.902,2323.0,2323.0
2019-11-01,264.815,2358.0,2358.0
2019-12-01,177.683,1582.0,1582.0
2020-01-01,57.558,505.0,505.0
2020-02-01,68.598,601.0,601.0
2020-03-01,84.055,737.0,737.0
2020-04-01,130.709,1146.0,1146.0
2020-05-01,148.626,1303.0,1303.0
2020-06-01,152.659,1338.0,1338.0
2020-07-01,151.724,1330.0,1330.0
2020-08-01,131.118,1150.0,1150.0
2020-09-01,108.895,955.0,955.0
2020-10-01,97.324,853.0,853.0
2020-11-01,84.207,738.0,738.0
2020-12-01,66.527,583.0,583.0
2021-01-01,228.713,2023.0,2023.0
2021-02-01,226.913,2007.0,2007.0
2021-03-01,365.25,3230.0,3230.0
2021-04-01,511.154,4521.0,4521.0
2021-05-01,531.834,4704.0,4704.0
2021-06-01,525.759,4650.0,4650.0
2021-07-01,525.068,4644.0,4644.0
2021-08-01,497.913,4404.0,4404.0
2021-09-01,437.184,3866.0,3866.0
2021-10-01,375.799,3324.0,3324.0
2021-11-01,323.891,2864.0,2864.0
2021-12-01,199.522,1765.0,1765.0
2022-01-01,239.543,817.0,817.0
2022-02-01,237.868,812.0,812.0
2022-03-01,359.034,1225.0,1225.0
2022-04-01,402.905,1375.0,1375.0
2022-05-01,414.967,1416.0,1416.0
2022-06-01,475.409,1622.0,1622.0
2022-07-01,452.398,1544.0,1544.0
2022-08-01,400.353,1366.0,1366.0
2022-09-01,387.282,1321.0,1321.0
2022-10-01,351.156,1198.0,1198.0
2022-11-01,231.904,791.0,791.0
2022-12-01,141.181,482.0,482.0
2023-01-01,59.0,201.0,201.0
2023-02-01,292.0,996.0,996.0
2023-03-01,297.0,1013.0,1013.0
2023-04-01,386.0,1317.0,1317.0
2023-05-01,82.0,280.0,280.0
2023-06-01,344.0,1174.0,1174.0
2023-07-01,142.0,485.0,485.0
2023-08-01,144.0,491.0,491.0
2023-09-01,269.0,918.0,918.0
2023-10-01,222.0,757.0,757.0
2023-11-01,153.0,522.0,522.0
2023-12-01,165.0,563.0,563.0
2024-01-01,71.0,242.0,242.0
2024-02-01,141.0,481.0,481.0
2024-03-01,179.0,611.0,611.0
2024-04-01,183.0,624.0,624.0
2024-05-01,181.0,618.0,618.0
2024-06-01,197.0,672.0,672.0
2024-07-01,234.0,798.0,798.0
2024-08-01,289.0,986.0,986.0
2024-09-01,208.0,710.0,710.0
2024-10-01,347.0,1184.0,1184.0
2024-11-01,202.0,689.0,689.0
2024-12-01,160.0,546.0,546.0
