measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2013-01-01,967.048,12610.0,12610.0
2013-02-01,819.86,10691.0,10691.0
2013-03-01,842.224,10983.0,10983.0
2013-04-01,852.358,11115.0,11115.0
2013-05-01,1065.996,13901.0,13901.0
2013-06-01,1058.64,13805.0,13805.0
2013-07-01,1120.433,14611.0,14611.0
2013-08-01,1101.448,14363.0,14363.0
2013-09-01,1069.095,13941.0,13941.0
2013-10-01,1163.522,15173.0,15173.0
2013-11-01,1163.117,15167.0,15167.0
2013-12-01,1009.259,13161.0,13161.0
2014-01-01,841.409,12178.0,12178.0
2014-02-01,692.647,10026.0,10026.0
2014-03-01,673.241,9745.0,9745.0
2014-04-01,792.246,11467.0,11467.0
2014-05-01,1139.141,16488.0,16488.0
2014-06-01,938.626,13586.0,13586.0
2014-07-01,949.005,13736.0,13736.0
2014-08-01,991.336,14349.0,14349.0
2014-09-01,964.424,13959.0,13959.0
2014-10-01,918.792,13299.0,13299.0
2014-11-01,894.803,12951.0,12951.0
2014-12-01,871.33,12612.0,12612.0
2015-01-01,755.731,10554.0,10554.0
2015-02-01,619.766,8655.0,8655.0
2015-03-01,828.216,11566.0,11566.0
2015-04-01,610.228,8522.0,8522.0
2015-05-01,635.95,8881.0,8881.0
2015-06-01,911.699,12732.0,12732.0
2015-07-01,924.487,12911.0,12911.0
2015-08-01,917.933,12819.0,12819.0
2015-09-01,891.359,12448.0,12448.0
2015-10-01,837.064,11690.0,11690.0
2015-11-01,842.583,11767.0,11767.0
2015-12-01,868.984,12136.0,12136.0
2016-01-01,679.877,8380.0,8380.0
2016-02-01,540.347,6660.0,6660.0
2016-03-01,517.058,6373.0,6373.0
2016-04-01,676.663,8340.0,8340.0
2016-05-01,745.074,9183.0,9183.0
2016-06-01,754.077,9294.0,9294.0
2016-07-01,732.626,9030.0,9030.0
2016-08-01,777.701,9585.0,9585.0
2016-09-01,699.681,8624.0,8624.0
2016-10-01,705.514,8696.0,8696.0
2016-11-01,616.754,7602.0,7602.0
2016-12-01,730.628,9005.0,9005.0
2017-01-01,499.867,6875.0,6875.0
2017-02-01,434.486,5976.0,5976.0
2017-03-01,567.256,7802.0,7802.0
2017-04-01,531.903,7316.0,7316.0
2017-05-01,584.127,8034.0,8034.0
2017-06-01,563.708,7753.0,7753.0
2017-07-01,567.695,7808.0,7808.0
2017-08-01,593.481,8163.0,8163.0
2017-09-01,528.181,7264.0,7264.0
2017-10-01,536.854,7384.0,7384.0
2017-11-01,558.639,7683.0,7683.0
2017-12-01,531.803,7314.0,7314.0
2018-01-01,669.234,8073.0,8073.0
2018-02-01,688.915,8310.0,8310.0
2018-03-01,593.941,7165.0,7165.0
2018-04-01,470.029,5670.0,5670.0
2018-05-01,546.87,6597.0,6597.0
2018-06-01,631.857,7622.0,7622.0
2018-07-01,645.703,7789.0,7789.0
2018-08-01,605.742,7307.0,7307.0
2018-09-01,600.703,7246.0,7246.0
2018-10-01,494.011,5959.0,5959.0
2018-11-01,572.006,6900.0,6900.0
2018-12-01,604.989,7298.0,7298.0
2019-01-01,612.126,7165.0,7165.0
2019-02-01,519.077,6076.0,6076.0
2019-03-01,547.537,6409.0,6409.0
2019-04-01,493.222,5773.0,5773.0
2019-05-01,515.071,6029.0,6029.0
2019-06-01,526.633,6164.0,6164.0
2019-07-01,504.815,5909.0,5909.0
2019-08-01,544.995,6379.0,6379.0
2019-09-01,518.984,6075.0,6075.0
2019-10-01,461.365,5400.0,5400.0
2019-11-01,523.876,6132.0,6132.0
2019-12-01,517.299,6055.0,6055.0
2020-01-01,445.459,5126.0,5126.0
2020-02-01,379.01,4361.0,4361.0
2020-03-01,418.894,4820.0,4820.0
2020-04-01,338.255,3893.0,3893.0
2020-05-01,453.184,5215.0,5215.0
2020-06-01,418.835,4820.0,4820.0
2020-07-01,457.814,5268.0,5268.0
2020-08-01,442.346,5090.0,5090.0
2020-09-01,418.714,4818.0,4818.0
2020-10-01,438.679,5048.0,5048.0
2020-11-01,392.832,4521.0,4521.0
2020-12-01,444.978,5120.0,5120.0
2021-01-01,261.0,3500.0,3500.0
