measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2002-01-01,5334.0,56606.0,56606.0
2002-02-01,5169.0,58650.0,58650.0
2002-03-01,5465.0,56781.0,56781.0
2002-04-01,5658.0,58558.0,58558.0
2002-05-01,3585.0,39041.0,39041.0
2002-06-01,8582.0,89617.0,89617.0
2002-07-01,18498.0,194881.0,194881.0
2002-08-01,20376.0,218826.0,218826.0
2002-09-01,13168.0,136017.0,136017.0
2002-10-01,3164.0,33313.0,33313.0
2002-11-01,3287.0,36260.0,36260.0
2002-12-01,5874.0,62807.0,62807.0
2003-01-01,6274.0,71854.0,71854.0
2003-02-01,2745.0,29886.0,29886.0
2003-03-01,4792.0,49598.0,49598.0
2003-04-01,3162.0,33501.0,33501.0
2003-05-01,3546.0,36743.0,36743.0
2003-06-01,5871.0,61337.0,61337.0
2003-07-01,6497.0,68768.0,68768.0
2003-08-01,10690.0,112177.0,112177.0
2003-09-01,3207.0,33579.0,33579.0
2003-10-01,0.0,0.0,0.0
2003-11-01,805.0,8558.0,8558.0
2003-12-01,5639.0,59493.0,59493.0
2004-01-01,1328.928,14299.0,14299.0
2004-02-01,1044.483,11238.0,11238.0
2004-03-01,1623.759,17471.0,17471.0
2004-04-01,1784.939,19206.0,19206.0
2004-05-01,3490.6510000000003,37559.0,37559.0
2004-06-01,4812.491,51782.0,51782.0
2004-07-01,5471.348,58871.0,58871.0
2004-08-01,6467.314,69587.0,69587.0
2004-09-01,4474.264,48142.0,48142.0
2004-10-01,2497.126,26869.0,26869.0
2004-11-01,2597.702,27951.0,27951.0
2004-12-01,3180.9950000000003,34227.0,34227.0
2005-01-01,5649.156,59703.86,59703.86
2005-02-01,4519.361,47763.48,47763.48
2005-03-01,6271.451,66280.67,66280.67
2005-04-01,5953.212,62917.33,62917.33
2005-05-01,5692.687,60163.93,60163.93
2005-06-01,10746.165,113572.29,113572.29
2005-07-01,14146.819,149512.55,149512.55
2005-08-01,14053.453,148525.81,148525.81
2005-09-01,8508.464,89922.84,89922.84
2005-10-01,6033.006,63760.64,63760.64
2005-11-01,5287.45,55881.12,55881.12
2005-12-01,6609.776000000001,69856.31,69856.31
2006-01-01,4851.3,50881.0,50881.0
2006-02-01,5483.951,57517.0,57517.0
2006-03-01,7226.533,75793.0,75793.0
2006-04-01,5980.212,62721.0,62721.0
2006-05-01,7877.464,82620.0,82620.0
2006-06-01,10147.071,106424.0,106424.0
2006-07-01,18157.839,190442.0,190442.0
2006-08-01,16134.841,169225.0,169225.0
2006-09-01,9490.841,99542.0,99542.0
