measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2019-12-01,141.0,1256.0,1256.0
2020-01-01,397.927,3489.0,3489.0
2020-02-01,590.938,5181.0,5181.0
2020-03-01,869.068,7619.0,7619.0
2020-04-01,1066.68,9352.0,9352.0
2020-05-01,1257.448,11024.0,11024.0
2020-06-01,1545.987,13554.0,13554.0
2020-07-01,1485.254,13021.0,13021.0
2020-08-01,1396.283,12241.0,12241.0
2020-09-01,1092.733,9580.0,9580.0
2020-10-01,863.259,7568.0,7568.0
2020-11-01,586.74,5144.0,5144.0
2020-12-01,426.683,3741.0,3741.0
2021-01-01,398.352,3523.0,3523.0
2021-02-01,684.28,6052.0,6052.0
2021-03-01,1412.6,12493.0,12493.0
2021-04-01,1294.422,11448.0,11448.0
2021-05-01,1494.04,13213.0,13213.0
2021-06-01,1453.763,12857.0,12857.0
2021-07-01,1275.611,11282.0,11282.0
2021-08-01,1225.817,10841.0,10841.0
2021-09-01,1445.353,12783.0,12783.0
2021-10-01,817.949,7234.0,7234.0
2021-11-01,587.79,5198.0,5198.0
2021-12-01,424.023,3750.0,3750.0
2022-01-01,490.584,1674.0,1674.0
2022-02-01,666.259,2273.0,2273.0
2022-03-01,913.369,3116.0,3116.0
2022-04-01,932.884,3183.0,3183.0
2022-05-01,1252.473,4273.0,4273.0
2022-06-01,1564.417,5338.0,5338.0
2022-07-01,1353.762,4619.0,4619.0
2022-08-01,1268.509,4328.0,4328.0
2022-09-01,1061.274,3621.0,3621.0
2022-10-01,961.498,3281.0,3281.0
2022-11-01,592.857,2023.0,2023.0
2022-12-01,335.114,1143.0,1143.0
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0
2024-01-01,-728.0,0.0,0.0
2024-02-01,433.0,1477.0,1477.0
2024-03-01,1212.0,4135.0,4135.0
2024-04-01,1353.0,4616.0,4616.0
2024-05-01,1673.0,5708.0,5708.0
2024-06-01,1763.0,6015.0,6015.0
2024-07-01,1726.0,5889.0,5889.0
2024-08-01,1693.0,5777.0,5777.0
2024-09-01,1292.0,4408.0,4408.0
2024-10-01,1179.0,4023.0,4023.0
2024-11-01,491.0,1675.0,1675.0
2024-12-01,407.0,1389.0,1389.0
