measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2003-01-01,-34.0,0.0,0.0
2003-02-01,-51.0,0.0,0.0
2003-03-01,86.0,1375.0,1375.0
2003-04-01,-46.0,0.0,0.0
2003-05-01,-18.0,0.0,0.0
2003-06-01,-36.0,0.0,0.0
2003-07-01,27.0,609.0,609.0
2003-08-01,91.0,1380.0,1380.0
2003-09-01,50.0,934.0,934.0
2003-10-01,-41.0,0.0,0.0
2003-11-01,-34.0,0.0,0.0
2003-12-01,-54.0,0.0,0.0
2004-01-01,-69.614,103.0,103.0
2004-02-01,-63.426,94.0,94.0
2004-03-01,-58.785,87.0,87.0
2004-04-01,0.0,0.0,0.0
2004-05-01,0.0,0.0,0.0
2004-06-01,0.0,0.0,0.0
2004-07-01,-132.693,197.0,197.0
2004-08-01,-63.142,94.0,94.0
2004-09-01,-150.341,223.0,223.0
2004-10-01,0.0,0.0,0.0
2004-11-01,0.0,0.0,0.0
2004-12-01,0.0,0.0,0.0
2005-01-01,-18.684,626.5,626.5
2005-02-01,-6.4190000000000005,215.25,215.25
2005-03-01,-7.115,238.57,238.57
2005-04-01,-8.618,288.98,288.98
2005-05-01,-8.004,268.38,268.38
2005-06-01,-10.389000000000001,348.34,348.34
2005-07-01,-10.574,354.57,354.57
2005-08-01,-12.422,416.53,416.53
2005-09-01,-8.132,272.67,272.67
2005-10-01,-9.031,302.8,302.8
2005-11-01,-7.26,243.42,243.42
2005-12-01,-15.351,514.71,514.71
2006-01-01,-27.501,437.0,437.0
2006-02-01,-14.39,229.0,229.0
2006-03-01,-12.088000000000001,192.0,192.0
2006-04-01,-23.155,368.0,368.0
2006-05-01,-21.644000000000002,344.0,344.0
2006-06-01,-19.673000000000002,313.0,313.0
2006-07-01,-28.497,453.0,453.0
2006-08-01,-27.642000000000003,439.0,439.0
2006-09-01,-12.699,202.0,202.0
2006-10-01,-13.414000000000001,213.0,213.0
2006-11-01,-15.796000000000001,251.0,251.0
2006-12-01,-17.502000000000002,278.0,278.0
2007-01-01,-0.75,69.0,69.0
2007-02-01,-4.057,381.0,381.0
2007-03-01,-1.327,127.0,127.0
2007-04-01,-0.789,75.0,75.0
2007-05-01,-2.1390000000000002,202.0,202.0
2007-06-01,-1.982,185.0,185.0
2007-07-01,-2.0060000000000002,191.0,191.0
2007-08-01,-4.487,422.0,422.0
2007-09-01,-2.077,197.0,197.0
2007-10-01,-2.789,260.0,260.0
2007-11-01,-0.552,52.0,52.0
2007-12-01,-1.0470000000000002,98.0,98.0
2008-01-01,-29.894000000000002,23.0,23.0
2008-02-01,-37.573,29.0,29.0
2008-03-01,-61.066,46.0,46.0
2008-04-01,-26.054000000000002,23.0,23.0
2008-05-01,-37.198,29.0,29.0
2008-06-01,-89.263,69.0,69.0
2008-07-01,-50.838,40.0,40.0
2008-08-01,-37.006,29.0,29.0
2008-09-01,-36.009,29.0,29.0
2008-10-01,-17.128,12.0,12.0
2008-11-01,-26.809,23.0,23.0
2008-12-01,-33.162,29.0,29.0
2009-01-01,-55.781000000000006,12.0,12.0
2009-02-01,-26.342000000000002,12.0,12.0
2009-03-01,-39.807,17.0,17.0
2009-04-01,-39.915,17.0,17.0
2009-05-01,-63.941,23.0,23.0
2009-06-01,-70.863,29.0,29.0
2009-07-01,-40.882000000000005,17.0,17.0
2009-08-01,-48.748000000000005,17.0,17.0
2009-09-01,-27.928,12.0,12.0
2009-10-01,-39.672000000000004,17.0,17.0
2009-11-01,-24.258000000000003,12.0,12.0
2009-12-01,-27.863000000000003,12.0,12.0
2010-01-01,-31.222,115.0,115.0
2010-02-01,-24.988,86.0,86.0
2010-03-01,-28.574,98.0,98.0
2010-04-01,-28.883000000000003,98.0,98.0
2010-05-01,-61.657000000000004,213.0,213.0
2010-06-01,-43.804,150.0,150.0
2010-07-01,-32.263,109.0,109.0
2010-08-01,-40.046,138.0,138.0
2010-09-01,-31.002000000000002,109.0,109.0
2010-10-01,-16.308,58.0,58.0
2010-11-01,-20.764,75.0,75.0
2010-12-01,-38.489000000000004,132.0,132.0
2011-01-01,-16.663,249.0,249.0
2011-02-01,-11.835,168.0,168.0
2011-03-01,-14.292,203.0,203.0
2011-04-01,-42.416,609.0,609.0
2011-05-01,-20.984,302.0,302.0
2011-06-01,-23.542,336.0,336.0
2011-07-01,-26.472,383.0,383.0
2011-08-01,-24.079,348.0,348.0
2011-09-01,-10.684,151.0,151.0
2011-10-01,-14.931,215.0,215.0
2011-11-01,-8.902,128.0,128.0
