measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2016-10-01,14005.0,129294.0,129294.0
2016-11-01,30128.0,278142.0,278142.0
2016-12-01,30866.0,284955.0,284955.0
2017-01-01,24942.092,229791.0,229791.0
2017-02-01,24397.666,224776.0,224776.0
2017-03-01,25706.627,236835.0,236835.0
2017-04-01,25486.325,234806.0,234806.0
2017-05-01,24384.04,224650.0,224650.0
2017-06-01,18404.664,169562.0,169562.0
2017-07-01,15186.234,139911.0,139911.0
2017-08-01,16506.115,152071.0,152071.0
2017-09-01,17142.83,157937.0,157937.0
2017-10-01,25924.545,238843.0,238843.0
2017-11-01,24793.269,228420.0,228420.0
2017-12-01,26302.593,242326.0,242326.0
2018-01-01,22291.057,202938.0,202938.0
2018-02-01,20694.936,188407.0,188407.0
2018-03-01,26089.003,237514.0,237514.0
2018-04-01,26325.683,239669.0,239669.0
2018-05-01,19584.569,178298.0,178298.0
2018-06-01,21670.657,197290.0,197290.0
2018-07-01,17294.174,157446.0,157446.0
2018-08-01,17934.654,163277.0,163277.0
2018-09-01,18245.326,166105.0,166105.0
2018-10-01,19268.562,175421.0,175421.0
2018-11-01,21151.1,192560.0,192560.0
2018-12-01,22132.279,201492.0,201492.0
2019-01-01,24256.859,216007.0,216007.0
2019-02-01,24035.95,214040.0,214040.0
2019-03-01,23781.666,211776.0,211776.0
2019-04-01,25579.187,227783.0,227783.0
2019-05-01,23543.734,209657.0,209657.0
2019-06-01,21215.166,188921.0,188921.0
2019-07-01,21760.583,193778.0,193778.0
2019-08-01,19683.399,175281.0,175281.0
2019-09-01,25021.391,222815.0,222815.0
2019-10-01,24273.625,216157.0,216157.0
2019-11-01,24584.339,218924.0,218924.0
2019-12-01,24401.101,217292.0,217292.0
2020-01-01,36529.212,320252.0,320252.0
2020-02-01,31672.969,277677.0,277677.0
2020-03-01,24036.887,210731.0,210731.0
2020-04-01,20434.473,179149.0,179149.0
2020-05-01,18602.4,163087.0,163087.0
2020-06-01,19428.862,170333.0,170333.0
2020-07-01,17081.789,149756.0,149756.0
2020-08-01,14263.963,125052.0,125052.0
2020-09-01,13871.345,121610.0,121610.0
2020-10-01,23816.728,208801.0,208801.0
2020-11-01,35096.881,307694.0,307694.0
2020-12-01,37399.491,327881.0,327881.0
2021-01-01,28032.255,247917.0,247917.0
2021-02-01,23995.048,212212.0,212212.0
2021-03-01,18602.904,164524.0,164524.0
2021-04-01,19166.681,169510.0,169510.0
2021-05-01,16158.383,142905.0,142905.0
2021-06-01,13400.413,118513.0,118513.0
2021-07-01,10588.73,93647.0,93647.0
2021-08-01,15019.357,132831.0,132831.0
2021-09-01,14722.421,130205.0,130205.0
2021-10-01,21025.008,185945.0,185945.0
2021-11-01,28417.083,251321.0,251321.0
2021-12-01,33613.717,297280.0,297280.0
2022-01-01,27158.052,92663.0,92663.0
2022-02-01,24753.981,84461.0,84461.0
2022-03-01,22232.47,75857.0,75857.0
2022-04-01,22226.88,75838.0,75838.0
2022-05-01,17779.352,60663.0,60663.0
2022-06-01,13134.22,44814.0,44814.0
2022-07-01,10219.259,34868.0,34868.0
2022-08-01,9116.231,31105.0,31105.0
2022-09-01,10577.449,36090.0,36090.0
2022-10-01,14770.875,50398.0,50398.0
2022-11-01,19405.883,66213.0,66213.0
2022-12-01,27067.348,92354.0,92354.0
2023-01-01,23843.0,81352.0,81352.0
2023-02-01,21580.0,73631.0,73631.0
2023-03-01,19004.0,64842.0,64842.0
2023-04-01,20437.0,69731.0,69731.0
2023-05-01,11897.0,40593.0,40593.0
2023-06-01,9247.0,31551.0,31551.0
2023-07-01,8791.0,29995.0,29995.0
2023-08-01,12610.0,43025.0,43025.0
2023-09-01,16123.0,55012.0,55012.0
2023-10-01,15787.0,53865.0,53865.0
2023-11-01,34421.0,117444.0,117444.0
2023-12-01,32545.0,111044.0,111044.0
2024-01-01,28806.0,98286.0,98286.0
2024-02-01,28013.0,95580.0,95580.0
2024-03-01,24305.0,82929.0,82929.0
2024-04-01,20036.0,68363.0,68363.0
2024-05-01,19899.0,67895.0,67895.0
2024-06-01,16819.0,57386.0,57386.0
2024-07-01,10401.0,35488.0,35488.0
2024-08-01,20292.0,69236.0,69236.0
2024-09-01,16309.0,55646.0,55646.0
2024-10-01,19512.0,66575.0,66575.0
2024-11-01,32123.0,109604.0,109604.0
2024-12-01,36502.0,124545.0,124545.0
