measured_on,Electricity used for energy storage Generation,Electricity used for energy storage Quantity Consumed For Electricity,Electricity used for energy storage Total Fuel Consumed,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2022-10-01,,,,459.671,1568.0,1568.0
2022-11-01,,,,379.147,1294.0,1294.0
2022-12-01,,,,246.182,840.0,840.0
2023-01-01,,,,269.0,918.0,918.0
2023-02-01,0.0,0.0,0.0,470.0,1604.0,1604.0
2023-03-01,0.0,0.0,0.0,725.0,2474.0,2474.0
2023-04-01,0.0,0.0,0.0,810.0,2764.0,2764.0
2023-05-01,0.0,0.0,0.0,1123.0,3832.0,3832.0
2023-06-01,0.0,0.0,0.0,649.0,2214.0,2214.0
2023-07-01,0.0,0.0,0.0,878.0,2996.0,2996.0
2023-08-01,0.0,0.0,0.0,809.0,2760.0,2760.0
2023-09-01,0.0,0.0,0.0,666.0,2272.0,2272.0
2023-10-01,0.0,0.0,0.0,589.0,2010.0,2010.0
2023-11-01,0.0,0.0,0.0,517.0,1764.0,1764.0
2023-12-01,0.0,0.0,0.0,339.0,1157.0,1157.0
2024-01-01,0.0,0.0,0.0,197.0,672.0,672.0
2024-02-01,0.0,0.0,0.0,596.0,2034.0,2034.0
2024-03-01,0.0,0.0,0.0,691.0,2358.0,2358.0
2024-04-01,0.0,0.0,0.0,742.0,2532.0,2532.0
2024-05-01,0.0,0.0,0.0,851.0,2904.0,2904.0
2024-06-01,0.0,0.0,0.0,929.0,3170.0,3170.0
2024-07-01,0.0,0.0,0.0,683.0,2330.0,2330.0
2024-08-01,0.0,0.0,0.0,741.0,2528.0,2528.0
2024-09-01,0.0,0.0,0.0,775.0,2644.0,2644.0
2024-10-01,0.0,0.0,0.0,752.0,2566.0,2566.0
2024-11-01,0.0,0.0,0.0,581.0,1982.0,1982.0
2024-12-01,0.0,0.0,0.0,350.0,1194.0,1194.0
