measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2019-01-01,1702.202,18680.0,18680.0
2019-02-01,1688.711,18532.0,18532.0
2019-03-01,1607.937,17646.0,17646.0
2019-04-01,1866.438,20483.0,20483.0
2019-05-01,1645.391,18057.0,18057.0
2019-06-01,2029.182,22269.0,22269.0
2019-07-01,2716.518,29811.0,29811.0
2019-08-01,2545.1,27931.0,27931.0
2019-09-01,2023.375,22205.0,22205.0
2019-10-01,1973.186,21654.0,21654.0
2019-11-01,1919.713,21068.0,21068.0
2019-12-01,1898.287,20832.0,20832.0
2020-01-01,1847.007,19191.0,19191.0
2020-02-01,1619.439,16827.0,16827.0
2020-03-01,1643.405,17076.0,17076.0
2020-04-01,1493.838,15522.0,15522.0
2020-05-01,1262.133,13115.0,13115.0
2020-06-01,2097.62,21796.0,21796.0
2020-07-01,3198.678,33237.0,33237.0
2020-08-01,2801.745,29113.0,29113.0
2020-09-01,1771.887,18411.0,18411.0
2020-10-01,1954.346,20307.0,20307.0
2020-11-01,1716.715,17839.0,17839.0
2020-12-01,1246.867,12956.0,12956.0
2021-01-01,1397.16,15430.0,15430.0
2021-02-01,1606.921,17749.0,17749.0
2021-03-01,1438.556,15889.0,15889.0
2021-04-01,1703.918,18820.0,18820.0
2021-05-01,1787.34,19741.0,19741.0
2021-06-01,2570.171,28387.0,28387.0
2021-07-01,3134.727,34622.0,34622.0
2021-08-01,3287.196,36307.0,36307.0
2021-09-01,2348.219,25935.0,25935.0
2021-10-01,2786.938,30782.0,30782.0
2021-11-01,2278.126,25162.0,25162.0
2021-12-01,1717.948,18975.0,18975.0
2022-01-01,1230.985,13146.0,13146.0
2022-02-01,1608.538,17178.0,17178.0
2022-03-01,1647.294,17592.0,17592.0
2022-04-01,1831.729,19561.0,19561.0
2022-05-01,2035.974,21743.0,21743.0
2022-06-01,2659.0,28396.0,28396.0
2022-07-01,3808.272,40669.0,40669.0
2022-08-01,3691.214,39419.0,39419.0
2022-09-01,2536.422,27087.0,27087.0
2022-10-01,2121.824,22660.0,22660.0
2022-11-01,1986.714,21217.0,21217.0
2022-12-01,1728.334,18458.0,18458.0
2023-01-01,1556.637,17134.0,17134.0
2023-02-01,1025.757,11291.0,11291.0
2023-03-01,1346.506,14822.0,14822.0
2023-04-01,1707.707,18797.0,18797.0
2023-05-01,1832.807,20175.0,20175.0
2023-06-01,1829.103,20134.0,20134.0
2023-07-01,3041.7,33481.0,33481.0
2023-08-01,2573.19,28324.0,28324.0
2023-09-01,1894.025,20848.0,20848.0
2023-10-01,1961.127,21587.0,21587.0
2023-11-01,2051.999,22587.0,22587.0
2023-12-01,1702.782,18743.0,18743.0
2024-01-01,2208.884,23699.0,23699.0
2024-02-01,1678.054,18004.0,18004.0
2024-03-01,1315.266,14112.0,14112.0
2024-04-01,2113.812,22679.0,22679.0
2024-05-01,1529.447,16410.0,16410.0
2024-06-01,2306.488,24747.0,24747.0
2024-07-01,3030.598,32515.0,32515.0
2024-08-01,2098.066,22510.0,22510.0
2024-09-01,1629.842,17487.0,17487.0
2024-10-01,2060.509,22107.0,22107.0
2024-11-01,1861.665,19974.0,19974.0
2024-12-01,1630.529,17494.0,17494.0
