measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2009-01-01,2690.487,54453.0,54453.0
2009-02-01,2368.481,47936.0,47936.0
2009-03-01,2807.8050000000003,56827.0,56827.0
2009-04-01,2849.484,57671.0,57671.0
2009-05-01,3245.291,65682.0,65682.0
2009-06-01,2968.059,60071.0,60071.0
2009-07-01,3127.3830000000003,63295.0,63295.0
2009-08-01,3100.884,62759.0,62759.0
2009-09-01,3054.161,61814.0,61814.0
2009-10-01,3187.1130000000003,64504.0,64504.0
2009-11-01,3024.552,61214.0,61214.0
2009-12-01,2998.3,60683.0,60683.0
2010-01-01,2997.5530000000003,50710.0,50710.0
2010-02-01,2508.737,42441.0,42441.0
2010-03-01,3149.2940000000003,53277.0,53277.0
2010-04-01,3295.6780000000003,55753.0,55753.0
2010-05-01,2968.6310000000003,50220.0,50220.0
2010-06-01,3231.6440000000002,54670.0,54670.0
2010-07-01,3107.993,52578.0,52578.0
2010-08-01,3187.762,53928.0,53928.0
2010-09-01,3099.266,52431.0,52431.0
2010-10-01,2874.223,48624.0,48624.0
2010-11-01,3235.507,54735.0,54735.0
2010-12-01,3440.712,58207.0,58207.0
2011-01-01,2893.159,51293.0,51293.0
2011-02-01,3286.61,58269.0,58269.0
2011-03-01,3339.084,59199.0,59199.0
2011-04-01,3308.148,58651.0,58651.0
2011-05-01,3552.615,62985.0,62985.0
2011-06-01,3680.37,65250.0,65250.0
2011-07-01,3718.306,65922.0,65922.0
2011-08-01,3448.626,61141.0,61141.0
2011-09-01,3298.837,58486.0,58486.0
2011-10-01,3618.122,64146.0,64146.0
2011-11-01,3592.812,63697.0,63697.0
2011-12-01,3804.311,67447.0,67447.0
2012-01-01,1772.143,26869.0,26869.0
2012-02-01,1715.948,26018.0,26018.0
2012-03-01,1888.921,28641.0,28641.0
2012-04-01,1789.66,27135.0,27135.0
2012-05-01,1761.542,26709.0,26709.0
2012-06-01,1865.209,28281.0,28281.0
2012-07-01,1846.733,28001.0,28001.0
2012-08-01,1839.521,27891.0,27891.0
2012-09-01,1740.275,26387.0,26387.0
2012-10-01,1760.521,26694.0,26694.0
2012-11-01,1690.29,25629.0,25629.0
2012-12-01,1846.237,27993.0,27993.0
2013-01-01,4947.56,84036.0,84036.0
2013-02-01,4571.023,77640.0,77640.0
2013-03-01,5155.46,87567.0,87567.0
2013-04-01,4437.88,75379.0,75379.0
2013-05-01,4594.284,78035.0,78035.0
2013-06-01,5097.051,86575.0,86575.0
2013-07-01,5250.322,89178.0,89178.0
2013-08-01,5313.315,90248.0,90248.0
2013-09-01,5005.49,85020.0,85020.0
2013-10-01,4996.83,84873.0,84873.0
2013-11-01,4978.411,84560.0,84560.0
2013-12-01,5475.374,93001.0,93001.0
2014-01-01,3481.92,58596.0,58596.0
2014-02-01,2875.065,48384.0,48384.0
2014-03-01,3704.624,62344.0,62344.0
2014-04-01,3945.642,66400.0,66400.0
2014-05-01,3891.553,65490.0,65490.0
2014-06-01,3780.519,63621.0,63621.0
2014-07-01,4059.413,68315.0,68315.0
2014-08-01,4067.43,68449.0,68449.0
2014-09-01,3906.35,65739.0,65739.0
2014-10-01,3187.297,53638.0,53638.0
2014-11-01,3508.029,59036.0,59036.0
2014-12-01,4162.158,70044.0,70044.0
