measured_on,Natural Gas-Fuel Cell Generation,Natural Gas-Fuel Cell Quantity Consumed For Electricity,Natural Gas-Fuel Cell Total Fuel Consumed
2016-12-01,1607.0,6024.0,6024.0
2017-01-01,1775.845,12753.0,12753.0
2017-02-01,1420.683,10201.0,10201.0
2017-03-01,1344.157,9651.0,9651.0
2017-04-01,1221.336,8770.0,8770.0
2017-05-01,1103.749,7926.0,7926.0
2017-06-01,1293.7,9289.0,9289.0
2017-07-01,1764.473,12670.0,12670.0
2017-08-01,1759.541,12634.0,12634.0
2017-09-01,1301.534,9345.0,9345.0
2017-10-01,1545.575,11098.0,11098.0
2017-11-01,1733.063,12444.0,12444.0
2017-12-01,1750.344,12568.0,12568.0
2018-01-01,1209.225,10395.0,10395.0
2018-02-01,1185.766,10193.0,10193.0
2018-03-01,1402.794,12059.0,12059.0
2018-04-01,1185.857,10193.0,10193.0
2018-05-01,1112.197,9560.0,9560.0
2018-06-01,1510.981,12988.0,12988.0
2018-07-01,1819.493,15640.0,15640.0
2018-08-01,1902.339,16353.0,16353.0
2018-09-01,1577.415,13560.0,13560.0
2018-10-01,1574.375,13533.0,13533.0
2018-11-01,1666.274,14323.0,14323.0
2018-12-01,1739.284,14951.0,14951.0
2019-01-01,1482.82,12793.0,12793.0
2019-02-01,1325.051,11435.0,11435.0
2019-03-01,1336.557,11534.0,11534.0
2019-04-01,1460.444,12603.0,12603.0
2019-05-01,1392.062,12013.0,12013.0
2019-06-01,1522.393,13138.0,13138.0
2019-07-01,2040.685,17610.0,17610.0
2019-08-01,1865.698,16100.0,16100.0
2019-09-01,1502.442,12965.0,12965.0
2019-10-01,1247.042,10762.0,10762.0
2019-11-01,1570.197,13551.0,13551.0
2019-12-01,1951.609,16842.0,16842.0
2020-01-01,1555.416,14331.0,14331.0
2020-02-01,1457.518,13430.0,13430.0
2020-03-01,1320.93,12171.0,12171.0
2020-04-01,1352.311,12460.0,12460.0
2020-05-01,1198.96,11047.0,11047.0
2020-06-01,1602.956,14770.0,14770.0
2020-07-01,1926.886,17754.0,17754.0
2020-08-01,1716.759,15818.0,15818.0
2020-09-01,1513.256,13943.0,13943.0
2020-10-01,1235.236,11381.0,11381.0
2020-11-01,1380.95,12724.0,12724.0
2020-12-01,1557.822,14354.0,14354.0
2021-01-01,1411.643,13868.0,13868.0
2021-02-01,1300.567,12776.0,12776.0
2021-03-01,1451.611,14260.0,14260.0
2021-04-01,1114.088,10945.0,10945.0
2021-05-01,1245.311,12233.0,12233.0
2021-06-01,1600.201,15720.0,15720.0
2021-07-01,1629.92,16011.0,16011.0
2021-08-01,1752.97,17220.0,17220.0
2021-09-01,1474.95,14489.0,14489.0
2021-10-01,1271.312,12489.0,12489.0
2021-11-01,1749.157,17183.0,17183.0
2021-12-01,1509.27,14827.0,14827.0
2022-01-01,1103.866,13028.0,13028.0
2022-02-01,892.724,10536.0,10536.0
2022-03-01,1144.829,13511.0,13511.0
2022-04-01,905.942,10693.0,10693.0
2022-05-01,955.673,11279.0,11279.0
2022-06-01,1234.332,14568.0,14568.0
2022-07-01,1464.823,17288.0,17288.0
2022-08-01,1484.499,17520.0,17520.0
2022-09-01,1312.586,15491.0,15491.0
2022-10-01,1048.41,12374.0,12374.0
2022-11-01,1154.939,13631.0,13631.0
2022-12-01,965.377,11394.0,11394.0
2023-01-01,1332.627,10620.0,10620.0
2023-02-01,1142.849,9106.0,9106.0
2023-03-01,1441.734,11489.0,11489.0
2023-04-01,1359.85,10836.0,10836.0
2023-05-01,1076.242,8576.0,8576.0
2023-06-01,1613.333,12856.0,12856.0
2023-07-01,1629.823,12987.0,12987.0
2023-08-01,1471.674,11727.0,11727.0
2023-09-01,1393.014,11100.0,11100.0
2023-10-01,1201.367,9573.0,9573.0
2023-11-01,1426.417,11367.0,11367.0
2023-12-01,1379.07,10989.0,10989.0
2024-01-01,1608.0,13346.0,13346.0
2024-02-01,1543.0,12730.0,12730.0
2024-03-01,1642.0,13385.0,13385.0
2024-04-01,1468.0,12843.0,12843.0
2024-05-01,1637.0,13663.0,13663.0
2024-06-01,1578.0,13274.0,13274.0
2024-07-01,1628.0,13747.0,13747.0
2024-08-01,1623.0,13740.0,13740.0
2024-09-01,1489.0,10940.0,10940.0
2024-10-01,602.0,8824.0,8824.0
2024-11-01,1220.0,11341.0,11341.0
2024-12-01,1634.0,12791.0,12791.0
