measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,42.0,143.0,143.0
2024-02-01,93.0,317.0,317.0
2024-03-01,139.0,474.0,474.0
2024-04-01,158.0,539.0,539.0
2024-05-01,179.0,611.0,611.0
2024-06-01,207.0,706.0,706.0
2024-07-01,194.0,662.0,662.0
2024-08-01,164.0,560.0,560.0
2024-09-01,140.0,478.0,478.0
2024-10-01,132.0,450.0,450.0
2024-11-01,83.0,283.0,283.0
2024-12-01,64.0,218.0,218.0
