measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2022-01-01,65.954,616.0,616.0
2022-02-01,30.315,279.0,279.0
2022-03-01,42.563,393.0,393.0
2022-04-01,32.274,302.0,302.0
2022-05-01,54.796,507.0,507.0
2022-06-01,46.471,433.0,433.0
2022-07-01,43.019,399.0,399.0
2022-08-01,21.081,194.0,194.0
2022-09-01,58.726,547.0,547.0
2022-10-01,49.037,456.0,456.0
2022-11-01,60.436,564.0,564.0
2022-12-01,72.328,673.0,673.0
2023-01-01,53.715,507.0,507.0
2023-02-01,24.624,228.0,228.0
2023-03-01,48.653,450.0,450.0
2023-04-01,107.5,998.0,998.0
2023-05-01,61.156,570.0,570.0
2023-06-01,47.469,439.0,439.0
2023-07-01,53.497,496.0,496.0
2023-08-01,69.962,650.0,650.0
2023-09-01,68.953,638.0,638.0
2023-10-01,32.985,308.0,308.0
2023-11-01,55.18,513.0,513.0
2023-12-01,74.306,690.0,690.0
2024-01-01,54.811,554.0,554.0
2024-02-01,12.187,126.0,126.0
2024-03-01,12.575,132.0,132.0
2024-04-01,17.217,176.0,176.0
2024-05-01,24.43,252.0,252.0
2024-06-01,19.407,202.0,202.0
2024-07-01,16.966,176.0,176.0
2024-08-01,15.847,164.0,164.0
2024-09-01,16.341,170.0,170.0
2024-10-01,15.986,164.0,164.0
2024-11-01,13.089,132.0,132.0
2024-12-01,15.144,158.0,158.0
